name,gender,IPA,IPA_stress,counts,n_syllables
John,M,'ʤɑn,1,9557,1
William,M,'wɪl jəm,10,9298,2
Mary,F,'mɛ riː,10,8148,2
James,M,'ʤeɪmz,1,5892,1
George,M,'ʤɔːrʤ,1,5193,1
Charles,M,'ʧɑrlz,1,5091,1
Frank,M,'fræŋk,1,3176,1
Anna,F,'æ nʌ,10,3143,2
Joseph,M,'ʤoʊ səf,10,2670,2
Thomas,M,'tɑ məs,10,2610,2
Henry,M,'hɛn riː,10,2579,2
Robert,M,'rɑ bɛːt,10,2500,2
Edward,M,'ɛ dwɛːd,10,2477,2
Emma,F,'ɛ mə,10,2303,2
Harry,M,'hɛ riː,10,2232,2
Elizabeth,F,ɪ 'lɪ zʌ bəθ,0100,2186,4
Minnie,F,'mɪ niː,10,2004,2
Margaret,F,'mɑr gɛː ɪt,100,1821,3
Walter,M,'wɔːl tɛː,10,1805,2
Arthur,M,'ɑr θɛː,10,1686,2
Ida,F,'aɪ də,10,1673,2
Fred,M,'frɛd,1,1641,1
Alice,F,'æ ləs,10,1542,2
Bertha,F,'bɛː θə,10,1508,2
Albert,M,'æl bɛːt,10,1499,2
Annie,F,'æ niː,10,1492,2
Clara,F,'klæ rə,10,1490,2
Sarah,F,'sɛ rə,10,1410,2
Florence,F,'flɔː rəns,10,1322,2
Martha,F,'mɑr θə,10,1229,2
Ella,F,'ɛ lə,10,1206,2
Grace,F,'greɪs,1,1195,1
Laura,F,'lɔː rə,10,1151,2
Bessie,F,'bɛ siː,10,1144,2
Nellie,F,'nɛ liː,10,1138,2
Maude,F,'mɔːd,1,1089,1
Cora,F,'kɔː rə,10,1076,2
Carrie,F,'kɛ riː,10,1037,2
Samuel,M,'sæ mjuːl,10,1003,2
Mabel,F,'meɪ bəl,10,997,2
Ethel,F,'ɛ θəl,10,989,2
Mattie,F,'mæ tiː,10,966,2
Gertrude,F,'gɛː truːd,10,939,2
Jennie,F,'ʤɛ niː,10,934,2
Rose,F,'roʊz,1,886,1
Edith,F,'iː dɪθ,10,876,2
Hattie,F,'hæ tiː,10,859,2
Louis,M,'luː ɪs,10,852,2
Helen,F,'hɛ lən,10,838,2
David,M,'deɪ vɪd,10,838,2
Clarence,M,'klɛ rəns,10,837,2
