name,gender,IPA,IPA_stress,counts,n_syllables
Michael,M,'maɪ kəl,10,92695,2
James,M,'ʤeɪmz,1,84270,1
David,M,'deɪ vɪd,10,82358,2
Robert,M,'rɑ bɛːt,10,81706,2
John,M,'ʤɑn,1,78981,1
Mary,F,'mɛ riː,10,61092,2
William,M,'wɪl jəm,10,56829,2
Mark,M,'mɑrk,1,52802,1
Richard,M,'rɪ ʧɛːd,10,52397,2
Susan,F,'suː zən,10,45951,2
Thomas,M,'tɑ məs,10,44578,2
Linda,F,'lɪn də,10,44500,2
Debra,F,'dɛ brə,10,42738,2
Karen,F,'kɛ rən,10,40585,2
Deborah,F,'dɛ bɛː ə,100,40070,3
Cynthia,F,'sɪn θiː ə,100,39321,3
Patricia,F,pə 'trɪ ʃə,010,39275,3
Steven,M,'stiː vən,10,36823,2
Charles,M,'ʧɑrlz,1,34252,1
Joseph,M,'ʤoʊ səf,10,31806,2
Barbara,F,'bɑr bɛː ə,100,29683,3
Gary,M,'gɛ riː,10,29508,2
Donna,F,'dɑ nʌ,10,28042,2
Kenneth,M,'kɛ nɪθ,10,28035,2
Donald,M,'dɑ nəld,10,27859,2
Nancy,F,'næn siː,10,27508,2
Daniel,M,'dæ njəl,10,27305,2
Ronald,M,'rɑ nəld,10,27181,2
Paul,M,'pɔːl,1,26983,1
Pamela,F,'pæ mə lə,100,25016,3
Timothy,M,'tɪ mə θiː,100,24726,3
Brenda,F,'brɛn də,10,24320,2
Sharon,F,'ʃæ rən,10,24284,2
Kevin,M,'kɛ vɪn,10,24270,2
Jeffrey,M,'ʤɛ friː,10,23957,2
Sandra,F,'sæn drə,10,22766,2
Cheryl,F,'ʃɛ rəl,10,22641,2
Diane,F,daɪ 'æn,01,22079,2
Larry,M,'lɛ riː,10,21912,2
Carol,F,'kæ rəl,10,21902,2
Gregory,M,'grɛ gɛː iː,100,21447,3
Cindy,F,'sɪn diː,10,20262,2
Kathy,F,'kæ θiː,10,20231,2
Kathleen,F,kæθ 'liːn,01,19739,2
Stephen,M,'stiː vən,10,19710,2
Edward,M,'ɛ dwɛːd,10,18699,2
Brian,M,'braɪ ən,10,17518,2
Elizabeth,F,ɪ 'lɪ zʌ bəθ,0100,17497,4
Anthony,M,'æn θə niː,100,17038,3
Dennis,M,'dɛ nɪs,10,16896,2
George,M,'ʤɔːrʤ,1,16868,1
Douglas,M,'də gləs,10,16724,2
