name,gender,IPA,IPA_stress,counts,n_syllables
Mary,F,'mɛ riː,10,12784,2
John,M,'ʤɑn,1,8049,1
William,M,'wɪl jəm,10,7223,2
Anna,F,'æ nʌ,10,5695,2
James,M,'ʤeɪmz,1,5030,1
George,M,'ʤɔːrʤ,1,4320,1
Charles,M,'ʧɑrlz,1,3723,1
Ruth,F,'ruːθ,1,3658,1
Margaret,F,'mɑr gɛː ɪt,100,3565,3
Elizabeth,F,ɪ 'lɪ zʌ bəθ,0100,3360,4
Helen,F,'hɛ lən,10,3249,2
Florence,F,'flɔː rəns,10,3231,2
Ethel,F,'ɛ θəl,10,3119,2
Joseph,M,'ʤoʊ səf,10,2997,2
Emma,F,'ɛ mə,10,2968,2
Frank,M,'fræŋk,1,2917,1
Bertha,F,'bɛː θə,10,2623,2
Robert,M,'rɑ bɛːt,10,2563,2
Clara,F,'klæ rə,10,2532,2
Minnie,F,'mɪ niː,10,2510,2
Alice,F,'æ ləs,10,2434,2
Edna,F,'ɛd nʌ,10,2378,2
Bessie,F,'bɛ siː,10,2352,2
Edward,M,'ɛ dwɛːd,10,2309,2
Grace,F,'greɪs,1,2308,1
Annie,F,'æ niː,10,2251,2
Ida,F,'aɪ də,10,2247,2
Harry,M,'hɛ riː,10,2245,2
Marie,F,mɛː 'iː,01,2212,2
Lillian,F,'lɪ liː ən,100,2193,3
Mabel,F,'meɪ bəl,10,2191,2
Henry,M,'hɛn riː,10,2162,2
Thomas,M,'tɑ məs,10,2157,2
Hazel,F,'heɪ zəl,10,2052,2
Rose,F,'roʊz,1,2012,1
Walter,M,'wɔːl tɛː,10,2004,2
Gertrude,F,'gɛː truːd,10,1811,2
Martha,F,'mɑr θə,10,1805,2
Pearl,F,'pɛːl,1,1796,1
Nellie,F,'nɛ liː,10,1770,2
Ella,F,'ɛ lə,10,1760,2
Myrtle,F,'mɛː təl,10,1759,2
Edith,F,'iː dɪθ,10,1733,2
Laura,F,'lɔː rə,10,1683,2
Eva,F,'eɪ və,10,1668,2
Arthur,M,'ɑr θɛː,10,1635,2
Sarah,F,'sɛ rə,10,1632,2
Frances,F,'fræn sɪs,10,1622,2
Elsie,F,'ɛl siː,10,1586,2
Fred,M,'frɛd,1,1493,1
Carrie,F,'kɛ riː,10,1451,2
Louise,F,luː 'iːz,01,1447,2
Agnes,F,'æg nɪs,10,1393,2
Esther,F,'ɛ stɛː,10,1382,2
Julia,F,'ʤuːl jʌ,10,1367,2
Albert,M,'æl bɛːt,10,1353,2
Lillie,F,'lɪ liː,10,1351,2
Catherine,F,'kæ θɛː ən,100,1336,3
Hattie,F,'hæ tiː,10,1315,2
Cora,F,'kɔː rə,10,1308,2
Jennie,F,'ʤɛ niː,10,1273,2
Lena,F,'liː nʌ,10,1261,2
Mattie,F,'mæ tiː,10,1257,2
Jessie,F,'ʤɛ siː,10,1216,2
Maude,F,'mɔːd,1,1202,1
Josephine,F,'ʤoʊ sə `fiːn,101,1178,3
Clarence,M,'klɛ rəns,10,1169,2
Irene,F,aɪ 'riːn,01,1111,2
Blanche,F,'blænʧ,1,1075,1
Mae,F,'meɪ,1,1071,1
Alma,F,'æl mə,10,1055,2
Ada,F,'eɪ də,10,1051,2
Lucy,F,'luː siː,10,1036,2
Lula,F,'luː lə,10,1034,2
Gladys,F,'glæ dɪs,10,1017,2
Mamie,F,'meɪ miː,10,1011,2
Mildred,F,'mɪl drɪd,10,1008,2
Fannie,F,'fæ niː,10,1003,2
Katherine,F,'kæ θɛː ɪn,100,963,3
Stella,F,'stɛ lə,10,926,2
Roy,M,'rɔɪ,1,919,1
Maggie,F,'mæ giː,10,886,2
Willie,M,'wɪ liː,10,882,2
Dora,F,'dɔː rə,10,877,2
Samuel,M,'sæ mjuːl,10,851,2
Viola,F,vaɪ 'oʊ lə,010,839,3
Nora,F,'nɔː rə,10,825,2
Dorothy,F,'dɔː rə θiː,100,821,3
Earl,M,'ɛːl,1,819,1
Louis,M,'luː ɪs,10,816,2
Ellen,F,'ɛ lən,10,798,2
Ernest,M,'ɛː nəst,10,796,2
Rosa,F,'roʊ zʌ,10,790,2
Carl,M,'kɑrl,1,786,1
Ruby,F,'ruː biː,10,769,2
Paul,M,'pɔːl,1,743,1
Richard,M,'rɪ ʧɛːd,10,732,2
David,M,'deɪ vɪd,10,724,2
Joe,M,'ʤoʊ,1,721,1
Sadie,F,'sæ diː,10,706,2
Raymond,M,'reɪ mənd,10,703,2
May,F,meɪ,0,693,1
Charlie,M,'ʧɑr liː,10,691,2
Effie,F,'ɛ fiː,10,674,2
Nettie,F,'nɛ tiː,10,668,2
Della,F,'dɛ lə,10,660,2
Willie,F,'wɪ liː,10,648,2
Susie,F,'suː ziː,10,644,2
Marguerite,F,`mɑr gɛː 'iːt,101,638,3
Ralph,M,'rælf,1,636,1
Beulah,F,'bjuː lə,10,622,2
Lydia,F,'lɪ diː ə,100,598,3
Olive,F,'ɑ lʌv,10,589,2
Lizzie,F,'lɪ ziː,10,584,2
Oscar,M,'ɔː skɛː,10,574,2
Elmer,M,'ɛl mɛː,10,574,2
Daisy,F,'deɪ ziː,10,573,2
Harold,M,'hɛ rəld,10,566,2
Beatrice,F,'biː ə trəs,100,564,3
Howard,M,'haʊ ɛːd,10,556,2
Pauline,F,pɔː 'liːn,01,545,2
Georgia,F,'ʤɔːr ʤə,10,541,2
Jesse,M,'ʤɛ siː,10,541,2
Will,M,wɪl,0,538,1
Nancy,F,'næn siː,10,538,2
Flora,F,'flɔː rə,10,537,2
Kathryn,F,'kæ θrɪn,10,534,2
Vera,F,'vɛ rə,10,534,2
Lottie,F,'lɑ tiː,10,532,2
Marion,F,'mɛ riː ən,100,532,3
Alfred,M,'æl frəd,10,530,2
Daniel,M,'dæ njəl,10,522,2
Andrew,M,'æn druː,10,520,2
Herbert,M,'hɛː bɛːt,10,519,2
Sallie,F,'sæ liː,10,516,2
Emily,F,'ɛ mɪ liː,100,506,3
Katie,F,'keɪ tiː,10,504,2
Virginia,F,vɛː 'ʤɪ njə,010,498,3
Etta,F,'ɛ tʌ,10,486,2
Caroline,F,'kɛ rə `laɪn,101,483,3
Benjamin,M,'bɛn ʤə mən,100,481,3
Sam,M,'sæm,1,481,1
Charlotte,F,'ʃɑr lət,10,476,2
Theresa,F,tɛː 'iː sə,010,469,3
Leona,F,'liː oʊ nʌ,100,463,3
Ollie,F,'ɑ liː,10,459,2
Evelyn,F,'ɛ və lən,100,457,3
Herman,M,'hɛː mən,10,455,2
Leo,M,'liː oʊ,10,448,2
Lee,M,'liː,1,445,1
Frederick,M,'frɛ drɪk,10,432,2
Harriet,F,'hɛ riː ət,100,428,3
Francis,M,'fræn səs,10,418,2
Addie,F,'æ diː,10,416,2
Hilda,F,'hɪl də,10,410,2
Henrietta,F,`hɛn riː 'ɛ tʌ,1010,409,4
Michael,M,'maɪ kəl,10,407,2
Jack,M,'ʤæk,1,406,1
Anne,F,'æn,1,400,1
Eleanor,F,'ɛ lə nɔːr,100,397,3
Ann,F,'æn,1,397,1
Lawrence,M,'lɔː rəns,10,395,2
Claude,M,'klɔːd,1,394,1
Peter,M,'piː tɛː,10,392,2
Eugene,M,juː 'ʤiːn,01,392,2
Clyde,M,'klaɪd,1,391,1
Amanda,F,ə 'mæn də,010,387,3
Amelia,F,ə 'miːl jʌ,010,385,3
Lola,F,'loʊ lə,10,385,2
Iva,F,'iː və,10,384,2
Ray,M,'reɪ,1,378,1
Lucille,F,luː 'siːl,01,368,2
Mollie,F,'mɑ liː,10,367,2
Maud,F,'mɔːd,1,366,1
Lewis,M,'luː ɪs,10,364,2
Lela,F,'liː lə,10,358,2
Rebecca,F,rə 'bɛ kə,010,358,3
Susan,F,'suː zən,10,356,2
Edwin,M,'ɛ dwən,10,354,2
Jane,F,'ʤeɪn,1,354,1
Floyd,M,'flɔɪd,1,351,1
Ora,F,'ɔː rə,10,350,2
Tom,M,'tɑm,1,349,1
Martin,M,'mɑr tən,10,347,2
Bernice,F,bɛː 'niːs,01,340,2
Estelle,F,ɛ 'stɛl,01,335,2
Eula,F,'juː lə,10,332,2
Nina,F,'naɪ nʌ,10,330,2
Estella,F,ɛ 'stɛ lə,010,329,3
