name,gender,IPA,IPA_stress,counts,n_syllables
Michael,M,'maɪ kəl,10,37548,2
Jacob,M,'ʤeɪ kəb,10,34151,2
Matthew,M,'mæ θjuː,10,31513,2
Christopher,M,'krɪ stə fɛː,100,29103,3
Joshua,M,'ʤɑ ʃuː ə,100,28283,3
Nicholas,M,'nɪ kə ləs,100,27257,3
Emily,F,'ɛ mɪ liː,100,25732,3
Andrew,M,'æn druː,10,25196,2
Brandon,M,'bræn dən,10,25193,2
Austin,M,'ɔː stən,10,25117,2
Tyler,M,'taɪ lɛː,10,24876,2
Daniel,M,'dæ njəl,10,23934,2
Joseph,M,'ʤoʊ səf,10,23589,2
Zachary,M,'zæ kɛː iː,100,21927,3
David,M,'deɪ vɪd,10,21882,2
John,M,'ʤɑn,1,21379,1
Jessica,F,'ʤɛ sɪ kə,100,21043,3
Ashley,F,'æ ʃliː,10,20895,2
Sarah,F,'sɛ rə,10,20702,2
Hannah,F,'hæ nʌ,10,20591,2
Ryan,M,'raɪ ən,10,20526,2
James,M,'ʤeɪmz,1,20402,1
Samantha,F,sə 'mæn θə,010,20169,3
Anthony,M,'æn θə niː,100,20028,3
William,M,'wɪl jəm,10,20017,2
Taylor,F,'teɪ lɛː,10,19503,2
Justin,M,'ʤə stən,10,18744,2
Jonathan,M,'ʤɑ nʌ θʌn,100,18539,3
Alexis,F,ə 'lɛk sɪs,010,17170,3
Alexander,M,`æ ləg 'zæn dɛː,1010,17110,4
Robert,M,'rɑ bɛːt,10,16304,2
Kyle,M,'kaɪl,1,15916,1
Elizabeth,F,ɪ 'lɪ zʌ bəθ,0100,15419,4
Madison,F,'mæ də sən,100,15188,3
Christian,M,'krɪs ʧən,10,15058,2
Jordan,M,'ʤɔːr dən,10,14759,2
Megan,F,'meɪ gən,10,14242,2
Samuel,M,'sæ mjuːl,10,14228,2
Kayla,F,'keɪ lə,10,13884,2
Rachel,F,'reɪ ʧəl,10,13787,2
Kevin,M,'kɛ vɪn,10,13293,2
Benjamin,M,'bɛn ʤə mən,100,13266,3
Lauren,F,'lɔː rən,10,13245,2
Dylan,M,'dɪ lən,10,12968,2
Thomas,M,'tɑ məs,10,12895,2
Alyssa,F,ə 'lɪ sə,010,12647,3
Amanda,F,ə 'mæn də,010,12242,3
Brianna,F,briː 'æ nʌ,010,12007,3
Jose,M,`hoʊ 'zeɪ,11,11924,2
Jennifer,F,'ʤɛ nʌ fɛː,100,11838,3
Victoria,F,vɪk 'tɔː riː ə,0100,11791,4
Brittany,F,'brɪ tʌ niː,100,11527,3
Aaron,M,'ɛ rən,10,11168,2
Nicole,F,nɪ 'koʊl,01,10744,2
Nathan,M,'neɪ θʌn,10,10441,2
Morgan,F,'mɔːr gən,10,10341,2
Eric,M,'ɛ rɪk,10,10317,2
Cody,M,'koʊ diː,10,10293,2
Stephanie,F,'stɛ fə niː,100,9778,3
Brian,M,'braɪ ən,10,9732,2
Jasmine,F,'ʤæz mən,10,9678,2
Rebecca,F,rə 'bɛ kə,010,9628,3
Abigail,F,'æ bə `geɪl,101,9626,3
Olivia,F,oʊ 'lɪ viː ə,0100,9477,4
Noah,M,'noʊ ə,10,9272,2
Courtney,F,'kɔːrt niː,10,9036,2
Amber,F,'æm bɛː,10,8914,2
Adam,M,'æ dəm,10,8802,2
Steven,M,'stiː vən,10,8765,2
Alexandra,F,`æ lɛg 'zæn drə,1010,8750,4
Jason,M,'ʤeɪ sən,10,8745,2
Haley,F,'heɪ liː,10,8684,2
Logan,M,'loʊ gən,10,8619,2
Katherine,F,'kæ θɛː ɪn,100,8516,3
Timothy,M,'tɪ mə θiː,100,8503,3
Hunter,M,'hən tɛː,10,8405,2
Anna,F,'æ nʌ,10,8337,2
Cameron,M,'kæ mɛː ən,100,8216,3
Danielle,F,`dæ niː 'ɛl,101,8034,3
Sydney,F,'sɪd niː,10,8032,2
Ethan,M,'iː θʌn,10,7806,2
Caleb,M,'keɪ ləb,10,7773,2
Sean,M,'ʃɔːn,1,7743,1
Emma,F,'ɛ mə,10,7739,2
Charles,M,'ʧɑrlz,1,7655,1
Patrick,M,'pæ trɪk,10,7488,2
Julia,F,'ʤuːl jʌ,10,7339,2
Maria,F,mɛː 'iː ə,010,7311,3
Allison,F,'æ lə sən,100,7274,3
Richard,M,'rɪ ʧɛːd,10,7242,2
Jordan,F,'ʤɔːr dən,10,7166,2
Connor,M,'kɑ nɛː,10,7141,2
Luis,M,luː 'iːs,01,7127,2
Juan,M,'wɑn,1,7113,1
Alex,M,'æ ləks,10,6855,2
Destiny,F,'dɛ stə niː,100,6726,3
Shelby,F,'ʃɛl biː,10,6701,2
Jared,M,'ʤɛ rɪd,10,6682,2
Melissa,F,mə 'lɪ sə,010,6679,3
Brooke,F,'brʊk,1,6670,1
Mary,F,'mɛ riː,10,6636,2
Savannah,F,sə 'væ nʌ,010,6578,3
Natalie,F,'næ tʌ liː,100,6539,3
Gabriel,M,'geɪ briː əl,100,6403,3
Kimberly,F,'kɪm bɛː liː,100,6182,3
Mark,M,'mɑrk,1,6168,1
Sara,F,'sɛ rə,10,6157,2
Devin,M,'dɛ vɪn,10,6042,2
Isaiah,M,`aɪ 'zeɪ ə,110,6003,3
Evan,M,'ɛ vən,10,6002,2
Trevor,M,'trɛ vɛː,10,6000,2
Gabrielle,F,'gæ briː ɛl,100,5943,3
Erin,F,'ɛ rɪn,10,5938,2
Jesse,M,'ʤɛ siː,10,5917,2
Sabrina,F,sə 'briː nʌ,010,5816,3
Jeremy,M,'ʤɛ rə miː,100,5803,3
Vanessa,F,və 'nɛ sə,010,5795,3
Nathaniel,M,nʌ 'θæ njəl,010,5774,3
Michelle,F,mɪ 'ʃɛl,01,5694,2
Sierra,F,siː 'ɛ rə,010,5688,3
Dakota,M,də 'koʊ tʌ,010,5664,3
Kelsey,F,'kɛl siː,10,5572,2
Carlos,M,'kɑr loʊs,10,5461,2
Stephen,M,'stiː vən,10,5411,2
Andrea,F,'æn driː ə,100,5405,3
Madeline,F,'mæ də lɪn,100,5313,3
Marissa,F,mə 'rɪ sə,010,5297,3
Bryan,M,'braɪ ən,10,5252,2
Tiffany,F,'tɪ fə niː,100,5221,3
Ian,M,'iː ən,10,5207,2
Christina,F,krɪ 'stiː nʌ,010,5181,3
Jesus,M,'ʤiː zəs,10,5162,2
Cole,M,'koʊl,1,5158,1
Isaac,M,'aɪ zək,10,5144,2
Elijah,M,ɛ 'laɪ ʤə,010,5086,3
Antonio,M,æn 'toʊ niː oʊ,0100,5068,4
Paige,F,'peɪʤ,1,5030,1
Bailey,F,'beɪ liː,10,5023,2
Jack,M,'ʤæk,1,4983,1
Chase,M,'ʧeɪs,1,4963,1
Luke,M,'luːk,1,4952,1
Laura,F,'lɔː rə,10,4848,2
Mariah,F,mɛː 'aɪ ə,010,4803,3
Cheyenne,F,ʃaɪ 'æn,01,4763,2
Paul,M,'pɔːl,1,4749,1
Blake,M,'bleɪk,1,4728,1
Travis,M,'træ vɪs,10,4684,2
Tanner,M,'tæ nɛː,10,4676,2
Kenneth,M,'kɛ nɪθ,10,4658,2
Grace,F,'greɪs,1,4637,1
Miranda,F,mɛː 'æn də,010,4590,3
Jeffrey,M,'ʤɛ friː,10,4583,2
Garrett,M,'gæ rɪt,10,4544,2
Angel,M,'eɪn ʤəl,10,4514,2
Mackenzie,F,mə 'kɛn ziː,010,4491,3
Briana,F,briː 'æ nʌ,010,4475,3
Chelsea,F,'ʧɛl siː,10,4460,2
Caroline,F,'kɛ rə `laɪn,101,4439,3
Taylor,M,'teɪ lɛː,10,4332,2
Dustin,M,'də stɪn,10,4277,2
Jacqueline,F,'ʤæ kwə lɪn,100,4277,3
Mason,M,'meɪ sən,10,4267,2
Dalton,M,'dɔːl tən,10,4237,2
Miguel,M,mɪ 'gɛl,01,4234,2
Alexandria,F,`æ ləg 'zæn driː ə,10100,4234,5
Monica,F,'mɑ nɪ kə,100,4223,3
Tristan,M,'trɪ `stæn,11,4195,2
Marcus,M,'mɑr kəs,10,4181,2
Hailey,F,'heɪ liː,10,4144,2
Bradley,M,'bræd liː,10,4123,2
Adrian,M,'eɪ driː ən,100,4114,3
Cassandra,F,kə 'sæn drə,010,4096,3
Kristen,F,'krɪ sən,10,4085,2
Mitchell,M,'mɪ ʧəl,10,4068,2
Kelly,F,'kɛ liː,10,4063,2
Seth,M,'sɛθ,1,4043,1
Lucas,M,'luː kəs,10,4031,2
Alejandro,M,ɑ leɪ 'jɑn droʊ,0010,3997,4
Erica,F,'ɛ rɪ kə,100,3991,3
Edward,M,'ɛ dwɛːd,10,3914,2
Shannon,F,'ʃæ nən,10,3914,2
Kathryn,F,'kæ θrɪn,10,3873,2
Caitlin,F,'keɪt lɪn,10,3862,2
Katie,F,'keɪ tiː,10,3852,2
Jake,M,'ʤeɪk,1,3839,1
Peter,M,'piː tɛː,10,3827,2
Gregory,M,'grɛ gɛː iː,100,3803,3
Alicia,F,ə 'lɪ ʃə,010,3782,3
Heather,F,'hɛ ðɛː,10,3768,2
Spencer,M,'spɛn sɛː,10,3766,2
Autumn,F,'ɔː təm,10,3739,2
Victor,M,'vɪk tɛː,10,3701,2
Amy,F,'eɪ miː,10,3690,2
Derek,M,'dɛ rɪk,10,3670,2
Angela,F,'æn ʤə lə,100,3651,3
Sophia,F,soʊ 'fiː ə,010,3638,3
Lindsey,F,'lɪnd ziː,10,3637,2
Brendan,M,'brɛn dən,10,3621,2
Colton,M,'koʊl tən,10,3600,2
Catherine,F,'kæ θɛː ən,100,3591,3
Diana,F,daɪ 'æ nʌ,010,3583,3
Shawn,M,'ʃɔːn,1,3448,1
Molly,F,'mɑ liː,10,3448,2
Crystal,F,'krɪ stəl,10,3434,2
Corey,M,'kɔː riː,10,3416,2
Michaela,F,maɪ 'kɛ lə,010,3398,3
Angelica,F,æn 'ʤɛ lɪ kə,0100,3381,4
Malik,M,'mæ lɪk,10,3381,2
Bryce,M,'braɪs,1,3352,1
Scott,M,'skɑt,1,3344,1
Shane,M,'ʃeɪn,1,3317,1
Grant,M,'grænt,1,3314,1
Brett,M,'brɛt,1,3268,1
Jamie,F,'ʤeɪ miː,10,3241,2
Jorge,M,'hɔːr heɪ,10,3231,2
Leah,F,'liː ə,10,3203,2
Vincent,M,'vɪn sənt,10,3193,2
Devon,M,'dɛ vən,10,3189,2
Alexis,M,ə 'lɛk sɪs,010,3182,3
George,M,'ʤɔːrʤ,1,3177,1
Collin,M,'kɑ lɪn,10,3157,2
Cassidy,F,'kæ sɪ diː,100,3142,3
Alec,M,'æ lɪk,10,3137,2
Jackson,M,'ʤæk sən,10,3126,2
Colin,M,'koʊ lɪn,10,3098,2
Alexa,F,ə 'lɛk sə,010,3090,3
Claire,F,'klɛr,1,3039,1
Chloe,F,'kloʊ iː,10,3015,2
Joel,M,'ʤoʊ əl,10,2988,2
Oscar,M,'ɔː skɛː,10,2970,2
Margaret,F,'mɑr gɛː ɪt,100,2966,3
Jeremiah,M,`ʤɛ rə 'maɪ ə,1010,2929,4
Dominic,M,'dɑ mə nɪk,100,2928,3
Ricardo,M,rɪ 'kɑr doʊ,010,2926,3
Julian,M,'ʤuː liː ən,100,2910,3
Erika,F,'ɛ rɪ kə,100,2898,3
Dillon,M,'dɪ lən,10,2888,2
Meghan,F,'mɛ gən,10,2868,2
Francisco,M,fræn 'sɪ skoʊ,010,2865,3
Isabella,F,`ɪ zʌ 'bɛ lə,1010,2861,4
Erik,M,'ɛ rɪk,10,2858,2
Riley,M,'raɪ liː,10,2833,2
Leslie,F,'lɛ sliː,10,2821,2
Gavin,M,'gæ vɪn,10,2757,2
Wyatt,M,'waɪ ət,10,2747,2
Cynthia,F,'sɪn θiː ə,100,2713,3
Raymond,M,'reɪ mənd,10,2701,2
Dominique,F,dɔː mɪ 'niːk,001,2669,3
Henry,M,'hɛn riː,10,2653,2
Gabriela,F,gɑ briː 'ɛ lə,0010,2629,4
Eduardo,M,ɛ 'dwɑr doʊ,010,2624,3
Bethany,F,'bɛ θə niː,100,2623,3
Jocelyn,F,'ʤɔː `slɪn,11,2621,2
Gabriella,F,gɑ briː 'ɛ lə,0010,2613,4
Xavier,M,'zeɪ vjɛː,10,2590,2
Faith,F,'feɪθ,1,2576,1
Adriana,F,`eɪ driː 'æ nʌ,1010,2551,4
Veronica,F,vɛː 'ɑ nɪ kə,0100,2543,4
Melanie,F,'mɛ lə niː,100,2522,3
Mia,F,'miː ə,10,2493,2
Jade,F,'ʤeɪd,1,2492,1
Summer,F,'sə mɛː,10,2480,2
Nicolas,M,'nɪ kə ləs,100,2430,3
