name,gender,IPA,IPA_stress,counts,n_syllables
Michael,M,'maɪ kəl,10,68693,2
Jennifer,F,'ʤɛ nʌ fɛː,100,58376,3
Christopher,M,'krɪ stə fɛː,100,49092,3
Jason,M,'ʤeɪ sən,10,48173,2
David,M,'deɪ vɪd,10,41923,2
James,M,'ʤeɪmz,1,39325,1
Matthew,M,'mæ θjuː,10,37860,2
Joshua,M,'ʤɑ ʃuː ə,100,36060,3
Amanda,F,ə 'mæn də,010,35818,3
John,M,'ʤɑn,1,35279,1
Robert,M,'rɑ bɛːt,10,34281,2
Jessica,F,'ʤɛ sɪ kə,100,33923,3
Melissa,F,mə 'lɪ sə,010,31634,3
Joseph,M,'ʤoʊ səf,10,30202,2
Daniel,M,'dæ njəl,10,29895,2
Brian,M,'braɪ ən,10,28721,2
Justin,M,'ʤə stən,10,26757,2
Sarah,F,'sɛ rə,10,25755,2
William,M,'wɪl jəm,10,25652,2
Ryan,M,'raɪ ən,10,24804,2
Eric,M,'ɛ rɪk,10,22634,2
Nicholas,M,'nɪ kə ləs,100,21025,3
Heather,F,'hɛ ðɛː,10,19975,2
Nicole,F,nɪ 'koʊl,01,19917,2
Jeremy,M,'ʤɛ rə miː,100,19901,3
Amy,F,'eɪ miː,10,19834,2
Andrew,M,'æn druː,10,19729,2
Elizabeth,F,ɪ 'lɪ zʌ bəθ,0100,19529,4
Timothy,M,'tɪ mə θiː,100,19154,3
Michelle,F,mɪ 'ʃɛl,01,19122,2
Jonathan,M,'ʤɑ nʌ θʌn,100,18994,3
Adam,M,'æ dəm,10,18873,2
Kimberly,F,'kɪm bɛː liː,100,18499,3
Kevin,M,'kɛ vɪn,10,17983,2
Angela,F,'æn ʤə lə,100,17970,3
Stephanie,F,'stɛ fə niː,100,17840,3
Anthony,M,'æn θə niː,100,17613,3
Thomas,M,'tɑ məs,10,17570,2
Richard,M,'rɪ ʧɛːd,10,16663,2
Jeffrey,M,'ʤɛ friː,10,16383,2
Tiffany,F,'tɪ fə niː,100,16229,3
Christina,F,krɪ 'stiː nʌ,010,16139,3
Steven,M,'stiː vən,10,15914,2
Lisa,F,'liː sə,10,15660,2
Rebecca,F,rə 'bɛ kə,010,15279,3
Charles,M,'ʧɑrlz,1,14961,1
Crystal,F,'krɪ stəl,10,14256,2
Brandon,M,'bræn dən,10,14167,2
Mark,M,'mɑrk,1,14156,1
Kelly,F,'kɛ liː,10,13717,2
