name,gender,IPA,IPA_stress,counts,n_syllables
Michael,M,'maɪ kəl,10,64205,2
Christopher,M,'krɪ stə fɛː,100,56682,3
Jessica,F,'ʤɛ sɪ kə,100,52674,3
Ashley,F,'æ ʃliː,10,49675,2
Matthew,M,'mæ θjuː,10,46923,2
Amanda,F,ə 'mæn də,010,40527,3
Joshua,M,'ʤɑ ʃuː ə,100,37538,3
David,M,'deɪ vɪd,10,37139,2
Daniel,M,'dæ njəl,10,36571,2
Jennifer,F,'ʤɛ nʌ fɛː,100,36184,3
James,M,'ʤeɪmz,1,34034,1
Andrew,M,'æn druː,10,33856,2
Robert,M,'rɑ bɛːt,10,31341,2
John,M,'ʤɑn,1,30203,1
Ryan,M,'raɪ ən,10,29509,2
Joseph,M,'ʤoʊ səf,10,28833,2
Sarah,F,'sɛ rə,10,28154,2
Brandon,M,'bræn dən,10,27253,2
Justin,M,'ʤə stən,10,26627,2
William,M,'wɪl jəm,10,24328,2
Jonathan,M,'ʤɑ nʌ θʌn,100,23969,3
Nicholas,M,'nɪ kə ləs,100,22798,3
Stephanie,F,'stɛ fə niː,100,22646,3
Jason,M,'ʤeɪ sən,10,22395,2
Anthony,M,'æn θə niː,100,21949,3
Nicole,F,nɪ 'koʊl,01,21286,2
Brian,M,'braɪ ən,10,21023,2
Brittany,F,'brɪ tʌ niː,100,20311,3
Kevin,M,'kɛ vɪn,10,19931,2
Heather,F,'hɛ ðɛː,10,19792,2
Eric,M,'ɛ rɪk,10,19525,2
Kyle,M,'kaɪl,1,19308,1
Elizabeth,F,ɪ 'lɪ zʌ bəθ,0100,19069,4
Megan,F,'meɪ gən,10,18593,2
Adam,M,'æ dəm,10,18157,2
Steven,M,'stiː vən,10,18098,2
Melissa,F,mə 'lɪ sə,010,17664,3
Thomas,M,'tɑ məs,10,17350,2
Amber,F,'æm bɛː,10,16951,2
Timothy,M,'tɪ mə θiː,100,16873,3
Lauren,F,'lɔː rən,10,16675,2
Jeremy,M,'ʤɛ rə miː,100,16264,3
Rachel,F,'reɪ ʧəl,10,15452,2
Richard,M,'rɪ ʧɛːd,10,15007,2
Danielle,F,`dæ niː 'ɛl,101,14941,3
Tiffany,F,'tɪ fə niː,100,14481,3
Kimberly,F,'kɪm bɛː liː,100,14417,3
Christina,F,krɪ 'stiː nʌ,010,14378,3
Laura,F,'lɔː rə,10,14175,2
Samantha,F,sə 'mæn θə,010,14092,3
Benjamin,M,'bɛn ʤə mən,100,13789,3
Jacob,M,'ʤeɪ kəb,10,13649,2
Jeffrey,M,'ʤɛ friː,10,13646,2
Amy,F,'eɪ miː,10,13458,2
Michelle,F,mɪ 'ʃɛl,01,13300,2
Emily,F,'ɛ mɪ liː,100,13234,3
Aaron,M,'ɛ rən,10,12690,2
Crystal,F,'krɪ stəl,10,12689,2
Charles,M,'ʧɑrlz,1,12620,1
Mark,M,'mɑrk,1,12605,1
Stephen,M,'stiː vən,10,11875,2
Rebecca,F,rə 'bɛ kə,010,11788,3
Sean,M,'ʃɔːn,1,11777,1
Zachary,M,'zæ kɛː iː,100,11723,3
Patrick,M,'pæ trɪk,10,11403,2
Sara,F,'sɛ rə,10,11049,2
Tyler,M,'taɪ lɛː,10,10910,2
Alexander,M,`æ ləg 'zæn dɛː,1010,10600,4
Katherine,F,'kæ θɛː ɪn,100,10571,3
Kelly,F,'kɛ liː,10,10414,2
Dustin,M,'də stɪn,10,10316,2
Erin,F,'ɛ rɪn,10,10068,2
Nathan,M,'neɪ θʌn,10,9995,2
Erica,F,'ɛ rɪ kə,100,9974,3
Scott,M,'skɑt,1,9962,1
Paul,M,'pɔːl,1,9709,1
Gregory,M,'grɛ gɛː iː,100,9534,3
Whitney,F,'wɪt niː,10,9533,2
Angela,F,'æn ʤə lə,100,9268,3
Jamie,F,'ʤeɪ miː,10,9231,2
Courtney,F,'kɔːrt niː,10,9119,2
Bryan,M,'braɪ ən,10,8648,2
Andrea,F,'æn driː ə,100,8635,3
Jesse,M,'ʤɛ siː,10,8541,2
Mary,F,'mɛ riː,10,8506,2
Travis,M,'træ vɪs,10,8476,2
Kenneth,M,'kɛ nɪθ,10,8451,2
Jose,M,`hoʊ 'zeɪ,11,8361,2
Katie,F,'keɪ tiː,10,8332,2
Lindsey,F,'lɪnd ziː,10,8054,2
Lisa,F,'liː sə,10,7902,2
Kristen,F,'krɪ sən,10,7844,2
Allison,F,'æ lə sən,100,7576,3
Samuel,M,'sæ mjuːl,10,7573,2
Vanessa,F,və 'nɛ sə,010,7467,3
Shannon,F,'ʃæ nən,10,7404,2
Jordan,M,'ʤɔːr dən,10,7300,2
Bradley,M,'bræd liː,10,7038,2
Alicia,F,ə 'lɪ ʃə,010,7016,3
Shawn,M,'ʃɔːn,1,7013,1
Lindsay,F,'lɪnd ziː,10,6950,2
Cody,M,'koʊ diː,10,6930,2
Christine,F,krɪ 'stiːn,01,6918,2
Derek,M,'dɛ rɪk,10,6900,2
Kathryn,F,'kæ θrɪn,10,6392,2
Maria,F,mɛː 'iː ə,010,6131,3
Jared,M,'ʤɛ rɪd,10,6116,2
Chad,M,'ʧæd,1,6024,1
Kristin,F,'krɪ stɪn,10,6000,2
Anna,F,'æ nʌ,10,5905,2
Peter,M,'piː tɛː,10,5798,2
Edward,M,'ɛ dwɛːd,10,5775,2
Corey,M,'kɔː riː,10,5767,2
Natalie,F,'næ tʌ liː,100,5704,3
April,F,'eɪ prəl,10,5674,2
Victoria,F,vɪk 'tɔː riː ə,0100,5672,4
Marcus,M,'mɑr kəs,10,5273,2
Alex,M,'æ ləks,10,5108,2
Tara,F,'tɛ rə,10,5084,2
Juan,M,'wɑn,1,5075,1
Jacqueline,F,'ʤæ kwə lɪn,100,5038,3
Keith,M,'kiːθ,1,5036,1
Julie,F,'ʤuː liː,10,5017,2
Monica,F,'mɑ nɪ kə,100,5012,3
Cassandra,F,kə 'sæn drə,010,4988,3
Shane,M,'ʃeɪn,1,4929,1
Cory,M,'kɔː riː,10,4869,2
Kristina,F,kɹɪ 'sti nʌ,010,4839,3
Holly,F,'hɑ liː,10,4837,2
Brett,M,'brɛt,1,4727,1
Phillip,M,'fɪ lɪp,10,4706,2
Donald,M,'dɑ nəld,10,4660,2
Kayla,F,'keɪ lə,10,4657,2
Joel,M,'ʤoʊ əl,10,4507,2
Antonio,M,æn 'toʊ niː oʊ,0100,4405,4
George,M,'ʤɔːrʤ,1,4344,1
Patricia,F,pə 'trɪ ʃə,010,4246,3
Catherine,F,'kæ θɛː ən,100,4242,3
Ronald,M,'rɑ nəld,10,4222,2
Kathleen,F,kæθ 'liːn,01,4130,2
Carlos,M,'kɑr loʊs,10,4088,2
Raymond,M,'reɪ mənd,10,4055,2
Nathaniel,M,nʌ 'θæ njəl,010,4030,3
Luis,M,luː 'iːs,01,4024,2
Craig,M,'kreɪg,1,3924,1
Evan,M,'ɛ vən,10,3885,2
Caitlin,F,'keɪt lɪn,10,3880,2
Natasha,F,nʌ 'tɑ ʃə,010,3871,3
Meghan,F,'mɛ gən,10,3869,2
Alexandra,F,`æ lɛg 'zæn drə,1010,3803,4
Casey,M,'keɪ siː,10,3763,2
Douglas,M,'də gləs,10,3761,2
Chelsea,F,'ʧɛl siː,10,3753,2
Gary,M,'gɛ riː,10,3719,2
Ian,M,'iː ən,10,3713,2
Erika,F,'ɛ rɪ kə,100,3678,3
Diana,F,daɪ 'æ nʌ,010,3665,3
Philip,M,'fɪ ləp,10,3662,2
Valerie,F,'væ lɛː iː,100,3617,3
Veronica,F,vɛː 'ɑ nɪ kə,0100,3578,4
Leah,F,'liː ə,10,3455,2
Brandi,F,'bræn diː,10,3431,2
Cynthia,F,'sɪn θiː ə,100,3423,3
Casey,F,'keɪ siː,10,3423,2
Hannah,F,'hæ nʌ,10,3385,2
Derrick,M,'dɛ rɪk,10,3326,2
Mallory,F,'mæ lɛː iː,100,3323,3
Brandy,F,'bræn diː,10,3296,2
Victor,M,'vɪk tɛː,10,3292,2
Alyssa,F,ə 'lɪ sə,010,3223,3
Leslie,F,'lɛ sliː,10,3221,2
Stacy,F,'steɪ siː,10,3220,2
Christian,M,'krɪs ʧən,10,3207,2
Austin,M,'ɔː stən,10,3200,2
Frank,M,'fræŋk,1,3177,1
Julia,F,'ʤuːl jʌ,10,3106,2
Erik,M,'ɛ rɪk,10,3105,2
Vincent,M,'vɪn sənt,10,3091,2
Margaret,F,'mɑr gɛː ɪt,100,3082,3
Bethany,F,'bɛ θə niː,100,3081,3
Felicia,F,fə 'liː ʃə,010,3081,3
Dana,F,'deɪ nʌ,10,3075,2
Brent,M,'brɛnt,1,3060,1
Krista,F,'krɪ stə,10,3054,2
Gabriel,M,'geɪ briː əl,100,3045,3
Wesley,M,'wɛ sliː,10,3041,2
Stacey,F,'steɪ siː,10,3040,2
Jasmine,F,'ʤæz mən,10,2991,2
Trevor,M,'trɛ vɛː,10,2979,2
Seth,M,'sɛθ,1,2978,1
Alison,F,'æ lɪ sən,100,2974,3
Melanie,F,'mɛ lə niː,100,2972,3
Adrian,M,'eɪ driː ən,100,2943,3
Dominique,F,dɔː mɪ 'niːk,001,2943,3
Curtis,M,'kɛː təs,10,2908,2
Katrina,F,kə 'triː nʌ,010,2829,3
Karen,F,'kɛ rən,10,2801,2
Blake,M,'bleɪk,1,2784,1
Jeffery,M,'ʤɛ fɛː iː,100,2770,3
Kendra,F,'kɛn drə,10,2759,2
Randy,M,'ræn diː,10,2729,2
Kara,F,'kɛ rə,10,2721,2
Dennis,M,'dɛ nɪs,10,2705,2
Brooke,F,'brʊk,1,2697,1
Mitchell,M,'mɪ ʧəl,10,2664,2
Luke,M,'luːk,1,2651,1
Alan,M,'æ lən,10,2643,2
Sandra,F,'sæn drə,10,2638,2
Larry,M,'lɛ riː,10,2624,2
Jesus,M,'ʤiː zəs,10,2599,2
Jillian,F,'ʤɪ liː ən,100,2587,3
Todd,M,'tɑd,1,2585,1
Miguel,M,mɪ 'gɛl,01,2575,2
Carrie,F,'kɛ riː,10,2561,2
Candice,F,'kæn dɪs,10,2560,2
Molly,F,'mɑ liː,10,2550,2
Latoya,F,lə 'tɔɪ ə,010,2537,3
Kelsey,F,'kɛl siː,10,2516,2
Morgan,F,'mɔːr gən,10,2477,2
Mario,M,'mɑ riː oʊ,100,2474,3
Candace,F,'kæn dəs,10,2459,2
Devin,M,'dɛ vɪn,10,2445,2
Carl,M,'kɑrl,1,2443,1
Marissa,F,mə 'rɪ sə,010,2442,3
Nancy,F,'næn siː,10,2426,2
Tracy,F,'treɪ siː,10,2425,2
Russell,M,'rə səl,10,2405,2
Susan,F,'suː zən,10,2391,2
Garrett,M,'gæ rɪt,10,2387,2
Jeremiah,M,`ʤɛ rə 'maɪ ə,1010,2378,4
Martin,M,'mɑr tən,10,2375,2
Gina,F,'ʤiː nʌ,10,2362,2
Tony,M,'toʊ niː,10,2359,2
Sabrina,F,sə 'briː nʌ,010,2312,3
Jerry,M,'ʤɛ riː,10,2267,2
Lacey,F,'leɪ siː,10,2266,2
Robin,F,'rɑ bən,10,2265,2
Terry,M,'tɛ riː,10,2251,2
Troy,M,'trɔɪ,1,2249,1
Brenda,F,'brɛn də,10,2240,2
Joanna,F,ʤoʊ 'æ nʌ,010,2224,3
Ricardo,M,rɪ 'kɑr doʊ,010,2221,3
Renee,F,rə 'neɪ,01,2215,2
Johnny,M,'ʤɑ niː,10,2205,2
Denise,F,dɪ 'niːs,01,2204,2
Alexis,F,ə 'lɛk sɪs,010,2195,3
Lucas,M,'luː kəs,10,2195,2
Jorge,M,'hɔːr heɪ,10,2181,2
Angelica,F,æn 'ʤɛ lɪ kə,0100,2146,4
Heidi,F,'haɪ diː,10,2123,2
Allen,M,'æ lən,10,2118,2
Jonathon,M,'ʤɑ nʌ θʌn,100,2107,3
Bobby,M,'bɑ biː,10,2106,2
Jaclyn,F,'ʤæ klɪn,10,2104,2
Tamara,F,tʌ 'mɑ rə,010,2100,3
Caleb,M,'keɪ ləb,10,2096,2
Jordan,F,'ʤɔːr dən,10,2082,2
Shaun,M,'ʃɔːn,1,2065,1
Lance,M,'læns,1,2051,1
Andre,M,'ɑn `dreɪ,11,2051,2
Monique,F,`moʊ 'niːk,11,2047,2
Cameron,M,'kæ mɛː ən,100,2046,3
Miranda,F,mɛː 'æn də,010,2036,3
Taylor,M,'teɪ lɛː,10,2035,2
Marc,M,'mɑrk,1,2029,1
Pamela,F,'pæ mə lə,100,2017,3
Teresa,F,tɛː 'iː sə,010,2009,3
Tabitha,F,'tæ bɪ θə,100,2009,3
Desiree,F,'dɛ saɪ riː,100,2007,3
Kelli,F,'kɛ liː,10,2001,2
Drew,M,'druː,1,2000,1
Abigail,F,'æ bə `geɪl,101,1996,3
Henry,M,'hɛn riː,10,1995,2
Theresa,F,tɛː 'iː sə,010,1978,3
Misty,F,'mɪ stiː,10,1971,2
Chase,M,'ʧeɪs,1,1967,1
Mathew,M,'mæ θjuː,10,1966,2
Tina,F,'tiː nʌ,10,1961,2
Manuel,M,mɑn 'wɛl,01,1960,2
Melinda,F,mə 'lɪn də,010,1959,3
Ricky,M,'rɪ kiː,10,1957,2
Linda,F,'lɪn də,10,1952,2
Lee,M,'liː,1,1933,1
Meredith,F,'mɛ rɪ dɪθ,100,1927,3
Anne,F,'æn,1,1917,1
Francisco,M,fræn 'sɪ skoʊ,010,1914,3
Danny,M,'dæ niː,10,1914,2
Randall,M,'ræn dəl,10,1888,2
Colleen,F,`kɑ 'liːn,11,1842,2
Dylan,M,'dɪ lən,10,1832,2
Jimmy,M,'ʤɪ miː,10,1820,2
Brianna,F,briː 'æ nʌ,010,1815,3
Savannah,F,sə 'væ nʌ,010,1810,3
Cassie,F,'kæ siː,10,1808,2
Caroline,F,'kɛ rə `laɪn,101,1802,3
Lawrence,M,'lɔː rəns,10,1789,2
Kristy,F,'krɪ stiː,10,1787,2
Ross,M,'rɑs,1,1773,1
Jill,F,'ʤɪl,1,1773,1
Micheal,M,'maɪ kəl,10,1769,2
Tanya,F,'tɑ njə,10,1764,2
Albert,M,'æl bɛːt,10,1748,2
Carolyn,F,'kɛ rə lɪn,100,1737,3
Isaac,M,'aɪ zək,10,1734,2
Walter,M,'wɔːl tɛː,10,1715,2
Roberto,M,rə 'bɛr toʊ,010,1709,3
Cristina,F,krɪ 'stiː nʌ,010,1707,3
Colin,M,'koʊ lɪn,10,1687,2
Louis,M,'luː ɪs,10,1684,2
Billy,M,'bɪ liː,10,1683,2
Clayton,M,'kleɪ tən,10,1670,2
Calvin,M,'kæl vən,10,1665,2
Ebony,F,'ɛ bə niː,100,1663,3
Deanna,F,`diː 'æ nʌ,110,1663,3
Angel,M,'eɪn ʤəl,10,1650,2
Spencer,M,'spɛn sɛː,10,1644,2
Ana,F,'ɑ nʌ,10,1637,2
Jenny,F,'ʤɛ niː,10,1631,2
Rodney,M,'rɑd niː,10,1630,2
Alejandro,M,ɑ leɪ 'jɑn droʊ,0010,1630,4
Kristi,F,'krɪ stiː,10,1615,2
Sierra,F,siː 'ɛ rə,010,1611,3
Roger,M,'rɑ ʤɛː,10,1608,2
Kari,F,'kɛ riː,10,1599,2
Angel,F,'eɪn ʤəl,10,1583,2
Darren,M,'dɑ rən,10,1578,2
Bridget,F,'brɪ ʤət,10,1575,2
Sheena,F,'ʃiː nʌ,10,1573,2
Oscar,M,'ɔː skɛː,10,1571,2
Arthur,M,'ɑr θɛː,10,1570,2
Christy,F,'krɪ stiː,10,1555,2
Jake,M,'ʤeɪk,1,1552,1
Julian,M,'ʤuː liː ən,100,1543,3
Joe,M,'ʤoʊ,1,1537,1
Priscilla,F,prɪ 'sɪ lə,010,1536,3
Clinton,M,'klɪn tən,10,1527,2
