name,gender,IPA,IPA_stress,counts,n_syllables
Jacob,M,'ʤeɪ kəb,10,29630,2
Michael,M,'maɪ kəl,10,27118,2
Emily,F,'ɛ mɪ liː,100,25688,3
Joshua,M,'ʤɑ ʃuː ə,100,25091,3
Matthew,M,'mæ θjuː,10,23996,2
Emma,F,'ɛ mə,10,22704,2
Andrew,M,'æn druː,10,22150,2
Joseph,M,'ʤoʊ səf,10,21361,2
Ethan,M,'iː θʌn,10,21356,2
Daniel,M,'dæ njəl,10,21038,2
Christopher,M,'krɪ stə fɛː,100,20746,3
Madison,F,'mæ də sən,100,20197,3
Anthony,M,'æn θə niː,100,20144,3
William,M,'wɪl jəm,10,19989,2
Nicholas,M,'nɪ kə ləs,100,19691,3
Ryan,M,'raɪ ən,10,19571,2
David,M,'deɪ vɪd,10,18612,2
Tyler,M,'taɪ lɛː,10,18179,2
Alexander,M,`æ ləg 'zæn dɛː,1010,17707,4
Hannah,F,'hæ nʌ,10,17634,2
John,M,'ʤɑn,1,17225,1
James,M,'ʤeɪmz,1,16891,1
Olivia,F,oʊ 'lɪ viː ə,0100,16146,4
Abigail,F,'æ bə `geɪl,101,15925,3
Dylan,M,'dɪ lən,10,15698,2
Zachary,M,'zæ kɛː iː,100,15539,3
Brandon,M,'bræn dən,10,15239,2
Jonathan,M,'ʤɑ nʌ θʌn,100,14985,3
Alexis,F,ə 'lɛk sɪs,010,14866,3
Samuel,M,'sæ mjuːl,10,14662,2
Ashley,F,'æ ʃliː,10,14513,2
Elizabeth,F,ɪ 'lɪ zʌ bəθ,0100,14102,4
Benjamin,M,'bɛn ʤə mən,100,14073,3
Christian,M,'krɪs ʧən,10,13898,2
Samantha,F,sə 'mæn θə,010,13865,3
Isabella,F,`ɪ zʌ 'bɛ lə,1010,13775,4
Sarah,F,'sɛ rə,10,13760,2
Nathan,M,'neɪ θʌn,10,13659,2
Justin,M,'ʤə stən,10,13651,2
Logan,M,'loʊ gən,10,13185,2
Grace,F,'greɪs,1,12776,1
Alyssa,F,ə 'lɪ sə,010,12747,3
Gabriel,M,'geɪ briː əl,100,12517,3
Jose,M,`hoʊ 'zeɪ,11,12392,2
Noah,M,'noʊ ə,10,11834,2
Kevin,M,'kɛ vɪn,10,11729,2
Austin,M,'ɔː stən,10,11687,2
Caleb,M,'keɪ ləb,10,11638,2
Robert,M,'rɑ bɛːt,10,11393,2
Lauren,F,'lɔː rən,10,11048,2
Kayla,F,'keɪ lə,10,10952,2
Thomas,M,'tɑ məs,10,10932,2
Elijah,M,ɛ 'laɪ ʤə,010,10658,3
Brianna,F,briː 'æ nʌ,010,10583,3
Jessica,F,'ʤɛ sɪ kə,100,10448,3
Jordan,M,'ʤɔːr dən,10,10328,2
Taylor,F,'teɪ lɛː,10,10308,2
Aidan,M,ɑ 'iː dɑn,010,10062,3
Cameron,M,'kæ mɛː ən,100,9962,3
Hunter,M,'hən tɛː,10,9900,2
Jason,M,'ʤeɪ sən,10,9819,2
Sophia,F,soʊ 'fiː ə,010,9684,3
Connor,M,'kɑ nɛː,10,9669,2
Anna,F,'æ nʌ,10,9443,2
Evan,M,'ɛ vən,10,9443,2
Jack,M,'ʤæk,1,9317,1
Luke,M,'luːk,1,9299,1
Victoria,F,vɪk 'tɔː riː ə,0100,9243,4
Angel,M,'eɪn ʤəl,10,9155,2
Natalie,F,'næ tʌ liː,100,9149,3
Chloe,F,'kloʊ iː,10,9079,2
Isaac,M,'aɪ zək,10,8935,2
Sydney,F,'sɪd niː,10,8910,2
Isaiah,M,`aɪ 'zeɪ ə,110,8893,3
Aaron,M,'ɛ rən,10,8865,2
Hailey,F,'heɪ liː,10,8793,2
Gavin,M,'gæ vɪn,10,8762,2
Jackson,M,'ʤæk sən,10,8712,2
Kyle,M,'kaɪl,1,8650,1
Jasmine,F,'ʤæz mən,10,8061,2
Rachel,F,'reɪ ʧəl,10,7981,2
Morgan,F,'mɔːr gən,10,7926,2
Mason,M,'meɪ sən,10,7895,2
Juan,M,'wɑn,1,7827,1
Megan,F,'meɪ gən,10,7799,2
Eric,M,'ɛ rɪk,10,7785,2
Charles,M,'ʧɑrlz,1,7693,1
Adam,M,'æ dəm,10,7683,2
Brian,M,'braɪ ən,10,7670,2
Luis,M,luː 'iːs,01,7580,2
Jennifer,F,'ʤɛ nʌ fɛː,100,7564,3
Julia,F,'ʤuːl jʌ,10,7434,2
Haley,F,'heɪ liː,10,7196,2
Katherine,F,'kæ θɛː ɪn,100,7125,3
Sean,M,'ʃɔːn,1,7101,1
Mia,F,'miː ə,10,7081,2
Destiny,F,'dɛ stə niː,100,6973,3
Alex,M,'æ ləks,10,6792,2
Nathaniel,M,nʌ 'θæ njəl,010,6665,3
Bryan,M,'braɪ ən,10,6617,2
Alexandra,F,`æ lɛg 'zæn drə,1010,6544,4
Ian,M,'iː ən,10,6466,2
Ava,F,'eɪ və,10,6280,2
Nicole,F,nɪ 'koʊl,01,6229,2
Carlos,M,'kɑr loʊs,10,6218,2
Jesus,M,'ʤiː zəs,10,6159,2
Savannah,F,sə 'væ nʌ,010,6153,3
Adrian,M,'eɪ driː ən,100,6110,3
Maria,F,mɛː 'iː ə,010,6088,3
Brooke,F,'brʊk,1,5967,1
Ella,F,'ɛ lə,10,5902,2
Cole,M,'koʊl,1,5899,1
Mackenzie,F,mə 'kɛn ziː,010,5864,3
Steven,M,'stiː vən,10,5856,2
Allison,F,'æ lə sən,100,5850,3
Paige,F,'peɪʤ,1,5756,1
Lucas,M,'luː kəs,10,5754,2
Owen,M,'oʊ ən,10,5700,2
Jordan,F,'ʤɔːr dən,10,5650,2
Devin,M,'dɛ vɪn,10,5645,2
Stephanie,F,'stɛ fə niː,100,5602,3
Faith,F,'feɪθ,1,5593,1
Timothy,M,'tɪ mə θiː,100,5479,3
Julian,M,'ʤuː liː ən,100,5409,3
Cody,M,'koʊ diː,10,5397,2
Amanda,F,ə 'mæn də,010,5339,3
Blake,M,'bleɪk,1,5274,1
Seth,M,'sɛθ,1,5255,1
Dominic,M,'dɑ mə nɪk,100,5217,3
Trinity,F,'trɪ nʌ tiː,100,5126,3
Diego,M,diː 'eɪ goʊ,010,5118,3
Hayden,M,'heɪ dən,10,5101,2
Zoe,F,'zoʊ iː,10,5085,2
Xavier,M,'zeɪ vjɛː,10,5063,2
Richard,M,'rɪ ʧɛːd,10,5053,2
Mary,F,'mɛ riː,10,5016,2
Chase,M,'ʧeɪs,1,5013,1
Andrea,F,'æn driː ə,100,4978,3
Madeline,F,'mæ də lɪn,100,4974,3
Colin,M,'koʊ lɪn,10,4876,2
Michelle,F,mɪ 'ʃɛl,01,4868,2
Carson,M,'kɑr sən,10,4860,2
Rebecca,F,rə 'bɛ kə,010,4858,3
Jeremiah,M,`ʤɛ rə 'maɪ ə,1010,4852,4
Kimberly,F,'kɪm bɛː liː,100,4824,3
Patrick,M,'pæ trɪk,10,4789,2
Sara,F,'sɛ rə,10,4759,2
Antonio,M,æn 'toʊ niː oʊ,0100,4716,4
Sebastian,M,sə 'bæs ʧən,010,4646,3
Gabrielle,F,'gæ briː ɛl,100,4599,3
Jesse,M,'ʤɛ siː,10,4599,2
Alexa,F,ə 'lɛk sə,010,4596,3
Miguel,M,mɪ 'gɛl,01,4589,2
Caroline,F,'kɛ rə `laɪn,101,4585,3
Lily,F,'lɪ liː,10,4434,2
Victor,M,'vɪk tɛː,10,4434,2
Landon,M,'læn dən,10,4410,2
Jake,M,'ʤeɪk,1,4402,1
Trevor,M,'trɛ vɛː,10,4385,2
Vanessa,F,və 'nɛ sə,010,4353,3
Alejandro,M,ɑ leɪ 'jɑn droʊ,0010,4317,4
Angelina,F,æn ʤɛ 'liː nʌ,0010,4270,4
Riley,F,'raɪ liː,10,4242,2
Sierra,F,siː 'ɛ rə,010,4239,3
Ashton,M,'æʃ tən,10,4215,2
Carter,M,'kɑr tɛː,10,4171,2
Bryce,M,'braɪs,1,4127,1
Amber,F,'æm bɛː,10,4121,2
Riley,M,'raɪ liː,10,4076,2
Autumn,F,'ɔː təm,10,4055,2
Lillian,F,'lɪ liː ən,100,4029,3
Mark,M,'mɑrk,1,4028,1
Gabriella,F,gɑ briː 'ɛ lə,0010,4020,4
Audrey,F,'ɔː driː,10,3997,2
Garrett,M,'gæ rɪt,10,3979,2
Jared,M,'ʤɛ rɪd,10,3942,2
Erin,F,'ɛ rɪn,10,3924,2
Leah,F,'liː ə,10,3922,2
Jeremy,M,'ʤɛ rə miː,100,3889,3
Danielle,F,`dæ niː 'ɛl,101,3863,3
Isabel,F,'ɪ zʌ `bɛl,101,3851,3
Maya,F,'maɪ ə,10,3849,2
Ariana,F,ɑ riː 'æ nʌ,0010,3831,4
Arianna,F,ɑ riː 'æ nʌ,0010,3795,4
Jocelyn,F,'ʤɔː `slɪn,11,3717,2
Evelyn,F,'ɛ və lən,100,3700,3
Wyatt,M,'waɪ ət,10,3699,2
Avery,F,'eɪ vɛː iː,100,3687,3
Kenneth,M,'kɛ nɪθ,10,3642,2
Leslie,F,'lɛ sliː,10,3638,2
Tristan,M,'trɪ `stæn,11,3634,2
Claire,F,'klɛr,1,3570,1
Liam,M,'liː əm,10,3565,2
Melanie,F,'mɛ lə niː,100,3547,3
Shelby,F,'ʃɛl biː,10,3535,2
Marissa,F,mə 'rɪ sə,010,3513,3
Melissa,F,mə 'lɪ sə,010,3501,3
Sofia,F,soʊ 'fiː ə,010,3486,3
Jorge,M,'hɔːr heɪ,10,3483,2
Henry,M,'hɛn riː,10,3467,2
Bailey,F,'beɪ liː,10,3465,2
Vincent,M,'vɪn sənt,10,3418,2
Molly,F,'mɑ liː,10,3403,2
Jacqueline,F,'ʤæ kwə lɪn,100,3399,3
Jade,F,'ʤeɪd,1,3392,1
Marcus,M,'mɑr kəs,10,3391,2
Tanner,M,'tæ nɛː,10,3390,2
Gabriela,F,gɑ briː 'ɛ lə,0010,3361,4
Courtney,F,'kɔːrt niː,10,3347,2
Kaden,M,'keɪ dən,10,3336,2
Angela,F,'æn ʤə lə,100,3319,3
Oscar,M,'ɔː skɛː,10,3299,2
Paul,M,'pɔːl,1,3250,1
Joel,M,'ʤoʊ əl,10,3244,2
Catherine,F,'kæ θɛː ən,100,3231,3
Katie,F,'keɪ tiː,10,3192,2
Parker,M,'pɑr kɛː,10,3185,2
Dakota,M,də 'koʊ tʌ,010,3157,3
Diana,F,daɪ 'æ nʌ,010,3149,3
Stephen,M,'stiː vən,10,3141,2
Ivan,M,'aɪ vən,10,3137,2
Eduardo,M,ɛ 'dwɑr doʊ,010,3118,3
Christina,F,krɪ 'stiː nʌ,010,3111,3
Isabelle,F,'ɪ zʌ `bɛl,101,3110,3
Edward,M,'ɛ dwɛːd,10,3108,2
Alan,M,'æ lən,10,3097,2
Amelia,F,ə 'miːl jʌ,010,3093,3
Maxwell,M,'mæk `swɛl,11,3086,2
Daniela,F,dæ 'njɛ lə,010,3075,3
Mariah,F,mɛː 'aɪ ə,010,3073,3
Briana,F,briː 'æ nʌ,010,3057,3
Collin,M,'kɑ lɪn,10,3005,2
Nicolas,M,'nɪ kə ləs,100,3002,3
Madelyn,F,'mæ dɪ lɪn,100,2984,3
Mya,F,`ɛm `waɪ 'eɪ,111,2952,3
Colton,M,'koʊl tən,10,2951,2
Kathryn,F,'kæ θrɪn,10,2945,2
Gage,M,'geɪʤ,1,2938,1
Brooklyn,F,'brʊ klən,10,2924,2
Grant,M,'grænt,1,2916,1
George,M,'ʤɔːrʤ,1,2910,1
Spencer,M,'spɛn sɛː,10,2906,2
Angel,F,'eɪn ʤəl,10,2887,2
Jeffrey,M,'ʤɛ friː,10,2883,2
Amy,F,'eɪ miː,10,2879,2
Brendan,M,'brɛn dən,10,2866,2
Brady,M,'breɪ diː,10,2865,2
Dalton,M,'dɔːl tən,10,2857,2
Adriana,F,`eɪ driː 'æ nʌ,1010,2839,4
Shane,M,'ʃeɪn,1,2812,1
Peter,M,'piː tɛː,10,2803,2
Kennedy,F,'kɛ nʌ diː,100,2774,3
Francisco,M,fræn 'sɪ skoʊ,010,2767,3
Ricardo,M,rɪ 'kɑr doʊ,010,2762,3
Derek,M,'dɛ rɪk,10,2753,2
Alexandria,F,`æ ləg 'zæn driː ə,10100,2750,5
Laura,F,'lɔː rə,10,2740,2
Kelly,F,'kɛ liː,10,2735,2
Gracie,F,'greɪ siː,10,2723,2
Alexis,M,ə 'lɛk sɪs,010,2721,3
Omar,M,'oʊ mɑr,10,2702,2
Josiah,M,ʤoʊ 'saɪ ə,010,2682,3
Conner,M,'kɑ nɛː,10,2677,2
Preston,M,'prɛ stən,10,2639,2
Lydia,F,'lɪ diː ə,100,2631,3
Margaret,F,'mɑr gɛː ɪt,100,2623,3
Ana,F,'ɑ nʌ,10,2592,2
Shawn,M,'ʃɔːn,1,2574,1
Kelsey,F,'kɛl siː,10,2569,2
Fernando,M,fɛː 'næn doʊ,010,2551,3
Erik,M,'ɛ rɪk,10,2550,2
Travis,M,'træ vɪs,10,2541,2
Alicia,F,ə 'lɪ ʃə,010,2541,3
Lindsey,F,'lɪnd ziː,10,2541,2
Devon,M,'dɛ vən,10,2525,2
Javier,M,`hɑ viː 'ɛr,101,2502,3
Alexia,F,ə 'lɛk siː ə,0100,2495,4
Cheyenne,F,ʃaɪ 'æn,01,2474,2
Max,M,'mæks,1,2459,1
Damian,M,'deɪ miː ən,100,2453,3
Jonah,M,'ʤoʊ nʌ,10,2431,2
Jillian,F,'ʤɪ liː ən,100,2425,3
Daisy,F,'deɪ ziː,10,2410,2
Sabrina,F,sə 'briː nʌ,010,2395,3
Bradley,M,'bræd liː,10,2393,2
Cooper,M,'kuː pɛː,10,2368,2
Mario,M,'mɑ riː oʊ,100,2358,3
Cesar,M,'siː zɛː,10,2357,2
Braden,M,'breɪ dən,10,2354,2
Levi,M,'liː vaɪ,10,2347,2
Cassandra,F,kə 'sæn drə,010,2334,3
Karen,F,'kɛ rən,10,2331,2
Andres,M,'ɑn dreɪz,10,2327,2
Edgar,M,'ɛd gɛː,10,2319,2
Caitlin,F,'keɪt lɪn,10,2311,2
Micah,M,'maɪ kə,10,2285,2
Tiffany,F,'tɪ fə niː,100,2257,3
Natalia,F,nʌ 'tɑl jʌ,010,2256,3
Mckenzie,F,mə 'kɛn ziː,010,2251,3
Manuel,M,mɑn 'wɛl,01,2246,2
Cassidy,F,'kæ sɪ diː,100,2234,3
Sophie,F,'soʊ fiː,10,2231,2
Nolan,M,'noʊ lən,10,2216,2
Summer,F,'sə mɛː,10,2211,2
Donovan,M,'dɑ nʌ vən,100,2210,3
Angelica,F,æn 'ʤɛ lɪ kə,0100,2209,4
Giovanni,M,`ʤiː oʊ 'vɑ niː,1010,2201,4
Kendall,F,'kɛn dəl,10,2183,2
Trenton,M,'trɛn tən,10,2181,2
Colby,M,'koʊl biː,10,2170,2
Edwin,M,'ɛ dwən,10,2167,2
Emmanuel,M,ɪ 'mæ njuː əl,0100,2130,4
Juliana,F,`ʤuː liː 'æ nʌ,1010,2129,4
Clayton,M,'kleɪ tən,10,2128,2
Wesley,M,'wɛ sliː,10,2122,2
Miranda,F,mɛː 'æn də,010,2117,3
Gregory,M,'grɛ gɛː iː,100,2106,3
Erick,M,'ɛ rɪk,10,2094,2
Erica,F,'ɛ rɪ kə,100,2091,3
Bianca,F,biː 'ɑŋ kə,010,2054,3
Kate,F,'keɪt,1,2054,1
Abby,F,'æ biː,10,2048,2
Naomi,F,neɪ 'oʊ miː,010,2048,3
Raymond,M,'reɪ mənd,10,2047,2
Crystal,F,'krɪ stəl,10,2018,2
Rylee,F,'rɪ liː,10,2018,2
Dillon,M,'dɪ lən,10,2009,2
Hector,M,'hɛk tɛː,10,1997,2
Sergio,M,'sɛː ʤiː oʊ,100,1985,3
Eli,M,'iː laɪ,10,1975,2
Marco,M,'mɑr koʊ,10,1959,2
Ty,M,'taɪ,1,1936,1
Jamie,F,'ʤeɪ miː,10,1924,2
Malachi,M,'mæ lʌ `kaɪ,101,1918,3
Valerie,F,'væ lɛː iː,100,1911,3
Hope,F,'hoʊp,1,1897,1
Abraham,M,'eɪ brə `hæm,101,1894,3
Mitchell,M,'mɪ ʧəl,10,1890,2
Damien,M,'deɪ miː ən,100,1889,3
Martin,M,'mɑr tən,10,1887,2
Corey,M,'kɔː riː,10,1887,2
Roberto,M,rə 'bɛr toʊ,010,1873,3
Hayley,F,'heɪ liː,10,1865,2
Delaney,F,də 'leɪ niː,010,1855,3
Chelsea,F,'ʧɛl siː,10,1838,2
Veronica,F,vɛː 'ɑ nɪ kə,0100,1834,4
Taylor,M,'teɪ lɛː,10,1828,2
Erika,F,'ɛ rɪ kə,100,1816,3
Dawson,M,'dɔː sən,10,1805,2
Dominick,M,'dɑ mə nɪk,100,1779,3
Karla,F,'kɑr lə,10,1778,2
Giselle,F,ʒɪ 'sɛl,01,1771,2
Scott,M,'skɑt,1,1770,1
Amaya,F,ɑ 'mɑ jʌ,010,1769,3
Dustin,M,'də stɪn,10,1768,2
Peyton,M,'peɪ tən,10,1768,2
Charlotte,F,'ʃɑr lət,10,1763,2
Carly,F,'kɑr liː,10,1762,2
Aubrey,F,'ɔː briː,10,1757,2
Andre,M,'ɑn `dreɪ,11,1752,2
Valeria,F,və 'liː riː ə,0100,1736,4
Ellie,F,'ɛ liː,10,1728,2
Maggie,F,'mæ giː,10,1718,2
Elias,M,ə 'laɪ əs,010,1711,3
Sadie,F,'sæ diː,10,1706,2
Leonardo,M,`liː ə 'nɑr doʊ,1010,1706,4
Addison,F,'æ də sən,100,1704,3
Ruby,F,'ruː biː,10,1704,2
Peyton,F,'peɪ tən,10,1700,2
Harrison,M,'hɛ rɪ sən,100,1697,3
Mckenna,F,mə 'kɛ nʌ,010,1695,3
Meghan,F,'mɛ gən,10,1695,2
Jazmin,F,'ʤæz mɪn,10,1674,2
Cynthia,F,'sɪn θiː ə,100,1662,3
Jasmin,F,'ʤæz mɪn,10,1661,2
Bryson,M,'braɪ sən,10,1658,2
Reagan,F,'reɪ gən,10,1657,2
Ruben,M,'ruː bən,10,1655,2
Andy,M,'æn diː,10,1629,2
Alana,F,ɑ 'læ nʌ,010,1620,3
Payton,F,'peɪ tən,10,1619,2
Bethany,F,'bɛ θə niː,100,1618,3
Heather,F,'hɛ ðɛː,10,1617,2
Brett,M,'brɛt,1,1614,1
Monica,F,'mɑ nɪ kə,100,1613,3
Jakob,M,'ʤæ kəb,10,1604,2
Avery,M,'eɪ vɛː iː,100,1595,3
Zane,M,'zeɪn,1,1590,1
Nadia,F,'næ djə,10,1580,2
Brittany,F,'brɪ tʌ niː,100,1579,3
Cade,M,'keɪd,1,1576,1
Drew,M,'druː,1,1573,1
Calvin,M,'kæl vən,10,1563,2
Pedro,M,'peɪ droʊ,10,1558,2
