name,gender,IPA,IPA_stress,counts,n_syllables
Mary,F,'mɛ riː,10,11754,2
John,M,'ʤɑn,1,9247,1
William,M,'wɪl jəm,10,8705,2
James,M,'ʤeɪmz,1,5562,1
Anna,F,'æ nʌ,10,4982,2
George,M,'ʤɔːrʤ,1,4912,1
Charles,M,'ʧɑrlz,1,4591,1
Frank,M,'fræŋk,1,3459,1
Elizabeth,F,ɪ 'lɪ zʌ bəθ,0100,3224,4
Emma,F,'ɛ mə,10,3087,2
Joseph,M,'ʤoʊ səf,10,2993,2
Margaret,F,'mɑr gɛː ɪt,100,2904,3
Robert,M,'rɑ bɛːt,10,2814,2
Harry,M,'hɛ riː,10,2759,2
Minnie,F,'mɪ niː,10,2654,2
Henry,M,'hɛn riː,10,2596,2
Edward,M,'ɛ dwɛːd,10,2470,2
Bertha,F,'bɛː θə,10,2450,2
Thomas,M,'tɑ məs,10,2449,2
Florence,F,'flɔː rəns,10,2444,2
Ethel,F,'ɛ θəl,10,2374,2
Bessie,F,'bɛ siː,10,2278,2
Clara,F,'klæ rə,10,2230,2
Ida,F,'aɪ də,10,2229,2
Alice,F,'æ ləs,10,2202,2
Annie,F,'æ niː,10,2188,2
Grace,F,'greɪs,1,2090,1
Walter,M,'wɔːl tɛː,10,2040,2
Helen,F,'hɛ lən,10,1847,2
Mabel,F,'meɪ bəl,10,1830,2
Ella,F,'ɛ lə,10,1774,2
Martha,F,'mɑr θə,10,1769,2
Sarah,F,'sɛ rə,10,1755,2
Nellie,F,'nɛ liː,10,1736,2
Arthur,M,'ɑr θɛː,10,1710,2
Edna,F,'ɛd nʌ,10,1687,2
Fred,M,'frɛd,1,1665,1
Lillian,F,'lɪ liː ən,100,1656,3
Carrie,F,'kɛ riː,10,1647,2
Laura,F,'lɔː rə,10,1624,2
Pearl,F,'pɛːl,1,1591,1
Rose,F,'roʊz,1,1590,1
Albert,M,'æl bɛːt,10,1569,2
Gertrude,F,'gɛː truːd,10,1468,2
Edith,F,'iː dɪθ,10,1453,2
Frances,F,'fræn sɪs,10,1452,2
Cora,F,'kɔː rə,10,1433,2
Maude,F,'mɔːd,1,1396,1
Louise,F,luː 'iːz,01,1334,2
Eva,F,'eɪ və,10,1329,2
Myrtle,F,'mɛː təl,10,1310,2
Hattie,F,'hæ tiː,10,1298,2
Jennie,F,'ʤɛ niː,10,1298,2
Julia,F,'ʤuːl jʌ,10,1292,2
Mattie,F,'mæ tiː,10,1268,2
Marie,F,mɛː 'iː,01,1258,2
Lillie,F,'lɪ liː,10,1249,2
Catherine,F,'kæ θɛː ən,100,1212,3
Jessie,F,'ʤɛ siː,10,1200,2
Lula,F,'luː lə,10,1173,2
Lena,F,'liː nʌ,10,1162,2
Ada,F,'eɪ də,10,1116,2
Elsie,F,'ɛl siː,10,1112,2
Agnes,F,'æg nɪs,10,1046,2
Clarence,M,'klɛ rəns,10,1022,2
Josephine,F,'ʤoʊ sə `fiːn,101,1001,3
Fannie,F,'fæ niː,10,991,2
Lucy,F,'luː siː,10,964,2
Blanche,F,'blænʧ,1,942,1
Samuel,M,'sæ mjuːl,10,931,2
Mamie,F,'meɪ miː,10,917,2
Hazel,F,'heɪ zəl,10,898,2
Dora,F,'dɔː rə,10,898,2
Katherine,F,'kæ θɛː ɪn,100,893,3
Louis,M,'luː ɪs,10,884,2
Maggie,F,'mæ giː,10,882,2
Roy,M,'rɔɪ,1,856,1
Alma,F,'æl mə,10,853,2
Ruth,F,'ruːθ,1,850,1
Mae,F,'meɪ,1,836,1
Nora,F,'nɔː rə,10,832,2
Rosa,F,'roʊ zʌ,10,832,2
David,M,'deɪ vɪd,10,801,2
Charlie,M,'ʧɑr liː,10,796,2
Joe,M,'ʤoʊ,1,789,1
Willie,M,'wɪ liː,10,786,2
May,F,meɪ,0,782,1
Benjamin,M,'bɛn ʤə mən,100,781,3
Stella,F,'stɛ lə,10,775,2
Richard,M,'rɪ ʧɛːd,10,772,2
Ernest,M,'ɛː nəst,10,766,2
Effie,F,'ɛ fiː,10,744,2
Irene,F,aɪ 'riːn,01,722,2
Will,M,wɪl,0,707,1
Nettie,F,'nɛ tiː,10,692,2
Sadie,F,'sæ diː,10,691,2
Ellen,F,'ɛ lən,10,691,2
Carl,M,'kɑrl,1,675,1
Earl,M,'ɛːl,1,675,1
Oscar,M,'ɔː skɛː,10,647,2
Jesse,M,'ʤɛ siː,10,637,2
Sallie,F,'sæ liː,10,633,2
Della,F,'dɛ lə,10,621,2
Susie,F,'suː ziː,10,621,2
Andrew,M,'æn druː,10,615,2
Daisy,F,'deɪ ziː,10,612,2
Sam,M,'sæm,1,607,1
Viola,F,vaɪ 'oʊ lə,010,596,3
Lizzie,F,'lɪ ziː,10,593,2
Nancy,F,'næn siː,10,582,2
Esther,F,'ɛ stɛː,10,572,2
Daniel,M,'dæ njəl,10,566,2
Ralph,M,'rælf,1,547,1
Flora,F,'flɔː rə,10,541,2
Alfred,M,'æl frəd,10,536,2
Paul,M,'pɔːl,1,529,1
Elmer,M,'ɛl mɛː,10,527,2
Willie,F,'wɪ liː,10,522,2
Katie,F,'keɪ tiː,10,516,2
Howard,M,'haʊ ɛːd,10,513,2
Lottie,F,'lɑ tiː,10,511,2
Etta,F,'ɛ tʌ,10,500,2
Mildred,F,'mɪl drɪd,10,499,2
Peter,M,'piː tɛː,10,498,2
Frederick,M,'frɛ drɪk,10,496,2
Herbert,M,'hɛː bɛːt,10,485,2
Georgia,F,'ʤɔːr ʤə,10,477,2
Grover,M,'groʊ vɛː,10,474,2
Lydia,F,'lɪ diː ə,100,472,3
Maud,F,'mɔːd,1,469,1
Raymond,M,'reɪ mənd,10,469,2
Michael,M,'maɪ kəl,10,466,2
Olive,F,'ɑ lʌv,10,465,2
Charlotte,F,'ʃɑr lət,10,464,2
Ben,M,'bɛn,1,463,1
Caroline,F,'kɛ rə `laɪn,101,458,3
Emily,F,'ɛ mɪ liː,100,457,3
Addie,F,'æ diː,10,455,2
Jane,F,'ʤeɪn,1,446,1
Kathryn,F,'kæ θrɪn,10,446,2
Ruby,F,'ruː biː,10,445,2
Lee,M,'liː,1,430,1
Beulah,F,'bjuː lə,10,426,2
Tom,M,'tɑm,1,416,1
Lewis,M,'luː ɪs,10,412,2
Ollie,F,'ɑ liː,10,411,2
Amanda,F,ə 'mæn də,010,404,3
Herman,M,'hɛː mən,10,403,2
Harrison,M,'hɛ rɪ sən,100,400,3
Eugene,M,juː 'ʤiːn,01,398,2
Pauline,F,pɔː 'liːn,01,393,2
Harriet,F,'hɛ riː ət,100,389,3
Virginia,F,vɛː 'ʤɪ njə,010,385,3
Martin,M,'mɑr tən,10,378,2
Theresa,F,tɛː 'iː sə,010,377,3
Mollie,F,'mɑ liː,10,375,2
Claude,M,'klɔːd,1,374,1
Dorothy,F,'dɔː rə θiː,100,373,3
Lulu,F,'luː `luː,11,367,2
Susan,F,'suː zən,10,363,2
Jim,M,'ʤɪm,1,362,1
Kate,F,'keɪt,1,360,1
Amelia,F,ə 'miːl jʌ,010,358,3
Francis,M,'fræn səs,10,353,2
Jacob,M,'ʤeɪ kəb,10,353,2
Leo,M,'liː oʊ,10,353,2
Henrietta,F,`hɛn riː 'ɛ tʌ,1010,349,4
Clyde,M,'klaɪd,1,344,1
Eliza,F,ɪ 'laɪ zʌ,010,343,3
Lawrence,M,'lɔː rəns,10,343,2
Rebecca,F,rə 'bɛ kə,010,337,3
Harvey,M,'hɑr viː,10,334,2
Ray,M,'reɪ,1,331,1
Jack,M,'ʤæk,1,329,1
Matilda,F,mə 'tɪl də,010,328,3
Ora,F,'ɔː rə,10,325,2
Marion,F,'mɛ riː ən,100,322,3
Edgar,M,'ɛd gɛː,10,321,2
Belle,F,'bɛl,1,317,1
Beatrice,F,'biː ə trəs,100,316,3
