name,gender,IPA,IPA_stress,counts,n_syllables
Michael,M,'maɪ kəl,10,68454,2
Jennifer,F,'ʤɛ nʌ fɛː,100,58185,3
Jason,M,'ʤeɪ sən,10,52183,2
Christopher,M,'krɪ stə fɛː,100,46592,3
James,M,'ʤeɪmz,1,39592,1
David,M,'deɪ vɪd,10,39172,2
Robert,M,'rɑ bɛːt,10,35335,2
John,M,'ʤɑn,1,35096,1
Amy,F,'eɪ miː,10,32252,2
Brian,M,'braɪ ən,10,30604,2
Matthew,M,'mæ θjuː,10,28552,2
William,M,'wɪl jəm,10,25571,2
Heather,F,'hɛ ðɛː,10,24300,2
Melissa,F,mə 'lɪ sə,010,24167,3
Daniel,M,'dæ njəl,10,23823,2
Angela,F,'æn ʤə lə,100,23359,3
Michelle,F,mɪ 'ʃɛl,01,22665,2
Joseph,M,'ʤoʊ səf,10,22142,2
Kimberly,F,'kɪm bɛː liː,100,20263,3
Eric,M,'ɛ rɪk,10,19814,2
Jeffrey,M,'ʤɛ friː,10,18332,2
Lisa,F,'liː sə,10,18134,2
Kevin,M,'kɛ vɪn,10,18084,2
Richard,M,'rɪ ʧɛːd,10,17684,2
Scott,M,'skɑt,1,17322,1
Steven,M,'stiː vən,10,17063,2
Mark,M,'mɑrk,1,16751,1
Thomas,M,'tɑ məs,10,16554,2
Anthony,M,'æn θə niː,100,16496,3
Timothy,M,'tɪ mə θiː,100,15957,3
Stephanie,F,'stɛ fə niː,100,15774,3
Ryan,M,'raɪ ən,10,15304,2
Jeremy,M,'ʤɛ rə miː,100,15201,3
Charles,M,'ʧɑrlz,1,14581,1
Joshua,M,'ʤɑ ʃuː ə,100,14574,3
Nicole,F,nɪ 'koʊl,01,14274,2
Rebecca,F,rə 'bɛ kə,010,13926,3
Christina,F,krɪ 'stiː nʌ,010,12975,3
Jessica,F,'ʤɛ sɪ kə,100,12928,3
Chad,M,'ʧæd,1,12844,1
Andrew,M,'æn druː,10,12767,2
Amanda,F,ə 'mæn də,010,12655,3
Elizabeth,F,ɪ 'lɪ zʌ bəθ,0100,12474,4
Paul,M,'pɔːl,1,12017,1
Kelly,F,'kɛ liː,10,11736,2
Sarah,F,'sɛ rə,10,11171,2
Julie,F,'ʤuː liː,10,11144,2
Mary,F,'mɛ riː,10,10968,2
Jonathan,M,'ʤɑ nʌ θʌn,100,10914,3
Shawn,M,'ʃɔːn,1,10689,1
Aaron,M,'ɛ rən,10,10550,2
Gregory,M,'grɛ gɛː iː,100,10407,3
Laura,F,'lɔː rə,10,10312,2
Stephen,M,'stiː vən,10,9739,2
Kenneth,M,'kɛ nɪθ,10,9639,2
Benjamin,M,'bɛn ʤə mən,100,9552,3
Shannon,F,'ʃæ nən,10,9371,2
Christine,F,krɪ 'stiːn,01,9101,2
Justin,M,'ʤə stən,10,8893,2
Dawn,F,'dɔːn,1,8746,1
Adam,M,'æ dəm,10,8651,2
Tracy,F,'treɪ siː,10,8508,2
April,F,'eɪ prəl,10,8243,2
Rachel,F,'reɪ ʧəl,10,8225,2
Karen,F,'kɛ rən,10,8165,2
Patrick,M,'pæ trɪk,10,8061,2
Andrea,F,'æn driː ə,100,8043,3
