name,gender,IPA,IPA_stress,counts,n_syllables
Isabella,F,`ɪ zʌ 'bɛ lə,1010,22298,4
Jacob,M,'ʤeɪ kəb,10,21169,2
Ethan,M,'iː θʌn,10,19843,2
Michael,M,'maɪ kəl,10,18935,2
Alexander,M,`æ ləg 'zæn dɛː,1010,18227,4
William,M,'wɪl jəm,10,17914,2
Emma,F,'ɛ mə,10,17892,2
Joshua,M,'ʤɑ ʃuː ə,100,17644,3
Daniel,M,'dæ njəl,10,17538,2
Olivia,F,oʊ 'lɪ viː ə,0100,17433,4
Noah,M,'noʊ ə,10,17244,2
Sophia,F,soʊ 'fiː ə,010,16941,3
Christopher,M,'krɪ stə fɛː,100,16346,3
Anthony,M,'æn θə niː,100,16306,3
Matthew,M,'mæ θjuː,10,15984,2
Ava,F,'eɪ və,10,15867,2
David,M,'deɪ vɪd,10,15433,2
Emily,F,'ɛ mɪ liː,100,15345,3
Madison,F,'mæ də sən,100,15235,3
Joseph,M,'ʤoʊ səf,10,14914,2
Andrew,M,'æn druː,10,14858,2
Logan,M,'loʊ gən,10,14455,2
Abigail,F,'æ bə `geɪl,101,14387,3
James,M,'ʤeɪmz,1,14206,1
Benjamin,M,'bɛn ʤə mən,100,13111,3
Ryan,M,'raɪ ən,10,13106,2
Elijah,M,ɛ 'laɪ ʤə,010,12825,3
Gabriel,M,'geɪ briː əl,100,12825,3
Christian,M,'krɪs ʧən,10,12641,2
Samuel,M,'sæ mjuːl,10,12146,2
Nathan,M,'neɪ θʌn,10,12119,2
Jackson,M,'ʤæk sən,10,12115,2
John,M,'ʤɑn,1,12114,1
Chloe,F,'kloʊ iː,10,11906,2
Tyler,M,'taɪ lɛː,10,11540,2
Mia,F,'miː ə,10,11423,2
Jonathan,M,'ʤɑ nʌ θʌn,100,11371,3
Dylan,M,'dɪ lən,10,11355,2
Elizabeth,F,ɪ 'lɪ zʌ bəθ,0100,11029,4
Caleb,M,'keɪ ləb,10,10990,2
Nicholas,M,'nɪ kə ləs,100,10849,3
Gavin,M,'gæ vɪn,10,10737,2
Mason,M,'meɪ sən,10,10683,2
Addison,F,'æ də sən,100,10659,3
Evan,M,'ɛ vən,10,10275,2
Landon,M,'læn dən,10,10159,2
Alexis,F,ə 'lɛk sɪs,010,9928,3
Angel,M,'eɪn ʤəl,10,9846,2
Brandon,M,'bræn dən,10,9841,2
Samantha,F,sə 'mæn θə,010,9658,3
Ella,F,'ɛ lə,10,9650,2
Lucas,M,'luː kəs,10,9607,2
Isaac,M,'aɪ zək,10,9551,2
Natalie,F,'næ tʌ liː,100,9406,3
Isaiah,M,`aɪ 'zeɪ ə,110,9238,3
Jack,M,'ʤæk,1,9020,1
Jose,M,`hoʊ 'zeɪ,11,8810,2
Kevin,M,'kɛ vɪn,10,8770,2
Jordan,M,'ʤɔːr dən,10,8651,2
Justin,M,'ʤə stən,10,8623,2
Luke,M,'luːk,1,8616,1
Liam,M,'liː əm,10,8563,2
Grace,F,'greɪs,1,8313,1
Carter,M,'kɑr tɛː,10,8167,2
Owen,M,'oʊ ən,10,8139,2
Connor,M,'kɑ nɛː,10,8098,2
Lily,F,'lɪ liː,10,8096,2
Zachary,M,'zæ kɛː iː,100,8078,3
Aaron,M,'ɛ rən,10,7969,2
Alyssa,F,ə 'lɪ sə,010,7962,3
Robert,M,'rɑ bɛːt,10,7826,2
Ashley,F,'æ ʃliː,10,7813,2
Sarah,F,'sɛ rə,10,7776,2
Hunter,M,'hən tɛː,10,7739,2
Thomas,M,'tɑ məs,10,7719,2
Cameron,M,'kæ mɛː ən,100,7632,3
Adrian,M,'eɪ driː ən,100,7631,3
Taylor,F,'teɪ lɛː,10,7582,2
Hannah,F,'hæ nʌ,10,7568,2
Wyatt,M,'waɪ ət,10,7402,2
Chase,M,'ʧeɪs,1,7386,1
Julian,M,'ʤuː liː ən,100,7380,3
Brianna,F,briː 'æ nʌ,010,7351,3
Hailey,F,'heɪ liː,10,7314,2
Charles,M,'ʧɑrlz,1,7283,1
Austin,M,'ɔː stən,10,7282,2
Jeremiah,M,`ʤɛ rə 'maɪ ə,1010,7219,4
Jason,M,'ʤeɪ sən,10,6918,2
Lillian,F,'lɪ liː ən,100,6856,3
Anna,F,'æ nʌ,10,6800,2
Leah,F,'liː ə,10,6788,2
Allison,F,'æ lə sən,100,6581,3
Victoria,F,vɪk 'tɔː riː ə,0100,6359,4
Avery,F,'eɪ vɛː iː,100,6298,3
Juan,M,'wɑn,1,6281,1
Xavier,M,'zeɪ vjɛː,10,6207,2
Gabriella,F,gɑ briː 'ɛ lə,0010,6144,4
Luis,M,luː 'iːs,01,6136,2
Sebastian,M,sə 'bæs ʧən,010,5989,3
Henry,M,'hɛn riː,10,5894,2
Kayla,F,'keɪ lə,10,5838,2
Aidan,M,ɑ 'iː dɑn,010,5808,3
Ian,M,'iː ən,10,5803,2
Sofia,F,soʊ 'fiː ə,010,5690,3
Adam,M,'æ dəm,10,5670,2
Brooklyn,F,'brʊ klən,10,5664,2
Riley,F,'raɪ liː,10,5633,2
Savannah,F,sə 'væ nʌ,010,5594,3
Evelyn,F,'ɛ və lən,100,5583,3
Nathaniel,M,nʌ 'θæ njəl,010,5424,3
Diego,M,diː 'eɪ goʊ,010,5414,3
Aubrey,F,'ɔː briː,10,5406,2
Brody,M,'broʊ diː,10,5389,2
Jesus,M,'ʤiː zəs,10,5384,2
Carlos,M,'kɑr loʊs,10,5375,2
Tristan,M,'trɪ `stæn,11,5347,2
Dominic,M,'dɑ mə nɪk,100,5325,3
Peyton,F,'peɪ tən,10,5311,2
Alexa,F,ə 'lɛk sə,010,5307,3
Cole,M,'koʊl,1,5275,1
Lauren,F,'lɔː rən,10,5199,2
Alex,M,'æ ləks,10,5168,2
Zoe,F,'zoʊ iː,10,5146,2
Cooper,M,'kuː pɛː,10,5072,2
Sydney,F,'sɪd niː,10,5056,2
Levi,M,'liː vaɪ,10,5013,2
Josiah,M,ʤoʊ 'saɪ ə,010,5008,3
Audrey,F,'ɔː driː,10,5007,2
Carson,M,'kɑr sən,10,4997,2
Julia,F,'ʤuːl jʌ,10,4991,2
Blake,M,'bleɪk,1,4947,1
Eli,M,'iː laɪ,10,4910,2
Jasmine,F,'ʤæz mən,10,4877,2
Hayden,M,'heɪ dən,10,4863,2
Bryan,M,'braɪ ən,10,4853,2
Arianna,F,ɑ riː 'æ nʌ,0010,4836,4
Claire,F,'klɛr,1,4824,1
Brooke,F,'brʊk,1,4797,1
Colton,M,'koʊl tən,10,4767,2
Amelia,F,ə 'miːl jʌ,010,4695,3
Brian,M,'braɪ ən,10,4652,2
Eric,M,'ɛ rɪk,10,4639,2
Parker,M,'pɑr kɛː,10,4624,2
Morgan,F,'mɔːr gən,10,4610,2
Destiny,F,'dɛ stə niː,100,4605,3
Bella,F,'bɛ lə,10,4532,2
Madelyn,F,'mæ dɪ lɪn,100,4496,3
Katherine,F,'kæ θɛː ɪn,100,4428,3
Maya,F,'maɪ ə,10,4390,2
Sean,M,'ʃɔːn,1,4335,1
Madeline,F,'mæ də lɪn,100,4300,3
Oliver,M,'ɑ lə vɛː,100,4286,3
Sophie,F,'soʊ fiː,10,4263,2
Kimberly,F,'kɪm bɛː liː,100,4222,3
Charlotte,F,'ʃɑr lət,10,4187,2
Kyle,M,'kaɪl,1,4174,1
Miguel,M,mɪ 'gɛl,01,4169,2
Alexandra,F,`æ lɛg 'zæn drə,1010,4161,4
Maria,F,mɛː 'iː ə,010,4134,3
Jocelyn,F,'ʤɔː `slɪn,11,4112,2
Valeria,F,və 'liː riː ə,0100,4088,4
Kaden,M,'keɪ dən,10,4061,2
Andrea,F,'æn driː ə,100,4060,3
Trinity,F,'trɪ nʌ tiː,100,4021,3
Max,M,'mæks,1,3955,1
Antonio,M,æn 'toʊ niː oʊ,0100,3909,4
Mackenzie,F,mə 'kɛn ziː,010,3901,3
Steven,M,'stiː vən,10,3824,2
Jessica,F,'ʤɛ sɪ kə,100,3796,3
Riley,M,'raɪ liː,10,3785,2
Faith,F,'feɪθ,1,3759,1
Timothy,M,'tɪ mə θiː,100,3757,3
Brady,M,'breɪ diː,10,3741,2
Autumn,F,'ɔː təm,10,3710,2
Bryce,M,'braɪs,1,3708,1
Ariana,F,ɑ riː 'æ nʌ,0010,3689,4
Jesse,M,'ʤɛ siː,10,3675,2
Genesis,F,'ʤɛ nʌ səs,100,3668,3
Colin,M,'koʊ lɪn,10,3655,2
Payton,F,'peɪ tən,10,3643,2
Bailey,F,'beɪ liː,10,3638,2
Angelina,F,æn ʤɛ 'liː nʌ,0010,3633,4
Caroline,F,'kɛ rə `laɪn,101,3623,3
Richard,M,'rɪ ʧɛːd,10,3606,2
Mariah,F,mɛː 'aɪ ə,010,3595,3
Rachel,F,'reɪ ʧəl,10,3582,2
Joel,M,'ʤoʊ əl,10,3559,2
Ashton,M,'æʃ tən,10,3558,2
Victor,M,'vɪk tɛː,10,3542,2
Micah,M,'maɪ kə,10,3540,2
Vanessa,F,və 'nɛ sə,010,3517,3
Molly,F,'mɑ liː,10,3506,2
Vincent,M,'vɪn sənt,10,3492,2
Melanie,F,'mɛ lə niː,100,3485,3
Serenity,F,sɛː 'ɛ nʌ tiː,0100,3476,4
Preston,M,'prɛ stən,10,3462,2
