name,gender,IPA,IPA_stress,counts,n_syllables
Jacob,M,'ʤeɪ kəb,10,25830,2
Emily,F,'ɛ mɪ liː,100,23937,3
Michael,M,'maɪ kəl,10,23812,2
Joshua,M,'ʤɑ ʃuː ə,100,23248,3
Matthew,M,'mæ θjuː,10,21467,2
Ethan,M,'iː θʌn,10,21309,2
Andrew,M,'æn druː,10,20727,2
Emma,F,'ɛ mə,10,20339,2
Daniel,M,'dæ njəl,10,20208,2
Madison,F,'mæ də sən,100,19566,3
Anthony,M,'æn θə niː,100,19378,3
Joseph,M,'ʤoʊ səf,10,19210,2
Christopher,M,'krɪ stə fɛː,100,19165,3
William,M,'wɪl jəm,10,19050,2
Alexander,M,`æ ləg 'zæn dɛː,1010,18117,4
David,M,'deɪ vɪd,10,18114,2
Ryan,M,'raɪ ən,10,17982,2
Nicholas,M,'nɪ kə ləs,100,17070,3
Tyler,M,'taɪ lɛː,10,16985,2
James,M,'ʤeɪmz,1,16133,1
John,M,'ʤɑn,1,15765,1
Abigail,F,'æ bə `geɪl,101,15749,3
Olivia,F,oʊ 'lɪ viː ə,0100,15691,4
Isabella,F,`ɪ zʌ 'bɛ lə,1010,15183,4
Hannah,F,'hæ nʌ,10,14845,2
Jonathan,M,'ʤɑ nʌ θʌn,100,14436,3
Nathan,M,'neɪ θʌn,10,14356,2
Samuel,M,'sæ mjuːl,10,14251,2
Christian,M,'krɪs ʧən,10,14202,2
Noah,M,'noʊ ə,10,13892,2
Dylan,M,'dɪ lən,10,13773,2
Samantha,F,sə 'mæn θə,010,13636,3
Ava,F,'eɪ və,10,13605,2
Benjamin,M,'bɛn ʤə mən,100,13572,3
Logan,M,'loʊ gən,10,13468,2
Ashley,F,'æ ʃliː,10,13274,2
Brandon,M,'bræn dən,10,12943,2
Gabriel,M,'geɪ briː əl,100,12754,3
Elizabeth,F,ɪ 'lɪ zʌ bəθ,0100,12729,4
Sophia,F,soʊ 'fiː ə,010,12671,3
Zachary,M,'zæ kɛː iː,100,12283,3
Jose,M,`hoʊ 'zeɪ,11,12063,2
Alexis,F,ə 'lɛk sɪs,010,11971,3
Grace,F,'greɪs,1,11861,1
Elijah,M,ɛ 'laɪ ʤə,010,11605,3
Sarah,F,'sɛ rə,10,11532,2
Angel,M,'eɪn ʤəl,10,10984,2
Kevin,M,'kɛ vɪn,10,10909,2
Jack,M,'ʤæk,1,10903,1
Caleb,M,'keɪ ləb,10,10891,2
Alyssa,F,ə 'lɪ sə,010,10889,3
Mia,F,'miː ə,10,10843,2
Natalie,F,'næ tʌ liː,100,10733,3
Justin,M,'ʤə stən,10,10510,2
Robert,M,'rɑ bɛːt,10,10159,2
Austin,M,'ɔː stən,10,10111,2
Evan,M,'ɛ vən,10,10105,2
Thomas,M,'tɑ məs,10,10037,2
Luke,M,'luːk,1,10004,1
Mason,M,'meɪ sən,10,9767,2
Aidan,M,ɑ 'iː dɑn,010,9758,3
Chloe,F,'kloʊ iː,10,9593,2
Jackson,M,'ʤæk sən,10,9579,2
Isaiah,M,`aɪ 'zeɪ ə,110,9519,3
Jordan,M,'ʤɔːr dən,10,9394,2
Brianna,F,briː 'æ nʌ,010,9362,3
Gavin,M,'gæ vɪn,10,9337,2
Connor,M,'kɑ nɛː,10,9319,2
Lauren,F,'lɔː rən,10,9247,2
Isaac,M,'aɪ zək,10,9120,2
Anna,F,'æ nʌ,10,9101,2
Ella,F,'ɛ lə,10,9062,2
Taylor,F,'teɪ lɛː,10,8671,2
