name,gender,IPA,IPA_stress,counts,n_syllables
Michael,M,'maɪ kəl,10,85208,2
David,M,'deɪ vɪd,10,63703,2
James,M,'ʤeɪmz,1,59912,1
John,M,'ʤɑn,1,58776,1
Robert,M,'rɑ bɛːt,10,58327,2
Lisa,F,'liː sə,10,45029,2
William,M,'wɪl jəm,10,37633,2
Christopher,M,'krɪ stə fɛː,100,35702,3
Michelle,F,mɪ 'ʃɛl,01,34320,2
Jennifer,F,'ʤɛ nʌ fɛː,100,33701,3
Mark,M,'mɑrk,1,33396,1
Kimberly,F,'kɪm bɛː liː,100,33079,3
Brian,M,'braɪ ən,10,31696,2
Richard,M,'rɪ ʧɛːd,10,31111,2
Jeffrey,M,'ʤɛ friː,10,28980,2
Scott,M,'skɑt,1,28687,1
Thomas,M,'tɑ məs,10,27479,2
Steven,M,'stiː vən,10,26549,2
Joseph,M,'ʤoʊ səf,10,26187,2
Kevin,M,'kɛ vɪn,10,23568,2
Timothy,M,'tɪ mə θiː,100,23371,3
Daniel,M,'dæ njəl,10,23184,2
Melissa,F,mə 'lɪ sə,010,23022,3
Charles,M,'ʧɑrlz,1,21678,1
Amy,F,'eɪ miː,10,21465,2
Angela,F,'æn ʤə lə,100,21054,3
Anthony,M,'æn θə niː,100,20906,3
Eric,M,'ɛ rɪk,10,20757,2
Paul,M,'pɔːl,1,20698,1
Mary,F,'mɛ riː,10,19851,2
Tammy,F,'tæ miː,10,19051,2
Laura,F,'lɔː rə,10,17920,2
Susan,F,'suː zən,10,17808,2
Julie,F,'ʤuː liː,10,17738,2
Karen,F,'kɛ rən,10,17638,2
Kenneth,M,'kɛ nɪθ,10,17552,2
Matthew,M,'mæ θjuː,10,17472,2
Christine,F,krɪ 'stiːn,01,16754,2
Jason,M,'ʤeɪ sən,10,16500,2
Kelly,F,'kɛ liː,10,16328,2
Gregory,M,'grɛ gɛː iː,100,16172,3
Elizabeth,F,ɪ 'lɪ zʌ bəθ,0100,15296,4
Tracy,F,'treɪ siː,10,15107,2
Stephen,M,'stiː vən,10,15098,2
Patricia,F,pə 'trɪ ʃə,010,14953,3
Todd,M,'tɑd,1,14753,1
Ronald,M,'rɑ nəld,10,14623,2
Stephanie,F,'stɛ fə niː,100,14492,3
Lori,F,'lɔː riː,10,14018,2
Dawn,F,'dɔːn,1,13768,1
Tina,F,'tiː nʌ,10,13600,2
Cynthia,F,'sɪn θiː ə,100,13520,3
Pamela,F,'pæ mə lə,100,13359,3
Donald,M,'dɑ nəld,10,12778,2
Patrick,M,'pæ trɪk,10,12683,2
Edward,M,'ɛ dwɛːd,10,12458,2
Sandra,F,'sæn drə,10,12183,2
Donna,F,'dɑ nʌ,10,11450,2
Andrew,M,'æn druː,10,11290,2
Douglas,M,'də gləs,10,11249,2
Deborah,F,'dɛ bɛː ə,100,11189,3
Gary,M,'gɛ riː,10,11149,2
Rebecca,F,rə 'bɛ kə,010,10952,3
Wendy,F,'wɛn diː,10,10624,2
Michele,F,mɪ 'ʃɛl,01,10559,2
Shannon,F,'ʃæ nən,10,10451,2
Teresa,F,tɛː 'iː sə,010,10357,3
Linda,F,'lɪn də,10,10248,2
Heather,F,'hɛ ðɛː,10,10069,2
Denise,F,dɪ 'niːs,01,9800,2
Sharon,F,'ʃæ rən,10,9690,2
Keith,M,'kiːθ,1,9448,1
Sean,M,'ʃɔːn,1,9355,1
Christina,F,krɪ 'stiː nʌ,010,9325,3
George,M,'ʤɔːrʤ,1,9203,1
Brenda,F,'brɛn də,10,8992,2
Barbara,F,'bɑr bɛː ə,100,8808,3
Craig,M,'kreɪg,1,8786,1
Maria,F,mɛː 'iː ə,010,8385,3
Cheryl,F,'ʃɛ rəl,10,8345,2
Kathleen,F,kæθ 'liːn,01,8300,2
Larry,M,'lɛ riː,10,8285,2
Shawn,M,'ʃɔːn,1,8271,1
Troy,M,'trɔɪ,1,8096,1
Debra,F,'dɛ brə,10,7950,2
Rhonda,F,'rɑn də,10,7918,2
Nancy,F,'næn siː,10,7900,2
Peter,M,'piː tɛː,10,7836,2
Robin,F,'rɑ bən,10,7500,2
Dennis,M,'dɛ nɪs,10,7363,2
Jerry,M,'ʤɛ riː,10,7288,2
Nicole,F,nɪ 'koʊl,01,7215,2
Andrea,F,'æn driː ə,100,7204,3
Jonathan,M,'ʤɑ nʌ θʌn,100,7087,3
Frank,M,'fræŋk,1,6923,1
Theresa,F,tɛː 'iː sə,010,6858,3
Paula,F,'pɔː lə,10,6753,2
Jeffery,M,'ʤɛ fɛː iː,100,6740,3
Rodney,M,'rɑd niː,10,6668,2
Jill,F,'ʤɪl,1,6667,1
Raymond,M,'reɪ mənd,10,6643,2
Stacey,F,'steɪ siː,10,6616,2
Stacy,F,'steɪ siː,10,6487,2
Bryan,M,'braɪ ən,10,6474,2
Terry,M,'tɛ riː,10,6415,2
Bradley,M,'bræd liː,10,6394,2
Tonya,F,'tɑ njə,10,6167,2
Carol,F,'kæ rəl,10,6140,2
Sherry,F,'ʃɛ riː,10,6140,2
Ann,F,'æn,1,6130,1
Catherine,F,'kæ θɛː ən,100,6094,3
Monica,F,'mɑ nɪ kə,100,6036,3
Dana,F,'deɪ nʌ,10,6023,2
Diane,F,daɪ 'æn,01,5945,2
