name,gender,IPA,IPA_stress,counts,n_syllables
Emma,F,'ɛ mə,10,19471,2
Olivia,F,oʊ 'lɪ viː ə,0100,19327,4
Noah,M,'noʊ ə,10,19082,2
Liam,M,'liː əm,10,18198,2
Ava,F,'eɪ və,10,16283,2
Sophia,F,soʊ 'fiː ə,010,16112,3
William,M,'wɪl jəm,10,15739,2
Mason,M,'meɪ sən,10,15230,2
James,M,'ʤeɪmz,1,14842,1
Isabella,F,`ɪ zʌ 'bɛ lə,1010,14772,4
Benjamin,M,'bɛn ʤə mən,100,14629,3
Jacob,M,'ʤeɪ kəb,10,14479,2
Mia,F,'miː ə,10,14415,2
Michael,M,'maɪ kəl,10,14057,2
Elijah,M,ɛ 'laɪ ʤə,010,13867,3
Ethan,M,'iː θʌn,10,13806,2
Alexander,M,`æ ləg 'zæn dɛː,1010,13388,4
Charlotte,F,'ʃɑr lət,10,13080,2
Oliver,M,'ɑ lə vɛː,100,13025,3
Daniel,M,'dæ njəl,10,12921,2
Lucas,M,'luː kəs,10,12876,2
Matthew,M,'mæ θjuː,10,12605,2
Abigail,F,'æ bə `geɪl,101,11747,3
Jackson,M,'ʤæk sən,10,11262,2
Logan,M,'loʊ gən,10,11226,2
David,M,'deɪ vɪd,10,11089,2
Emily,F,'ɛ mɪ liː,100,10957,3
Joseph,M,'ʤoʊ səf,10,10892,2
Harper,F,'hɑr pɛː,10,10773,2
Amelia,F,ə 'miːl jʌ,010,10753,3
Samuel,M,'sæ mjuːl,10,10554,2
Henry,M,'hɛn riː,10,10363,2
Owen,M,'oʊ ən,10,10282,2
Sebastian,M,sə 'bæs ʧən,010,10276,3
Gabriel,M,'geɪ briː əl,100,10207,3
Carter,M,'kɑr tɛː,10,10168,2
Evelyn,F,'ɛ və lən,100,10096,3
John,M,'ʤɑn,1,9995,1
Luke,M,'luːk,1,9974,1
Anthony,M,'æn θə niː,100,9851,3
Isaac,M,'aɪ zək,10,9723,2
Dylan,M,'dɪ lən,10,9689,2
Wyatt,M,'waɪ ət,10,9551,2
Elizabeth,F,ɪ 'lɪ zʌ bəθ,0100,9542,4
Andrew,M,'æn druː,10,9376,2
Joshua,M,'ʤɑ ʃuː ə,100,9182,3
Sofia,F,soʊ 'fiː ə,010,9161,3
Christopher,M,'krɪ stə fɛː,100,9053,3
Madison,F,'mæ də sən,100,9014,3
Avery,F,'eɪ vɛː iː,100,8759,3
Grayson,M,'greɪ sən,10,8660,2
Jack,M,'ʤæk,1,8399,1
Julian,M,'ʤuː liː ən,100,8365,3
Ryan,M,'raɪ ən,10,8232,2
Levi,M,'liː vaɪ,10,8064,2
Nathan,M,'neɪ θʌn,10,7970,2
Caleb,M,'keɪ ləb,10,7950,2
Ella,F,'ɛ lə,10,7898,2
Scarlett,F,'skɑr lɪt,10,7698,2
Hunter,M,'hən tɛː,10,7645,2
Christian,M,'krɪs ʧən,10,7617,2
Grace,F,'greɪs,1,7582,1
Isaiah,M,`aɪ 'zeɪ ə,110,7499,3
Chloe,F,'kloʊ iː,10,7453,2
Thomas,M,'tɑ məs,10,7338,2
Victoria,F,vɪk 'tɔː riː ə,0100,7300,4
Aaron,M,'ɛ rən,10,7150,2
Riley,F,'raɪ liː,10,7131,2
Lincoln,M,'lɪŋ kən,10,7114,2
Charles,M,'ʧɑrlz,1,7098,1
Eli,M,'iː laɪ,10,7086,2
Landon,M,'læn dən,10,7017,2
Connor,M,'kɑ nɛː,10,7016,2
Josiah,M,ʤoʊ 'saɪ ə,010,6971,3
Jonathan,M,'ʤɑ nʌ θʌn,100,6941,3
Aria,F,'ɑ riː ə,100,6927,3
Cameron,M,'kæ mɛː ən,100,6831,3
