name,gender,IPA,IPA_stress,counts,n_syllables
Michael,M,'maɪ kəl,10,65282,2
Christopher,M,'krɪ stə fɛː,100,52332,3
Jessica,F,'ʤɛ sɪ kə,100,46475,3
Ashley,F,'æ ʃliː,10,45558,2
Matthew,M,'mæ θjuː,10,44800,2
Joshua,M,'ʤɑ ʃuː ə,100,43216,3
Brittany,F,'brɪ tʌ niː,100,36538,3
Amanda,F,ə 'mæn də,010,34408,3
Daniel,M,'dæ njəl,10,33815,2
David,M,'deɪ vɪd,10,33742,2
Andrew,M,'æn druː,10,33657,2
James,M,'ʤeɪmz,1,32347,1
Justin,M,'ʤə stən,10,30638,2
Joseph,M,'ʤoʊ səf,10,30127,2
Ryan,M,'raɪ ən,10,29248,2
John,M,'ʤɑn,1,29073,1
Robert,M,'rɑ bɛːt,10,28871,2
Nicholas,M,'nɪ kə ləs,100,27900,3
Samantha,F,sə 'mæn θə,010,25866,3
Sarah,F,'sɛ rə,10,25816,2
Anthony,M,'æn θə niː,100,25075,3
William,M,'wɪl jəm,10,24892,2
Stephanie,F,'stɛ fə niː,100,24861,3
Jonathan,M,'ʤɑ nʌ θʌn,100,24074,3
Kyle,M,'kaɪl,1,22700,1
Jennifer,F,'ʤɛ nʌ fɛː,100,22226,3
Brandon,M,'bræn dən,10,22159,2
Jacob,M,'ʤeɪ kəb,10,22010,2
Elizabeth,F,ɪ 'lɪ zʌ bəθ,0100,20744,4
Tyler,M,'taɪ lɛː,10,20634,2
Lauren,F,'lɔː rən,10,20500,2
Zachary,M,'zæ kɛː iː,100,20427,3
Kevin,M,'kɛ vɪn,10,20404,2
Megan,F,'meɪ gən,10,20256,2
Eric,M,'ɛ rɪk,10,19417,2
Emily,F,'ɛ mɪ liː,100,19363,3
Steven,M,'stiː vən,10,18753,2
Thomas,M,'tɑ məs,10,18216,2
Nicole,F,nɪ 'koʊl,01,17951,2
Kayla,F,'keɪ lə,10,17538,2
Brian,M,'braɪ ən,10,16924,2
Alexander,M,`æ ləg 'zæn dɛː,1010,16185,4
Jordan,M,'ʤɔːr dən,10,16133,2
Amber,F,'æm bɛː,10,15864,2
Rachel,F,'reɪ ʧəl,10,15705,2
Timothy,M,'tɪ mə θiː,100,15688,3
Cody,M,'koʊ diː,10,15394,2
Courtney,F,'kɔːrt niː,10,15379,2
Adam,M,'æ dəm,10,14707,2
Benjamin,M,'bɛn ʤə mən,100,14621,3
Aaron,M,'ɛ rən,10,14551,2
Danielle,F,`dæ niː 'ɛl,101,14334,3
Heather,F,'hɛ ðɛː,10,14220,2
Melissa,F,mə 'lɪ sə,010,13996,3
Rebecca,F,rə 'bɛ kə,010,13672,3
Richard,M,'rɪ ʧɛːd,10,13575,2
Michelle,F,mɪ 'ʃɛl,01,13420,2
Tiffany,F,'tɪ fə niː,100,13159,3
Chelsea,F,'ʧɛl siː,10,12781,2
Patrick,M,'pæ trɪk,10,12373,2
Sean,M,'ʃɔːn,1,12014,1
Charles,M,'ʧɑrlz,1,11992,1
Stephen,M,'stiː vən,10,11940,2
Christina,F,krɪ 'stiː nʌ,010,11926,3
Jeremy,M,'ʤɛ rə miː,100,11684,3
Katherine,F,'kæ θɛː ɪn,100,11624,3
Jose,M,`hoʊ 'zeɪ,11,11508,2
Travis,M,'træ vɪs,10,11455,2
Alyssa,F,ə 'lɪ sə,010,11262,3
Jasmine,F,'ʤæz mən,10,11035,2
Jeffrey,M,'ʤɛ friː,10,10979,2
Nathan,M,'neɪ θʌn,10,10936,2
Laura,F,'lɔː rə,10,10910,2
Samuel,M,'sæ mjuːl,10,10885,2
Jason,M,'ʤeɪ sən,10,10684,2
Mark,M,'mɑrk,1,10679,1
Hannah,F,'hæ nʌ,10,10274,2
Kimberly,F,'kɪm bɛː liː,100,10194,3
Kelsey,F,'kɛl siː,10,9494,2
Victoria,F,vɪk 'tɔː riː ə,0100,9107,4
Jesse,M,'ʤɛ siː,10,8982,2
Sara,F,'sɛ rə,10,8974,2
