name,gender,IPA,IPA_stress,counts,n_syllables
Mary,F,'mɛ riː,10,18665,2
John,M,'ʤɑn,1,9342,1
Helen,F,'hɛ lən,10,8439,2
William,M,'wɪl jəm,10,7528,2
James,M,'ʤeɪmz,1,7012,1
Margaret,F,'mɑr gɛː ɪt,100,6976,3
Ruth,F,'ruːθ,1,6180,1
Anna,F,'æ nʌ,10,5860,2
Dorothy,F,'dɔː rə θiː,100,5703,3
Elizabeth,F,ɪ 'lɪ zʌ bəθ,0100,4904,4
Mildred,F,'mɪl drɪd,10,4624,2
George,M,'ʤɔːrʤ,1,4584,1
Alice,F,'æ ləs,10,4270,2
Robert,M,'rɑ bɛːt,10,4219,2
Joseph,M,'ʤoʊ səf,10,4162,2
Marie,F,mɛː 'iː,01,4076,2
Charles,M,'ʧɑrlz,1,3929,1
Florence,F,'flɔː rəns,10,3883,2
Ethel,F,'ɛ θəl,10,3786,2
Lillian,F,'lɪ liː ən,100,3634,3
Frances,F,'fræn sɪs,10,3593,2
Gladys,F,'glæ dɪs,10,3580,2
Rose,F,'roʊz,1,3382,1
Edna,F,'ɛd nʌ,10,3365,2
Frank,M,'fræŋk,1,3146,1
Louise,F,luː 'iːz,01,2937,2
Grace,F,'greɪs,1,2901,1
Evelyn,F,'ɛ və lən,100,2857,3
Annie,F,'æ niː,10,2820,2
Catherine,F,'kæ θɛː ən,100,2750,3
Irene,F,aɪ 'riːn,01,2732,2
Edward,M,'ɛ dwɛːd,10,2707,2
Hazel,F,'heɪ zəl,10,2698,2
Gertrude,F,'gɛː truːd,10,2562,2
Thelma,F,'θɛl mə,10,2526,2
Edith,F,'iː dɪθ,10,2410,2
Josephine,F,'ʤoʊ sə `fiːn,101,2389,3
Bertha,F,'bɛː θə,10,2384,2
Emma,F,'ɛ mə,10,2357,2
Clara,F,'klæ rə,10,2352,2
Martha,F,'mɑr θə,10,2324,2
Thomas,M,'tɑ məs,10,2301,2
Henry,M,'hɛn riː,10,2283,2
Ruby,F,'ruː biː,10,2229,2
Bessie,F,'bɛ siː,10,2201,2
Virginia,F,vɛː 'ʤɪ njə,010,2195,3
Walter,M,'wɔːl tɛː,10,2192,2
Esther,F,'ɛ stɛː,10,2187,2
Mabel,F,'meɪ bəl,10,2096,2
Lucille,F,luː 'siːl,01,2080,2
Pearl,F,'pɛːl,1,2075,1
Beatrice,F,'biː ə trəs,100,1997,3
Elsie,F,'ɛl siː,10,1983,2
Viola,F,vaɪ 'oʊ lə,010,1964,3
Willie,M,'wɪ liː,10,1964,2
Myrtle,F,'mɛː təl,10,1952,2
Ida,F,'aɪ də,10,1952,2
Agnes,F,'æg nɪs,10,1934,2
Harry,M,'hɛ riː,10,1934,2
Eva,F,'eɪ və,10,1930,2
Minnie,F,'mɪ niː,10,1817,2
Sarah,F,'sɛ rə,10,1814,2
Nellie,F,'nɛ liː,10,1757,2
Julia,F,'ʤuːl jʌ,10,1749,2
Pauline,F,pɔː 'liːn,01,1702,2
Albert,M,'æl bɛːt,10,1642,2
Arthur,M,'ɑr θɛː,10,1601,2
Laura,F,'lɔː rə,10,1558,2
Harold,M,'hɛ rəld,10,1542,2
Paul,M,'pɔːl,1,1478,1
Alma,F,'æl mə,10,1474,2
Lillie,F,'lɪ liː,10,1471,2
