name,gender,IPA,IPA_stress,counts,n_syllables
Michael,M,'maɪ kəl,10,90520,2
David,M,'deɪ vɪd,10,82584,2
James,M,'ʤeɪmz,1,78709,1
Robert,M,'rɑ bɛːt,10,77286,2
John,M,'ʤɑn,1,75992,1
Mary,F,'mɛ riː,10,55853,2
William,M,'wɪl jəm,10,54195,2
Mark,M,'mɑrk,1,52662,1
Richard,M,'rɪ ʧɛːd,10,49941,2
Susan,F,'suː zən,10,45172,2
Thomas,M,'tɑ məs,10,42066,2
Linda,F,'lɪn də,10,41898,2
Karen,F,'kɛ rən,10,38464,2
Patricia,F,pə 'trɪ ʃə,010,37936,3
Debra,F,'dɛ brə,10,35517,2
Steven,M,'stiː vən,10,32946,2
Deborah,F,'dɛ bɛː ə,100,32935,3
Charles,M,'ʧɑrlz,1,32236,1
Cynthia,F,'sɪn θiː ə,100,31003,3
Joseph,M,'ʤoʊ səf,10,30095,2
Timothy,M,'tɪ mə θiː,100,28761,3
Barbara,F,'bɑr bɛː ə,100,27879,3
Donna,F,'dɑ nʌ,10,26946,2
Kenneth,M,'kɛ nɪθ,10,26662,2
Paul,M,'pɔːl,1,26247,1
Daniel,M,'dæ njəl,10,25612,2
Gary,M,'gɛ riː,10,25270,2
Pamela,F,'pæ mə lə,100,25262,3
Donald,M,'dɑ nəld,10,25000,2
Nancy,F,'næn siː,10,24816,2
Ronald,M,'rɑ nəld,10,24807,2
Kevin,M,'kɛ vɪn,10,24650,2
Jeffrey,M,'ʤɛ friː,10,24206,2
Cheryl,F,'ʃɛ rəl,10,24113,2
Kathy,F,'kæ θiː,10,23943,2
Sandra,F,'sæn drə,10,21824,2
Brenda,F,'brɛn də,10,21340,2
Sharon,F,'ʃæ rən,10,21108,2
Diane,F,daɪ 'æn,01,20817,2
Lisa,F,'liː sə,10,20208,2
Larry,M,'lɛ riː,10,20066,2
Gregory,M,'grɛ gɛː iː,100,19790,3
Carol,F,'kæ rəl,10,19685,2
Brian,M,'braɪ ən,10,19255,2
Kathleen,F,kæθ 'liːn,01,19199,2
Scott,M,'skɑt,1,19158,1
Elizabeth,F,ɪ 'lɪ zʌ bəθ,0100,18528,4
Julie,F,'ʤuː liː,10,18203,2
Stephen,M,'stiː vən,10,17949,2
Debbie,F,'dɛ biː,10,17859,2
Anthony,M,'æn θə niː,100,17425,3
Edward,M,'ɛ dwɛːd,10,17366,2
Cindy,F,'sɪn diː,10,16583,2
Dennis,M,'dɛ nɪs,10,16411,2
Douglas,M,'də gləs,10,15776,2
George,M,'ʤɔːrʤ,1,15635,1
Teresa,F,tɛː 'iː sə,010,15604,3
Randy,M,'ræn diː,10,15179,2
Terry,M,'tɛ riː,10,14991,2
Denise,F,dɪ 'niːs,01,14952,2
Janet,F,'ʤæ nət,10,14817,2
Laura,F,'lɔː rə,10,13507,2
Ricky,M,'rɪ kiː,10,13373,2
Lori,F,'lɔː riː,10,13034,2
Jerry,M,'ʤɛ riː,10,12918,2
Bruce,M,'bruːs,1,12456,1
Margaret,F,'mɑr gɛː ɪt,100,12312,3
Keith,M,'kiːθ,1,11895,1
Robin,F,'rɑ bən,10,11539,2
Theresa,F,tɛː 'iː sə,010,11453,3
Frank,M,'fræŋk,1,11312,1
Christopher,M,'krɪ stə fɛː,100,11076,3
Cathy,F,'kæ θiː,10,10934,2
Janice,F,'ʤæ nəs,10,10881,2
Judy,F,'ʤuː diː,10,10828,2
Carolyn,F,'kɛ rə lɪn,100,10805,3
Mike,M,'maɪk,1,10776,1
Catherine,F,'kæ θɛː ən,100,10763,3
Peter,M,'piː tɛː,10,10741,2
Kimberly,F,'kɪm bɛː liː,100,10712,3
Kim,F,'kɪm,1,10652,1
Rebecca,F,rə 'bɛ kə,010,10404,3
Patrick,M,'pæ trɪk,10,10231,2
Raymond,M,'reɪ mənd,10,10217,2
Steve,M,'stiːv,1,10088,1
Peggy,F,'pɛ giː,10,10070,2
Christine,F,krɪ 'stiːn,01,10053,2
Tammy,F,'tæ miː,10,9983,2
Diana,F,daɪ 'æ nʌ,010,9161,3
Joyce,F,'ʤɔɪs,1,9031,1
Danny,M,'dæ niː,10,8939,2
Ann,F,'æn,1,8849,1
Dale,M,'deɪl,1,8482,1
Roger,M,'rɑ ʤɛː,10,8369,2
Rhonda,F,'rɑn də,10,8348,2
Wayne,M,'weɪn,1,8328,1
Darlene,F,'dɑr `liːn,11,8274,2
Alan,M,'æ lən,10,8227,2
Connie,F,'kɔː niː,10,8209,2
Eric,M,'ɛ rɪk,10,8190,2
