name,gender,IPA,IPA_stress,counts,n_syllables
John,M,'ʤɑn,1,8894,1
William,M,'wɪl jəm,10,8387,2
Mary,F,'mɛ riː,10,8012,2
James,M,'ʤeɪmz,1,5223,1
Charles,M,'ʧɑrlz,1,4826,1
George,M,'ʤɔːrʤ,1,4736,1
Anna,F,'æ nʌ,10,3306,2
Frank,M,'fræŋk,1,2986,1
Joseph,M,'ʤoʊ səf,10,2515,2
Henry,M,'hɛn riː,10,2383,2
Emma,F,'ɛ mə,10,2367,2
Robert,M,'rɑ bɛːt,10,2334,2
Thomas,M,'tɑ məs,10,2316,2
Elizabeth,F,ɪ 'lɪ zʌ bəθ,0100,2255,4
Edward,M,'ɛ dwɛːd,10,2250,2
Harry,M,'hɛ riː,10,2110,2
Minnie,F,'mɪ niː,10,2035,2
Margaret,F,'mɑr gɛː ɪt,100,1881,3
Walter,M,'wɔːl tɛː,10,1705,2
Bertha,F,'bɛː θə,10,1681,2
Ida,F,'aɪ də,10,1634,2
Arthur,M,'ɑr θɛː,10,1591,2
Annie,F,'æ niː,10,1589,2
Clara,F,'klæ rə,10,1548,2
Fred,M,'frɛd,1,1502,1
Albert,M,'æl bɛːt,10,1496,2
Alice,F,'æ ləs,10,1488,2
Sarah,F,'sɛ rə,10,1359,2
Grace,F,'greɪs,1,1307,1
Florence,F,'flɔː rəns,10,1298,2
Martha,F,'mɑr θə,10,1255,2
Ella,F,'ɛ lə,10,1251,2
Nellie,F,'nɛ liː,10,1246,2
Bessie,F,'bɛ siː,10,1241,2
Laura,F,'lɔː rə,10,1183,2
Ethel,F,'ɛ θəl,10,1132,2
Carrie,F,'kɛ riː,10,1108,2
Maude,F,'mɔːd,1,1096,1
Mabel,F,'meɪ bəl,10,1086,2
Cora,F,'kɔː rə,10,1081,2
Samuel,M,'sæ mjuːl,10,937,2
Gertrude,F,'gɛː truːd,10,923,2
Lillian,F,'lɪ liː ən,100,907,3
Jennie,F,'ʤɛ niː,10,904,2
Hattie,F,'hæ tiː,10,895,2
Pearl,F,'pɛːl,1,886,1
Mattie,F,'mæ tiː,10,883,2
Edith,F,'iː dɪθ,10,881,2
Eva,F,'eɪ və,10,879,2
Rose,F,'roʊz,1,877,1
Julia,F,'ʤuːl jʌ,10,875,2
Helen,F,'hɛ lən,10,862,2
Catherine,F,'kæ θɛː ən,100,853,3
Myrtle,F,'mɛː təl,10,851,2
Louise,F,luː 'iːz,01,847,2
Clarence,M,'klɛ rəns,10,837,2
Lillie,F,'lɪ liː,10,837,2
Jessie,F,'ʤɛ siː,10,833,2
Edna,F,'ɛd nʌ,10,823,2
Lena,F,'liː nʌ,10,800,2
Louis,M,'luː ɪs,10,796,2
Lula,F,'luː lə,10,790,2
Ada,F,'eɪ də,10,778,2
David,M,'deɪ vɪd,10,734,2
Frances,F,'fræn sɪs,10,710,2
Josephine,F,'ʤoʊ sə `fiːn,101,697,3
Fannie,F,'fæ niː,10,696,2
Maggie,F,'mæ giː,10,663,2
Lucy,F,'luː siː,10,663,2
Daisy,F,'deɪ ziː,10,659,2
Richard,M,'rɪ ʧɛːd,10,649,2
Charlie,M,'ʧɑr liː,10,643,2
Ernest,M,'ɛː nəst,10,641,2
Dora,F,'dɔː rə,10,640,2
Agnes,F,'æg nɪs,10,623,2
Andrew,M,'æn druː,10,623,2
Marie,F,mɛː 'iː,01,622,2
Daniel,M,'dæ njəl,10,615,2
Blanche,F,'blænʧ,1,610,1
Joe,M,'ʤoʊ,1,607,1
Oscar,M,'ɔː skɛː,10,607,2
Nora,F,'nɔː rə,10,589,2
Jesse,M,'ʤɛ siː,10,584,2
Katherine,F,'kæ θɛː ɪn,100,583,3
Will,M,wɪl,0,576,1
Roy,M,'rɔɪ,1,556,1
May,F,meɪ,0,532,1
Mamie,F,'meɪ miː,10,531,2
Stella,F,'stɛ lə,10,529,2
Benjamin,M,'bɛn ʤə mən,100,508,3
Rosa,F,'roʊ zʌ,10,507,2
Effie,F,'ɛ fiː,10,507,2
Ellen,F,'ɛ lən,10,500,2
Lizzie,F,'lɪ ziː,10,496,2
Nettie,F,'nɛ tiː,10,494,2
Carl,M,'kɑrl,1,480,1
Elsie,F,'ɛl siː,10,479,2
Sam,M,'sæm,1,476,1
Willie,M,'wɪ liː,10,474,2
Alfred,M,'æl frəd,10,457,2
Della,F,'dɛ lə,10,453,2
Peter,M,'piː tɛː,10,450,2
Frederick,M,'frɛ drɪk,10,438,2
Susie,F,'suː ziː,10,436,2
Lewis,M,'luː ɪs,10,431,2
Howard,M,'haʊ ɛːd,10,429,2
Maud,F,'mɔːd,1,425,1
Sadie,F,'sæ diː,10,425,2
Elmer,M,'ɛl mɛː,10,423,2
Mae,F,'meɪ,1,423,1
Herbert,M,'hɛː bɛːt,10,422,2
Nancy,F,'næn siː,10,412,2
Sallie,F,'sæ liː,10,409,2
Earl,M,'ɛːl,1,389,1
