name,gender,IPA,IPA_stress,counts,n_syllables
Mary,F,'mɛ riː,10,13172,2
John,M,'ʤɑn,1,6990,1
William,M,'wɪl jəm,10,6086,2
Anna,F,'æ nʌ,10,5115,2
Helen,F,'hɛ lən,10,5048,2
James,M,'ʤeɪmz,1,4597,1
Margaret,F,'mɑr gɛː ɪt,100,4249,3
George,M,'ʤɔːrʤ,1,4018,1
Ruth,F,'ruːθ,1,3912,1
Florence,F,'flɔː rəns,10,3314,2
Elizabeth,F,ɪ 'lɪ zʌ bəθ,0100,3287,4
Marie,F,mɛː 'iː,01,3156,2
Charles,M,'ʧɑrlz,1,3147,1
Ethel,F,'ɛ θəl,10,2999,2
Lillian,F,'lɪ liː ən,100,2703,3
Joseph,M,'ʤoʊ səf,10,2679,2
Robert,M,'rɑ bɛːt,10,2609,2
Frank,M,'fræŋk,1,2550,1
Edna,F,'ɛd nʌ,10,2534,2
Alice,F,'æ ləs,10,2523,2
Emma,F,'ɛ mə,10,2445,2
Clara,F,'klæ rə,10,2441,2
Grace,F,'greɪs,1,2353,1
Bertha,F,'bɛː θə,10,2294,2
Mildred,F,'mɪl drɪd,10,2291,2
Annie,F,'æ niː,10,2289,2
Bessie,F,'bɛ siː,10,2280,2
Gladys,F,'glæ dɪs,10,2228,2
Rose,F,'roʊz,1,2197,1
Mabel,F,'meɪ bəl,10,2127,2
Gertrude,F,'gɛː truːd,10,2111,2
Frances,F,'fræn sɪs,10,2058,2
Minnie,F,'mɪ niː,10,2036,2
Hazel,F,'heɪ zəl,10,2033,2
Pearl,F,'pɛːl,1,1999,1
Martha,F,'mɑr θə,10,1907,2
Edward,M,'ɛ dwɛːd,10,1901,2
Henry,M,'hɛn riː,10,1831,2
Esther,F,'ɛ stɛː,10,1823,2
Myrtle,F,'mɛː təl,10,1821,2
Thomas,M,'tɑ məs,10,1811,2
Ida,F,'aɪ də,10,1804,2
Edith,F,'iː dɪθ,10,1793,2
Walter,M,'wɔːl tɛː,10,1749,2
Harry,M,'hɛ riː,10,1732,2
Elsie,F,'ɛl siː,10,1706,2
Irene,F,aɪ 'riːn,01,1703,2
Dorothy,F,'dɔː rə θiː,100,1687,3
Catherine,F,'kæ θɛː ən,100,1628,3
Agnes,F,'æg nɪs,10,1611,2
Sarah,F,'sɛ rə,10,1587,2
Eva,F,'eɪ və,10,1582,2
Louise,F,luː 'iːz,01,1536,2
Nellie,F,'nɛ liː,10,1510,2
Ella,F,'ɛ lə,10,1502,2
Laura,F,'lɔː rə,10,1472,2
