name,gender,IPA,IPA_stress,counts,n_syllables
Michael,M,'maɪ kəl,10,71405,2
Jennifer,F,'ʤɛ nʌ fɛː,100,63604,3
Christopher,M,'krɪ stə fɛː,100,52187,3
James,M,'ʤeɪmz,1,47083,1
David,M,'deɪ vɪd,10,46371,2
John,M,'ʤɑn,1,43182,1
Robert,M,'rɑ bɛːt,10,43035,2
Jason,M,'ʤeɪ sən,10,37446,2
Brian,M,'braɪ ən,10,36324,2
William,M,'wɪl jəm,10,30532,2
Michelle,F,mɪ 'ʃɛl,01,29284,2
Lisa,F,'liː sə,10,27547,2
Kimberly,F,'kɪm bɛː liː,100,26293,3
Amy,F,'eɪ miː,10,25873,2
Angela,F,'æn ʤə lə,100,23556,3
Matthew,M,'mæ θjuː,10,22947,2
Scott,M,'skɑt,1,22864,1
Melissa,F,mə 'lɪ sə,010,22501,3
Joseph,M,'ʤoʊ səf,10,22469,2
Kevin,M,'kɛ vɪn,10,22360,2
Richard,M,'rɪ ʧɛːd,10,22318,2
Daniel,M,'dæ njəl,10,22110,2
Eric,M,'ɛ rɪk,10,22037,2
Jeffrey,M,'ʤɛ friː,10,21683,2
Mark,M,'mɑrk,1,21507,1
Steven,M,'stiː vən,10,19857,2
Thomas,M,'tɑ məs,10,19575,2
Timothy,M,'tɪ mə θiː,100,17608,3
Anthony,M,'æn θə niː,100,17464,3
Charles,M,'ʧɑrlz,1,16980,1
Stephanie,F,'stɛ fə niː,100,16886,3
Heather,F,'hɛ ðɛː,10,16324,2
Nicole,F,nɪ 'koʊl,01,15750,2
Paul,M,'pɔːl,1,14565,1
Tammy,F,'tæ miː,10,14210,2
Julie,F,'ʤuː liː,10,14070,2
Mary,F,'mɛ riː,10,13760,2
Chad,M,'ʧæd,1,13400,1
Rebecca,F,rə 'bɛ kə,010,13255,3
Gregory,M,'grɛ gɛː iː,100,13060,3
Kenneth,M,'kɛ nɪθ,10,12334,2
Elizabeth,F,ɪ 'lɪ zʌ bəθ,0100,12187,4
Christine,F,krɪ 'stiːn,01,11988,2
Laura,F,'lɔː rə,10,11771,2
Tina,F,'tiː nʌ,10,11519,2
Tracy,F,'treɪ siː,10,11437,2
Dawn,F,'dɔːn,1,11341,1
Shawn,M,'ʃɔːn,1,11286,1
Karen,F,'kɛ rən,10,11180,2
Stephen,M,'stiː vən,10,11043,2
Shannon,F,'ʃæ nən,10,10964,2
Kelly,F,'kɛ liː,10,10944,2
Susan,F,'suː zən,10,10575,2
Cynthia,F,'sɪn θiː ə,100,10173,3
Christina,F,krɪ 'stiː nʌ,010,10170,3
Andrew,M,'æn druː,10,10125,2
Todd,M,'tɑd,1,9983,1
Patricia,F,pə 'trɪ ʃə,010,9601,3
Ronald,M,'rɑ nəld,10,9511,2
Sean,M,'ʃɔːn,1,9459,1
Lori,F,'lɔː riː,10,9433,2
Edward,M,'ɛ dwɛːd,10,9298,2
Patrick,M,'pæ trɪk,10,9282,2
Donald,M,'dɑ nəld,10,9264,2
Jonathan,M,'ʤɑ nʌ θʌn,100,9226,3
Keith,M,'kiːθ,1,9155,1
Ryan,M,'raɪ ən,10,8892,2
Wendy,F,'wɛn diː,10,8533,2
Andrea,F,'æn driː ə,100,8015,3
Sandra,F,'sæn drə,10,7914,2
Aaron,M,'ɛ rən,10,7863,2
Gary,M,'gɛ riː,10,7765,2
Maria,F,mɛː 'iː ə,010,7701,3
Stacy,F,'steɪ siː,10,7602,2
Pamela,F,'pæ mə lə,100,7476,3
Jeremy,M,'ʤɛ rə miː,100,7401,3
Douglas,M,'də gləs,10,7394,2
Denise,F,dɪ 'niːs,01,7383,2
Michele,F,mɪ 'ʃɛl,01,7377,2
Tonya,F,'tɑ njə,10,7244,2
Tara,F,'tɛ rə,10,7231,2
Teresa,F,tɛː 'iː sə,010,7176,3
George,M,'ʤɔːrʤ,1,7165,1
Bryan,M,'braɪ ən,10,7039,2
Craig,M,'kreɪg,1,6734,1
Larry,M,'lɛ riː,10,6605,2
Peter,M,'piː tɛː,10,6480,2
Rachel,F,'reɪ ʧəl,10,6415,2
Stacey,F,'steɪ siː,10,6383,2
Troy,M,'trɔɪ,1,6350,1
Melanie,F,'mɛ lə niː,100,6295,3
Deborah,F,'dɛ bɛː ə,100,6274,3
Brenda,F,'brɛn də,10,6270,2
Donna,F,'dɑ nʌ,10,6262,2
Jessica,F,'ʤɛ sɪ kə,100,6210,3
Monica,F,'mɑ nɪ kə,100,6127,3
April,F,'eɪ prəl,10,6121,2
Sarah,F,'sɛ rə,10,6113,2
Sharon,F,'ʃæ rən,10,6110,2
Jose,M,`hoʊ 'zeɪ,11,5934,2
Adam,M,'æ dəm,10,5747,2
Linda,F,'lɪn də,10,5743,2
Dennis,M,'dɛ nɪs,10,5608,2
Dana,F,'deɪ nʌ,10,5607,2
Jerry,M,'ʤɛ riː,10,5600,2
Raymond,M,'reɪ mənd,10,5446,2
Carrie,F,'kɛ riː,10,5421,2
Tanya,F,'tɑ njə,10,5402,2
Robin,F,'rɑ bən,10,5369,2
Shane,M,'ʃeɪn,1,5241,1
Frank,M,'fræŋk,1,5172,1
Travis,M,'træ vɪs,10,5141,2
Cheryl,F,'ʃɛ rəl,10,5135,2
Kathleen,F,kæθ 'liːn,01,5097,2
Barbara,F,'bɑr bɛː ə,100,5081,3
Jeffery,M,'ʤɛ fɛː iː,100,5069,3
Crystal,F,'krɪ stəl,10,5043,2
Joshua,M,'ʤɑ ʃuː ə,100,5040,3
Rhonda,F,'rɑn də,10,4999,2
Justin,M,'ʤə stən,10,4972,2
Tiffany,F,'tɪ fə niː,100,4848,3
Bradley,M,'bræd liː,10,4837,2
Jill,F,'ʤɪl,1,4825,1
Nancy,F,'næn siː,10,4816,2
Terry,M,'tɛ riː,10,4770,2
Heidi,F,'haɪ diː,10,4723,2
Catherine,F,'kæ θɛː ən,100,4685,3
Debra,F,'dɛ brə,10,4665,2
Brandon,M,'bræn dən,10,4633,2
Kristin,F,'krɪ stɪn,10,4584,2
Theresa,F,tɛː 'iː sə,010,4571,3
Katherine,F,'kæ θɛː ɪn,100,4513,3
Benjamin,M,'bɛn ʤə mən,100,4504,3
Sherry,F,'ʃɛ riː,10,4448,2
Holly,F,'hɑ liː,10,4376,2
Rodney,M,'rɑd niː,10,4367,2
Paula,F,'pɔː lə,10,4258,2
Samuel,M,'sæ mjuːl,10,4215,2
Danielle,F,`dæ niː 'ɛl,101,4200,3
Christy,F,'krɪ stiː,10,4190,2
Leslie,F,'lɛ sliː,10,4181,2
Amanda,F,ə 'mæn də,010,4181,3
Derek,M,'dɛ rɪk,10,4144,2
Renee,F,rə 'neɪ,01,4092,2
Gina,F,'ʤiː nʌ,10,4057,2
Tony,M,'toʊ niː,10,4002,2
Jacqueline,F,'ʤæ kwə lɪn,100,3802,3
Russell,M,'rə səl,10,3784,2
Randy,M,'ræn diː,10,3737,2
Cindy,F,'sɪn diː,10,3737,2
Marcus,M,'mɑr kəs,10,3689,2
Jamie,M,'ʤeɪ miː,10,3680,2
Juan,M,'wɑn,1,3674,1
Melinda,F,mə 'lɪn də,010,3671,3
Veronica,F,vɛː 'ɑ nɪ kə,0100,3565,4
Johnny,M,'ʤɑ niː,10,3565,2
Diana,F,daɪ 'æ nʌ,010,3547,3
Roger,M,'rɑ ʤɛː,10,3536,2
Brent,M,'brɛnt,1,3533,1
Phillip,M,'fɪ lɪp,10,3532,2
Joel,M,'ʤoʊ əl,10,3531,2
Tamara,F,tʌ 'mɑ rə,010,3531,3
Kristen,F,'krɪ sən,10,3529,2
Nathan,M,'neɪ θʌn,10,3522,2
Brett,M,'brɛt,1,3509,1
Chris,M,'krɪs,1,3478,1
Billy,M,'bɪ liː,10,3468,2
Marc,M,'mɑrk,1,3465,1
Anna,F,'æ nʌ,10,3447,2
Erica,F,'ɛ rɪ kə,100,3444,3
Carlos,M,'kɑr loʊs,10,3436,2
Tracey,F,'treɪ siː,10,3408,2
Carl,M,'kɑrl,1,3407,1
Yolanda,F,joʊ 'lɑn də,010,3397,3
Erik,M,'ɛ rɪk,10,3397,2
Sheila,F,'ʃiː lə,10,3394,2
Ann,F,'æn,1,3361,1
Danny,M,'dæ niː,10,3306,2
Suzanne,F,suː 'zæn,01,3302,2
Erin,F,'ɛ rɪn,10,3291,2
Shelly,F,'ʃɛ liː,10,3289,2
Margaret,F,'mɑr gɛː ɪt,100,3286,3
Alicia,F,ə 'lɪ ʃə,010,3267,3
Jodi,F,'ʤoʊ diː,10,3260,2
Laurie,F,'lɔː riː,10,3230,2
Jesse,M,'ʤɛ siː,10,3227,2
Jon,M,'ʤɑn,1,3221,1
Victoria,F,vɪk 'tɔː riː ə,0100,3206,4
Valerie,F,'væ lɛː iː,100,3193,3
Sara,F,'sɛ rə,10,3182,2
Bobby,M,'bɑ biː,10,3177,2
Kristi,F,'krɪ stiː,10,3132,2
Kathryn,F,'kæ θrɪn,10,3127,2
Regina,F,rɪ 'ʤiː nʌ,010,3104,3
Diane,F,daɪ 'æn,01,3094,2
Derrick,M,'dɛ rɪk,10,3086,2
Carla,F,'kɑr lə,10,3082,2
Curtis,M,'kɛː təs,10,3078,2
Deanna,F,`diː 'æ nʌ,110,3038,3
Kathy,F,'kæ θiː,10,3032,2
Antonio,M,æn 'toʊ niː oʊ,0100,3023,4
Shannon,M,'ʃæ nən,10,3014,2
Carol,F,'kæ rəl,10,3010,2
Carolyn,F,'kɛ rə lɪn,100,2995,3
Corey,M,'kɔː riː,10,2993,2
Christian,M,'krɪs ʧən,10,2963,2
Janet,F,'ʤæ nət,10,2954,2
Jimmy,M,'ʤɪ miː,10,2931,2
Kristina,F,kɹɪ 'sti nʌ,010,2924,3
Walter,M,'wɔːl tɛː,10,2912,2
Nicholas,M,'nɪ kə ləs,100,2845,3
Lawrence,M,'lɔː rəns,10,2824,2
Joe,M,'ʤoʊ,1,2824,1
Gerald,M,'ʤɛ rəld,10,2821,2
Beth,F,'bɛθ,1,2818,1
Jamie,F,'ʤeɪ miː,10,2813,2
Allison,F,'æ lə sən,100,2799,3
Wayne,M,'weɪn,1,2793,1
Philip,M,'fɪ ləp,10,2776,2
Katrina,F,kə 'triː nʌ,010,2752,3
Vincent,M,'vɪn sənt,10,2746,2
Kim,F,'kɪm,1,2742,1
Darren,M,'dɑ rən,10,2675,2
Jenny,F,'ʤɛ niː,10,2635,2
Victor,M,'vɪk tɛː,10,2620,2
Tricia,F,'trɪ ʃə,10,2613,2
Micheal,M,'maɪ kəl,10,2610,2
Willie,M,'wɪ liː,10,2593,2
Alan,M,'æ lən,10,2576,2
Tracy,M,'treɪ siː,10,2538,2
Albert,M,'æl bɛːt,10,2512,2
Sonya,F,'soʊ njə,10,2507,2
Colleen,F,`kɑ 'liːn,11,2503,2
Terri,F,'tɛ riː,10,2494,2
Roy,M,'rɔɪ,1,2479,1
Kyle,M,'kaɪl,1,2476,1
Jay,M,'ʤeɪ,1,2447,1
Frederick,M,'frɛ drɪk,10,2444,2
Martin,M,'mɑr tən,10,2426,2
Misty,F,'mɪ stiː,10,2426,2
Henry,M,'hɛn riː,10,2419,2
Arthur,M,'ɑr θɛː,10,2396,2
Shelley,F,'ʃɛ liː,10,2385,2
Kristine,F,krɪ 'stiːn,01,2369,2
Felicia,F,fə 'liː ʃə,010,2360,3
Randall,M,'ræn dəl,10,2356,2
Sherri,F,'ʃɛ riː,10,2349,2
Julia,F,'ʤuːl jʌ,10,2335,2
Emily,F,'ɛ mɪ liː,100,2333,3
Connie,F,'kɔː niː,10,2332,2
Bruce,M,'bruːs,1,2316,1
Darrell,M,'dɛ rəl,10,2309,2
Allen,M,'æ lən,10,2304,2
Vanessa,F,və 'nɛ sə,010,2280,3
Luis,M,luː 'iːs,01,2278,2
Anne,F,'æn,1,2264,1
Lee,M,'liː,1,2262,1
Lance,M,'læns,1,2254,1
Lynn,F,'lɪn,1,2251,1
Ricky,M,'rɪ kiː,10,2237,2
Anita,F,ə 'niː tʌ,010,2232,3
Samantha,F,sə 'mæn θə,010,2223,3
Erika,F,'ɛ rɪ kə,100,2183,3
Andre,M,'ɑn `dreɪ,11,2155,2
Cassandra,F,kə 'sæn drə,010,2127,3
Alexander,M,`æ ləg 'zæn dɛː,1010,2118,4
Louis,M,'luː ɪs,10,2105,2
Brandy,F,'bræn diː,10,2082,2
Dale,M,'deɪl,1,2063,1
Brandi,F,'bræn diː,10,2056,2
Krista,F,'krɪ stə,10,2050,2
Harold,M,'hɛ rəld,10,2036,2
Natalie,F,'næ tʌ liː,100,2026,3
Ronnie,M,'rɑ niː,10,2003,2
Glenn,M,'glɛn,1,1981,1
Carmen,F,'kɑr mən,10,1966,2
Jermaine,M,ʤɛː 'meɪn,01,1964,2
Cory,M,'kɔː riː,10,1957,2
Angel,F,'eɪn ʤəl,10,1944,2
Mario,M,'mɑ riː oʊ,100,1930,3
Damon,M,'deɪ mən,10,1926,2
Sheri,F,'ʃɛ riː,10,1922,2
Gabriel,M,'geɪ briː əl,100,1919,3
Kelly,M,'kɛ liː,10,1918,2
Reginald,M,'rɛ ʤə nəld,100,1916,3
Kerry,F,'kɛ riː,10,1910,2
Yvonne,F,ɪ 'vɑn,01,1904,2
Jack,M,'ʤæk,1,1903,1
Kelli,F,'kɛ liː,10,1899,2
Martha,F,'mɑr θə,10,1895,2
Sabrina,F,sə 'briː nʌ,010,1878,3
Monique,F,`moʊ 'niːk,11,1877,2
