name,gender,IPA,IPA_stress,counts,n_syllables
Mary,F,'mɛ riː,10,14961,2
John,M,'ʤɑn,1,8108,1
Helen,F,'hɛ lən,10,6488,2
William,M,'wɪl jəm,10,6416,2
James,M,'ʤeɪmz,1,5855,1
Anna,F,'æ nʌ,10,5330,2
Margaret,F,'mɑr gɛː ɪt,100,5302,3
Ruth,F,'ruːθ,1,4900,1
George,M,'ʤɔːrʤ,1,4219,1
Elizabeth,F,ɪ 'lɪ zʌ bəθ,0100,3833,4
Marie,F,mɛː 'iː,01,3595,2
Florence,F,'flɔː rəns,10,3572,2
Mildred,F,'mɪl drɪd,10,3525,2
Dorothy,F,'dɔː rə θiː,100,3477,3
Robert,M,'rɑ bɛːt,10,3414,2
Charles,M,'ʧɑrlz,1,3406,1
Ethel,F,'ɛ θəl,10,3296,2
Joseph,M,'ʤoʊ səf,10,3291,2
Lillian,F,'lɪ liː ən,100,3139,3
Alice,F,'æ ləs,10,3131,2
Gladys,F,'glæ dɪs,10,2976,2
Frank,M,'fræŋk,1,2799,1
Edna,F,'ɛd nʌ,10,2762,2
Frances,F,'fræn sɪs,10,2657,2
Rose,F,'roʊz,1,2631,1
Annie,F,'æ niː,10,2631,2
Grace,F,'greɪs,1,2513,1
Bertha,F,'bɛː θə,10,2363,2
Bessie,F,'bɛ siː,10,2340,2
Edward,M,'ɛ dwɛːd,10,2334,2
Emma,F,'ɛ mə,10,2312,2
Hazel,F,'heɪ zəl,10,2301,2
Clara,F,'klæ rə,10,2281,2
Gertrude,F,'gɛː truːd,10,2269,2
Irene,F,aɪ 'riːn,01,2212,2
Mabel,F,'meɪ bəl,10,2172,2
Louise,F,luː 'iːz,01,2136,2
Henry,M,'hɛn riː,10,2086,2
Thomas,M,'tɑ məs,10,2057,2
Martha,F,'mɑr θə,10,2019,2
Pearl,F,'pɛːl,1,2015,1
Catherine,F,'kæ θɛː ən,100,1983,3
Esther,F,'ɛ stɛː,10,1957,2
Edith,F,'iː dɪθ,10,1944,2
Myrtle,F,'mɛː təl,10,1905,2
Minnie,F,'mɪ niː,10,1885,2
Walter,M,'wɔːl tɛː,10,1873,2
Eva,F,'eɪ və,10,1858,2
Thelma,F,'θɛl mə,10,1757,2
Ida,F,'aɪ də,10,1751,2
Harry,M,'hɛ riː,10,1722,2
Elsie,F,'ɛl siː,10,1719,2
Ruby,F,'ruː biː,10,1701,2
Josephine,F,'ʤoʊ sə `fiːn,101,1701,3
Willie,M,'wɪ liː,10,1675,2
Agnes,F,'æg nɪs,10,1672,2
Sarah,F,'sɛ rə,10,1594,2
Nellie,F,'nɛ liː,10,1560,2
Beatrice,F,'biː ə trəs,100,1549,3
Viola,F,vaɪ 'oʊ lə,010,1545,3
Laura,F,'lɔː rə,10,1508,2
Arthur,M,'ɑr θɛː,10,1495,2
Albert,M,'æl bɛːt,10,1453,2
Ella,F,'ɛ lə,10,1432,2
Julia,F,'ʤuːl jʌ,10,1426,2
Evelyn,F,'ɛ və lən,100,1371,3
Lillie,F,'lɪ liː,10,1364,2
Mattie,F,'mæ tiː,10,1362,2
Lucille,F,luː 'siːl,01,1351,2
Clarence,M,'klɛ rəns,10,1310,2
Carrie,F,'kɛ riː,10,1280,2
Alma,F,'æl mə,10,1257,2
Pauline,F,pɔː 'liːn,01,1243,2
Lena,F,'liː nʌ,10,1228,2
Fred,M,'frɛd,1,1223,1
Mae,F,'meɪ,1,1214,1
Virginia,F,vɛː 'ʤɪ njə,010,1213,3
Jessie,F,'ʤɛ siː,10,1197,2
Paul,M,'pɔːl,1,1194,1
Willie,F,'wɪ liː,10,1188,2
Harold,M,'hɛ rəld,10,1186,2
Blanche,F,'blænʧ,1,1142,1
Katherine,F,'kæ θɛː ɪn,100,1128,3
Hattie,F,'hæ tiː,10,1123,2
Roy,M,'rɔɪ,1,1123,1
Marion,F,'mɛ riː ən,100,1109,3
Raymond,M,'reɪ mənd,10,1093,2
Lucy,F,'luː siː,10,1086,2
Mamie,F,'meɪ miː,10,1041,2
Stella,F,'stɛ lə,10,1026,2
Leona,F,'liː oʊ nʌ,100,998,3
Cora,F,'kɔː rə,10,993,2
Vera,F,'vɛ rə,10,993,2
Beulah,F,'bjuː lə,10,983,2
Fannie,F,'fæ niː,10,964,2
Jennie,F,'ʤɛ niː,10,964,2
Bernice,F,bɛː 'niːs,01,962,2
Joe,M,'ʤoʊ,1,959,1
