name,gender,IPA,IPA_stress,counts,n_syllables
Mary,F,'mɛ riː,10,16067,2
John,M,'ʤɑn,1,8060,1
Helen,F,'hɛ lən,10,6811,2
William,M,'wɪl jəm,10,6495,2
James,M,'ʤeɪmz,1,6042,1
Margaret,F,'mɑr gɛː ɪt,100,5690,3
Anna,F,'æ nʌ,10,5424,2
Ruth,F,'ruːθ,1,5068,1
George,M,'ʤɔːrʤ,1,4256,1
Elizabeth,F,ɪ 'lɪ zʌ bəθ,0100,4121,4
Dorothy,F,'dɔː rə θiː,100,3937,3
Mildred,F,'mɪl drɪd,10,3758,2
Marie,F,mɛː 'iː,01,3643,2
Alice,F,'æ ləs,10,3611,2
Charles,M,'ʧɑrlz,1,3608,1
Florence,F,'flɔː rəns,10,3478,2
Robert,M,'rɑ bɛːt,10,3410,2
Ethel,F,'ɛ θəl,10,3401,2
Joseph,M,'ʤoʊ səf,10,3302,2
Lillian,F,'lɪ liː ən,100,3185,3
Gladys,F,'glæ dɪs,10,2996,2
Edna,F,'ɛd nʌ,10,2953,2
Frances,F,'fræn sɪs,10,2887,2
Frank,M,'fræŋk,1,2837,1
Annie,F,'æ niː,10,2793,2
Rose,F,'roʊz,1,2724,1
Grace,F,'greɪs,1,2630,1
Bessie,F,'bɛ siː,10,2446,2
Bertha,F,'bɛː θə,10,2434,2
Clara,F,'klæ rə,10,2397,2
Louise,F,luː 'iːz,01,2367,2
Edward,M,'ɛ dwɛːd,10,2366,2
Irene,F,aɪ 'riːn,01,2357,2
Hazel,F,'heɪ zəl,10,2351,2
Emma,F,'ɛ mə,10,2298,2
Gertrude,F,'gɛː truːd,10,2276,2
Catherine,F,'kæ θɛː ən,100,2198,3
Mabel,F,'meɪ bəl,10,2178,2
Edith,F,'iː dɪθ,10,2137,2
Thomas,M,'tɑ məs,10,2135,2
Henry,M,'hɛn riː,10,2126,2
Pearl,F,'pɛːl,1,2108,1
Martha,F,'mɑr θə,10,2091,2
Myrtle,F,'mɛː təl,10,2026,2
Esther,F,'ɛ stɛː,10,1993,2
Minnie,F,'mɪ niː,10,1950,2
Thelma,F,'θɛl mə,10,1945,2
Walter,M,'wɔːl tɛː,10,1902,2
Josephine,F,'ʤoʊ sə `fiːn,101,1894,3
Ruby,F,'ruː biː,10,1885,2
Eva,F,'eɪ və,10,1815,2
Elsie,F,'ɛl siː,10,1811,2
Willie,M,'wɪ liː,10,1782,2
Sarah,F,'sɛ rə,10,1762,2
Ida,F,'aɪ də,10,1757,2
Agnes,F,'æg nɪs,10,1718,2
Viola,F,vaɪ 'oʊ lə,010,1697,3
Evelyn,F,'ɛ və lən,100,1661,3
Beatrice,F,'biː ə trəs,100,1661,3
Julia,F,'ʤuːl jʌ,10,1642,2
Nellie,F,'nɛ liː,10,1626,2
Harry,M,'hɛ riː,10,1619,2
Laura,F,'lɔː rə,10,1566,2
Lucille,F,luː 'siːl,01,1533,2
Albert,M,'æl bɛːt,10,1532,2
Arthur,M,'ɑr θɛː,10,1505,2
Lillie,F,'lɪ liː,10,1481,2
Ella,F,'ɛ lə,10,1438,2
Virginia,F,vɛː 'ʤɪ njə,010,1394,3
Pauline,F,pɔː 'liːn,01,1381,2
Clarence,M,'klɛ rəns,10,1377,2
Mattie,F,'mæ tiː,10,1371,2
Alma,F,'æl mə,10,1333,2
Jessie,F,'ʤɛ siː,10,1315,2
Carrie,F,'kɛ riː,10,1288,2
Willie,F,'wɪ liː,10,1285,2
Mae,F,'meɪ,1,1284,1
Fred,M,'frɛd,1,1284,1
Paul,M,'pɔːl,1,1262,1
Harold,M,'hɛ rəld,10,1258,2
Lena,F,'liː nʌ,10,1258,2
Hattie,F,'hæ tiː,10,1197,2
Katherine,F,'kæ θɛː ɪn,100,1190,3
Blanche,F,'blænʧ,1,1190,1
Raymond,M,'reɪ mənd,10,1159,2
Marion,F,'mɛ riː ən,100,1141,3
Lucy,F,'luː siː,10,1132,2
Stella,F,'stɛ lə,10,1097,2
Fannie,F,'fæ niː,10,1085,2
Leona,F,'liː oʊ nʌ,100,1083,3
Mamie,F,'meɪ miː,10,1068,2
Vera,F,'vɛ rə,10,1053,2
Cora,F,'kɔː rə,10,1044,2
Eleanor,F,'ɛ lə nɔːr,100,1041,3
Richard,M,'rɪ ʧɛːd,10,1033,2
Bernice,F,bɛː 'niːs,01,1032,2
Joe,M,'ʤoʊ,1,1024,1
Roy,M,'rɔɪ,1,1016,1
Ann,F,'æn,1,996,1
Jennie,F,'ʤɛ niː,10,981,2
Louis,M,'luː ɪs,10,981,2
Beulah,F,'bjuː lə,10,968,2
Lula,F,'luː lə,10,963,2
Carl,M,'kɑrl,1,959,1
Ralph,M,'rælf,1,938,1
Rosa,F,'roʊ zʌ,10,922,2
Jack,M,'ʤæk,1,907,1
Earl,M,'ɛːl,1,904,1
Ada,F,'eɪ də,10,873,2
Samuel,M,'sæ mjuːl,10,856,2
Ernest,M,'ɛː nəst,10,845,2
Ellen,F,'ɛ lən,10,845,2
David,M,'deɪ vɪd,10,838,2
Theodore,M,'θiː ə `dɔːr,101,834,3
Violet,F,'vaɪ ə lɪt,100,831,3
Doris,F,'dɔː rəs,10,812,2
Maggie,F,'mæ giː,10,809,2
Betty,F,'bɛ tiː,10,807,2
Charlie,M,'ʧɑr liː,10,801,2
Kathryn,F,'kæ θrɪn,10,788,2
Daisy,F,'deɪ ziː,10,776,2
Lois,F,'loʊ əs,10,763,2
Dora,F,'dɔː rə,10,757,2
Marguerite,F,`mɑr gɛː 'iːt,101,753,3
Sadie,F,'sæ diː,10,750,2
Nora,F,'nɔː rə,10,742,2
Susie,F,'suː ziː,10,739,2
Howard,M,'haʊ ɛːd,10,735,2
Velma,F,'vɛl mə,10,722,2
Georgia,F,'ʤɔːr ʤə,10,722,2
Marjorie,F,'mɑr ʤɛː iː,100,712,3
Maude,F,'mɔːd,1,709,1
Anne,F,'æn,1,708,1
Opal,F,'oʊ pəl,10,702,2
Francis,M,'fræn səs,10,685,2
Emily,F,'ɛ mɪ liː,100,683,3
Herbert,M,'hɛː bɛːt,10,681,2
Lawrence,M,'lɔː rəns,10,670,2
Hilda,F,'hɪl də,10,655,2
Flora,F,'flɔː rə,10,628,2
Lola,F,'loʊ lə,10,624,2
Sam,M,'sæm,1,620,1
Andrew,M,'æn druː,10,620,2
Charlotte,F,'ʃɑr lət,10,614,2
Sallie,F,'sæ liː,10,607,2
Elmer,M,'ɛl mɛː,10,602,2
Inez,F,ɪ 'nɛz,01,601,2
Theresa,F,tɛː 'iː sə,010,598,3
Olive,F,'ɑ lʌv,10,598,2
Della,F,'dɛ lə,10,593,2
Eugene,M,juː 'ʤiːn,01,593,2
Alfred,M,'æl frəd,10,591,2
Alberta,F,æl 'bɛː tʌ,010,577,3
Nettie,F,'nɛ tiː,10,573,2
Mable,F,'meɪ bəl,10,562,2
Katie,F,'keɪ tiː,10,553,2
Jean,F,'ʤiːn,1,548,1
Goldie,F,'goʊl diː,10,548,2
Lottie,F,'lɑ tiː,10,547,2
Effie,F,'ɛ fiː,10,542,2
Nancy,F,'næn siː,10,535,2
May,F,meɪ,0,530,1
Sylvia,F,'sɪl viː ə,100,528,3
Loretta,F,lɛː 'ɛ tʌ,010,527,3
Eunice,F,'juː nəs,10,525,2
Floyd,M,'flɔɪd,1,523,1
Lydia,F,'lɪ diː ə,100,518,3
Michael,M,'maɪ kəl,10,513,2
Leo,M,'liː oʊ,10,512,2
Estelle,F,ɛ 'stɛl,01,510,2
Genevieve,F,'ʤɛ nʌ `viːv,101,508,3
Eula,F,'juː lə,10,502,2
Rosie,F,'roʊ ziː,10,500,2
Leonard,M,'lɛ nɛːd,10,495,2
Vivian,F,'vɪ viː ən,100,492,3
Anthony,M,'æn θə niː,100,490,3
Verna,F,'vɛː nʌ,10,488,2
Ollie,F,'ɑ liː,10,486,2
Lee,M,'liː,1,486,1
Daniel,M,'dæ njəl,10,484,2
Lucile,F,luː 'siːl,01,479,2
Essie,F,'ɛ siː,10,476,2
Lizzie,F,'lɪ ziː,10,476,2
Herman,M,'hɛː mən,10,475,2
Kenneth,M,'kɛ nɪθ,10,474,2
Clyde,M,'klaɪd,1,474,1
Addie,F,'æ diː,10,465,2
Lela,F,'liː lə,10,465,2
Marian,F,'mɛ riː ən,100,455,3
Jesse,M,'ʤɛ siː,10,443,2
Leroy,M,'liː `rɔɪ,11,441,2
Sara,F,'sɛ rə,10,437,2
Oscar,M,'ɔː skɛː,10,436,2
Russell,M,'rə səl,10,432,2
Lester,M,'lɛ stɛː,10,432,2
Ora,F,'ɔː rə,10,431,2
Maria,F,mɛː 'iː ə,010,430,3
Henrietta,F,`hɛn riː 'ɛ tʌ,1010,428,4
Irma,F,'ɛː mə,10,428,2
Donald,M,'dɑ nəld,10,426,2
Ray,M,'reɪ,1,424,1
Iva,F,'iː və,10,422,2
Rachel,F,'reɪ ʧəl,10,421,2
Clifford,M,'klɪ fɛːd,10,420,2
Harriet,F,'hɛ riː ət,100,413,3
Madeline,F,'mæ də lɪn,100,411,3
Peter,M,'piː tɛː,10,409,2
Caroline,F,'kɛ rə `laɪn,101,407,3
Flossie,F,'flɔː siː,10,406,2
Rebecca,F,rə 'bɛ kə,010,402,3
Claude,M,'klɔːd,1,399,1
Geneva,F,ʤə 'niː və,010,398,3
Etta,F,'ɛ tʌ,10,397,2
Jane,F,'ʤeɪn,1,393,1
Chester,M,'ʧɛ stɛː,10,388,2
Kathleen,F,kæθ 'liːn,01,386,2
Lewis,M,'luː ɪs,10,384,2
Stanley,M,'stæn liː,10,384,2
Frederick,M,'frɛ drɪk,10,381,2
Benjamin,M,'bɛn ʤə mən,100,379,3
Sophie,F,'soʊ fiː,10,374,2
Lloyd,M,'lɔɪd,1,369,1
Barbara,F,'bɑr bɛː ə,100,366,3
Amelia,F,ə 'miːl jʌ,010,365,3
Naomi,F,neɪ 'oʊ miː,010,361,3
Juanita,F,wɑ 'niː tʌ,010,360,3
Edwin,M,'ɛ dwən,10,357,2
Wilma,F,'wɪl mə,10,357,2
Nina,F,'naɪ nʌ,10,354,2
Norman,M,'nɔːr mən,10,350,2
Cecil,M,'siː səl,10,347,2
Eddie,M,'ɛ diː,10,346,2
Ola,F,'oʊ lə,10,344,2
Christine,F,krɪ 'stiːn,01,344,2
Mollie,F,'mɑ liː,10,344,2
Victoria,F,vɪk 'tɔː riː ə,0100,343,4
Jessie,M,'ʤɛ siː,10,338,2
Martin,M,'mɑr tən,10,332,2
Erma,F,'ɛː mə,10,330,2
Susan,F,'suː zən,10,320,2
Leola,F,'lɛ lə,10,319,2
Homer,M,'hoʊ mɛː,10,318,2
Tom,M,'tɑm,1,317,1
Alta,F,'ɑl tʌ,10,316,2
Edgar,M,'ɛd gɛː,10,315,2
Amanda,F,ə 'mæn də,010,311,3
Norma,F,'nɔːr mə,10,311,2
Freda,F,'frɛd,1,310,1
Luther,M,'luː θɛː,10,308,2
Janie,F,'ʤeɪ niː,10,306,2
Sally,F,'sæ liː,10,303,2
Milton,M,'mɪl tən,10,299,2
Allie,F,'æ liː,10,298,2
Johnnie,M,'ʤɑ niː,10,297,2
Cecelia,F,sɪ 'siːl jʌ,010,293,3
Bernard,M,bɛː 'nɑrd,01,292,2
Isabel,F,'ɪ zʌ `bɛl,101,292,3
Melvin,M,'mɛl vɪn,10,291,2
Ben,M,'bɛn,1,290,1
Olga,F,'oʊl gə,10,288,2
Luella,F,`luː 'ɛ lə,110,287,3
Harvey,M,'hɑr viː,10,286,2
Will,M,wɪl,0,286,1
Ina,F,'iː nʌ,10,283,2
Winifred,F,'wɪ nɪ frɪd,100,276,3
Estella,F,ɛ 'stɛ lə,010,275,3
Frieda,F,'friː də,10,275,2
Leon,M,'liː ɑn,10,274,2
Fern,F,'fɛːn,1,273,1
Audrey,F,'ɔː driː,10,272,2
Allen,M,'æ lən,10,272,2
Celia,F,'siːl jʌ,10,270,2
Everett,M,'ɛ vɛː ət,100,270,3
Amy,F,'eɪ miː,10,269,2
Victor,M,'vɪk tɛː,10,268,2
Matilda,F,mə 'tɪl də,010,268,3
