name,gender,IPA,IPA_stress,counts,n_syllables
Michael,M,'maɪ kəl,10,64906,2
Christopher,M,'krɪ stə fɛː,100,59600,3
Jessica,F,'ʤɛ sɪ kə,100,48346,3
Matthew,M,'mæ θjuː,10,47073,2
Ashley,F,'æ ʃliː,10,47007,2
Jennifer,F,'ʤɛ nʌ fɛː,100,42650,3
Joshua,M,'ʤɑ ʃuː ə,100,42195,3
Amanda,F,ə 'mæn də,010,39055,3
Daniel,M,'dæ njəl,10,38541,2
David,M,'deɪ vɪd,10,38513,2
James,M,'ʤeɪmz,1,35854,1
Robert,M,'rɑ bɛːt,10,32088,2
John,M,'ʤɑn,1,31499,1
Joseph,M,'ʤoʊ səf,10,30213,2
Andrew,M,'æn druː,10,30168,2
Ryan,M,'raɪ ən,10,29895,2
Brandon,M,'bræn dən,10,29301,2
Jason,M,'ʤeɪ sən,10,26035,2
Justin,M,'ʤə stən,10,25541,2
Sarah,F,'sɛ rə,10,24880,2
William,M,'wɪl jəm,10,24604,2
Jonathan,M,'ʤɑ nʌ θʌn,100,24119,3
Stephanie,F,'stɛ fə niː,100,23238,3
Brian,M,'braɪ ən,10,23056,2
Nicole,F,nɪ 'koʊl,01,22968,2
Nicholas,M,'nɪ kə ləs,100,22391,3
Anthony,M,'æn θə niː,100,22085,3
Heather,F,'hɛ ðɛː,10,21153,2
Eric,M,'ɛ rɪk,10,20838,2
Elizabeth,F,ɪ 'lɪ zʌ bəθ,0100,20540,4
Adam,M,'æ dəm,10,20167,2
Megan,F,'meɪ gən,10,20013,2
Melissa,F,mə 'lɪ sə,010,19955,3
Kevin,M,'kɛ vɪn,10,18811,2
Steven,M,'stiː vən,10,18721,2
Thomas,M,'tɑ məs,10,17604,2
Timothy,M,'tɪ mə θiː,100,17141,3
Christina,F,krɪ 'stiː nʌ,010,16598,3
Kyle,M,'kaɪl,1,16514,1
Rachel,F,'reɪ ʧəl,10,16358,2
Laura,F,'lɔː rə,10,16000,2
Lauren,F,'lɔː rən,10,15766,2
Amber,F,'æm bɛː,10,15504,2
Brittany,F,'brɪ tʌ niː,100,15438,3
Danielle,F,`dæ niː 'ɛl,101,15409,3
Richard,M,'rɪ ʧɛːd,10,15331,2
Kimberly,F,'kɪm bɛː liː,100,14912,3
Jeffrey,M,'ʤɛ friː,10,14498,2
Amy,F,'eɪ miː,10,14425,2
Crystal,F,'krɪ stəl,10,14399,2
Michelle,F,mɪ 'ʃɛl,01,13967,2
Tiffany,F,'tɪ fə niː,100,13681,3
Jeremy,M,'ʤɛ rə miː,100,13447,3
Benjamin,M,'bɛn ʤə mən,100,13428,3
Mark,M,'mɑrk,1,13190,1
Aaron,M,'ɛ rən,10,13135,2
Emily,F,'ɛ mɪ liː,100,13135,3
Charles,M,'ʧɑrlz,1,12893,1
Rebecca,F,rə 'bɛ kə,010,12702,3
Jacob,M,'ʤeɪ kəb,10,12272,2
Stephen,M,'stiː vən,10,12208,2
Patrick,M,'pæ trɪk,10,11639,2
Sean,M,'ʃɔːn,1,11448,1
Erin,F,'ɛ rɪn,10,11385,2
Zachary,M,'zæ kɛː iː,100,11341,3
Jamie,F,'ʤeɪ miː,10,11039,2
Kelly,F,'kɛ liː,10,11031,2
Samantha,F,sə 'mæn θə,010,10658,3
Nathan,M,'neɪ θʌn,10,10650,2
Sara,F,'sɛ rə,10,10556,2
Dustin,M,'də stɪn,10,10442,2
Paul,M,'pɔːl,1,10312,1
Angela,F,'æn ʤə lə,100,10227,3
Tyler,M,'taɪ lɛː,10,10214,2
Scott,M,'skɑt,1,10141,1
Katherine,F,'kæ θɛː ɪn,100,10127,3
Andrea,F,'æn driː ə,100,10050,3
Gregory,M,'grɛ gɛː iː,100,9769,3
Erica,F,'ɛ rɪ kə,100,9525,3
Mary,F,'mɛ riː,10,9244,2
Travis,M,'træ vɪs,10,9092,2
Lisa,F,'liː sə,10,9017,2
Kenneth,M,'kɛ nɪθ,10,8998,2
Bryan,M,'braɪ ən,10,8719,2
Lindsey,F,'lɪnd ziː,10,8465,2
Kristen,F,'krɪ sən,10,8443,2
Jose,M,`hoʊ 'zeɪ,11,8400,2
Alexander,M,`æ ləg 'zæn dɛː,1010,8290,4
Jesse,M,'ʤɛ siː,10,8217,2
Katie,F,'keɪ tiː,10,7993,2
Lindsay,F,'lɪnd ziː,10,7872,2
Shannon,F,'ʃæ nən,10,7713,2
Vanessa,F,və 'nɛ sə,010,7566,3
Courtney,F,'kɔːrt niː,10,7534,2
Christine,F,krɪ 'stiːn,01,7440,2
Alicia,F,ə 'lɪ ʃə,010,7122,3
Cody,M,'koʊ diː,10,7095,2
Allison,F,'æ lə sən,100,7029,3
Bradley,M,'bræd liː,10,7009,2
Samuel,M,'sæ mjuːl,10,7003,2
Shawn,M,'ʃɔːn,1,6980,1
April,F,'eɪ prəl,10,6692,2
Derek,M,'dɛ rɪk,10,6659,2
Kathryn,F,'kæ θrɪn,10,6632,2
Kristin,F,'krɪ stɪn,10,6566,2
Chad,M,'ʧæd,1,6470,1
Tara,F,'tɛ rə,10,6101,2
Maria,F,mɛː 'iː ə,010,6008,3
Jared,M,'ʤɛ rɪd,10,5883,2
Anna,F,'æ nʌ,10,5882,2
Edward,M,'ɛ dwɛːd,10,5870,2
Julie,F,'ʤuː liː,10,5762,2
Peter,M,'piː tɛː,10,5664,2
Holly,F,'hɑ liː,10,5603,2
Marcus,M,'mɑr kəs,10,5586,2
Kristina,F,kɹɪ 'sti nʌ,010,5566,3
Natalie,F,'næ tʌ liː,100,5537,3
Jordan,M,'ʤɔːr dən,10,5456,2
Victoria,F,vɪk 'tɔː riː ə,0100,5426,4
Jacqueline,F,'ʤæ kwə lɪn,100,5244,3
Corey,M,'kɔː riː,10,5230,2
Keith,M,'kiːθ,1,5213,1
Monica,F,'mɑ nɪ kə,100,4991,3
Juan,M,'wɑn,1,4848,1
Donald,M,'dɑ nəld,10,4748,2
Cassandra,F,kə 'sæn drə,010,4726,3
Meghan,F,'mɛ gən,10,4667,2
Joel,M,'ʤoʊ əl,10,4625,2
Shane,M,'ʃeɪn,1,4547,1
Phillip,M,'fɪ lɪp,10,4491,2
Patricia,F,pə 'trɪ ʃə,010,4400,3
Brett,M,'brɛt,1,4326,1
Ronald,M,'rɑ nəld,10,4299,2
Catherine,F,'kæ θɛː ən,100,4290,3
George,M,'ʤɔːrʤ,1,4255,1
Antonio,M,æn 'toʊ niː oʊ,0100,4149,4
Cynthia,F,'sɪn θiː ə,100,4130,3
Stacy,F,'steɪ siː,10,4110,2
Raymond,M,'reɪ mənd,10,4089,2
Kathleen,F,kæθ 'liːn,01,4086,2
Carlos,M,'kɑr loʊs,10,4085,2
Brandi,F,'bræn diː,10,4045,2
Douglas,M,'də gləs,10,4025,2
Nathaniel,M,nʌ 'θæ njəl,010,4002,3
Ian,M,'iː ən,10,3998,2
Craig,M,'kreɪg,1,3952,1
Brandy,F,'bræn diː,10,3902,2
Alex,M,'æ ləks,10,3902,2
Valerie,F,'væ lɛː iː,100,3879,3
Veronica,F,vɛː 'ɑ nɪ kə,0100,3877,4
Cory,M,'kɔː riː,10,3867,2
Whitney,F,'wɪt niː,10,3833,2
Gary,M,'gɛ riː,10,3811,2
Derrick,M,'dɛ rɪk,10,3780,2
Philip,M,'fɪ ləp,10,3733,2
Luis,M,luː 'iːs,01,3704,2
Diana,F,daɪ 'æ nʌ,010,3686,3
Chelsea,F,'ʧɛl siː,10,3614,2
Caitlin,F,'keɪt lɪn,10,3607,2
Leslie,F,'lɛ sliː,10,3606,2
Leah,F,'liː ə,10,3573,2
Natasha,F,nʌ 'tɑ ʃə,010,3552,3
Erika,F,'ɛ rɪ kə,100,3502,3
Casey,M,'keɪ siː,10,3490,2
Latoya,F,lə 'tɔɪ ə,010,3402,3
Erik,M,'ɛ rɪk,10,3371,2
Dana,F,'deɪ nʌ,10,3346,2
Victor,M,'vɪk tɛː,10,3334,2
Brent,M,'brɛnt,1,3319,1
Frank,M,'fræŋk,1,3300,1
Dominique,F,dɔː mɪ 'niːk,001,3299,3
Evan,M,'ɛ vən,10,3219,2
Gabriel,M,'geɪ briː əl,100,3210,3
Julia,F,'ʤuːl jʌ,10,3204,2
Candice,F,'kæn dɪs,10,3196,2
Karen,F,'kɛ rən,10,3139,2
Adrian,M,'eɪ driː ən,100,3132,3
Melanie,F,'mɛ lə niː,100,3132,3
Stacey,F,'steɪ siː,10,3115,2
Margaret,F,'mɑr gɛː ɪt,100,3069,3
Sheena,F,'ʃiː nʌ,10,3062,2
Wesley,M,'wɛ sliː,10,3043,2
Vincent,M,'vɪn sənt,10,3042,2
Alexandra,F,`æ lɛg 'zæn drə,1010,3013,4
