name,gender,IPA,IPA_stress,counts,n_syllables
Michael,M,'maɪ kəl,10,82445,2
David,M,'deɪ vɪd,10,66808,2
James,M,'ʤeɪmz,1,61699,1
John,M,'ʤɑn,1,61623,1
Robert,M,'rɑ bɛːt,10,56380,2
Lisa,F,'liː sə,10,52435,2
William,M,'wɪl jəm,10,37621,2
Mark,M,'mɑrk,1,34931,1
Richard,M,'rɪ ʧɛːd,10,33589,2
Kimberly,F,'kɪm bɛː liː,100,33103,3
Michelle,F,mɪ 'ʃɛl,01,30826,2
Christopher,M,'krɪ stə fɛː,100,29425,3
Brian,M,'braɪ ən,10,28652,2
Timothy,M,'tɪ mə θiː,100,28588,3
Thomas,M,'tɑ məs,10,28276,2
Jeffrey,M,'ʤɛ friː,10,28096,2
Steven,M,'stiː vən,10,27036,2
Joseph,M,'ʤoʊ səf,10,25940,2
Scott,M,'skɑt,1,25543,1
Mary,F,'mɛ riː,10,25318,2
Kevin,M,'kɛ vɪn,10,24617,2
Paul,M,'pɔːl,1,22842,1
Susan,F,'suː zən,10,22262,2
Daniel,M,'dæ njəl,10,22208,2
Karen,F,'kɛ rən,10,21540,2
Charles,M,'ʧɑrlz,1,21295,1
Anthony,M,'æn θə niː,100,20886,3
Angela,F,'æn ʤə lə,100,19540,3
Kenneth,M,'kɛ nɪθ,10,19269,2
Tammy,F,'tæ miː,10,18651,2
Melissa,F,mə 'lɪ sə,010,18380,3
Jennifer,F,'ʤɛ nʌ fɛː,100,18235,3
Eric,M,'ɛ rɪk,10,17832,2
Patricia,F,pə 'trɪ ʃə,010,17748,3
Ronald,M,'rɑ nəld,10,16439,2
Amy,F,'eɪ miː,10,16129,2
Elizabeth,F,ɪ 'lɪ zʌ bəθ,0100,16115,4
Christine,F,krɪ 'stiːn,01,15991,2
Laura,F,'lɔː rə,10,15817,2
Gregory,M,'grɛ gɛː iː,100,15784,3
Julie,F,'ʤuː liː,10,15545,2
Pamela,F,'pæ mə lə,100,15368,3
Cynthia,F,'sɪn θiː ə,100,15337,3
Stephen,M,'stiː vən,10,15093,2
Donna,F,'dɑ nʌ,10,14781,2
Sandra,F,'sæn drə,10,14742,2
Donald,M,'dɑ nəld,10,14225,2
Tina,F,'tiː nʌ,10,14158,2
Deborah,F,'dɛ bɛː ə,100,14006,3
Kelly,F,'kɛ liː,10,13722,2
Matthew,M,'mæ θjuː,10,13580,2
Lori,F,'lɔː riː,10,13563,2
Todd,M,'tɑd,1,13455,1
Stephanie,F,'stɛ fə niː,100,13349,3
Linda,F,'lɪn də,10,13198,2
Dawn,F,'dɔːn,1,13168,1
