name,gender,IPA,IPA_stress,counts,n_syllables
Michael,M,'maɪ kəl,10,38365,2
Matthew,M,'mæ θjuː,10,32073,2
Jacob,M,'ʤeɪ kəb,10,31923,2
Christopher,M,'krɪ stə fɛː,100,30902,3
Joshua,M,'ʤɑ ʃuː ə,100,29169,3
Nicholas,M,'nɪ kə ləs,100,27720,3
Tyler,M,'taɪ lɛː,10,26953,2
Brandon,M,'bræn dən,10,25845,2
Austin,M,'ɔː stən,10,25660,2
Andrew,M,'æn druː,10,25234,2
Emily,F,'ɛ mɪ liː,100,25151,3
Daniel,M,'dæ njəl,10,25111,2
Joseph,M,'ʤoʊ səf,10,24754,2
Jessica,F,'ʤɛ sɪ kə,100,24194,3
Ashley,F,'æ ʃliː,10,23677,2
David,M,'deɪ vɪd,10,23013,2
Zachary,M,'zæ kɛː iː,100,22365,3
John,M,'ʤɑn,1,22180,1
Ryan,M,'raɪ ən,10,21807,2
James,M,'ʤeɪmz,1,21155,1
Sarah,F,'sɛ rə,10,21036,2
Samantha,F,sə 'mæn θə,010,20548,3
William,M,'wɪl jəm,10,20540,2
Anthony,M,'æn θə niː,100,20503,3
Justin,M,'ʤə stən,10,20008,2
Taylor,F,'teɪ lɛː,10,19151,2
Hannah,F,'hæ nʌ,10,18595,2
Jonathan,M,'ʤɑ nʌ θʌn,100,18592,3
Alexander,M,`æ ləg 'zæn dɛː,1010,17960,4
Robert,M,'rɑ bɛːt,10,17674,2
Alexis,F,ə 'lɛk sɪs,010,16589,3
Rachel,F,'reɪ ʧəl,10,16115,2
Elizabeth,F,ɪ 'lɪ zʌ bəθ,0100,15995,4
Christian,M,'krɪs ʧən,10,15823,2
Kyle,M,'kaɪl,1,15599,1
Kayla,F,'keɪ lə,10,15269,2
Megan,F,'meɪ gən,10,14768,2
Kevin,M,'kɛ vɪn,10,14583,2
Amanda,F,ə 'mæn də,010,13974,3
Jordan,M,'ʤɔːr dən,10,13852,2
Thomas,M,'tɑ məs,10,13800,2
Brittany,F,'brɪ tʌ niː,100,13796,3
Benjamin,M,'bɛn ʤə mən,100,13777,3
Samuel,M,'sæ mjuːl,10,13622,2
Madison,F,'mæ də sən,100,13410,3
Cody,M,'koʊ diː,10,12951,2
Lauren,F,'lɔː rən,10,12596,2
Jose,M,`hoʊ 'zeɪ,11,12154,2
Dylan,M,'dɪ lən,10,12034,2
Aaron,M,'ɛ rən,10,11969,2
Brianna,F,briː 'æ nʌ,010,11925,3
Victoria,F,vɪk 'tɔː riː ə,0100,11857,4
Jennifer,F,'ʤɛ nʌ fɛː,100,11728,3
Stephanie,F,'stɛ fə niː,100,11642,3
Eric,M,'ɛ rɪk,10,11607,2
Courtney,F,'kɔːrt niː,10,11343,2
Nicole,F,nɪ 'koʊl,01,11132,2
Alyssa,F,ə 'lɪ sə,010,11021,3
Rebecca,F,rə 'bɛ kə,010,10624,3
Brian,M,'braɪ ən,10,10471,2
Morgan,F,'mɔːr gən,10,10292,2
Nathan,M,'neɪ θʌn,10,10283,2
Alexandra,F,`æ lɛg 'zæn drə,1010,10023,4
Amber,F,'æm bɛː,10,9770,2
Jasmine,F,'ʤæz mən,10,9708,2
Steven,M,'stiː vən,10,9649,2
Adam,M,'æ dəm,10,9555,2
Danielle,F,`dæ niː 'ɛl,101,9285,3
Haley,F,'heɪ liː,10,9040,2
Timothy,M,'tɪ mə θiː,100,8918,3
Katherine,F,'kæ θɛː ɪn,100,8875,3
Jason,M,'ʤeɪ sən,10,8697,2
Abigail,F,'æ bə `geɪl,101,8604,3
Anna,F,'æ nʌ,10,8565,2
Logan,M,'loʊ gən,10,8374,2
Charles,M,'ʧɑrlz,1,8247,1
Patrick,M,'pæ trɪk,10,8193,2
Richard,M,'rɪ ʧɛːd,10,8179,2
Olivia,F,oʊ 'lɪ viː ə,0100,8123,4
Shelby,F,'ʃɛl biː,10,7949,2
Sean,M,'ʃɔːn,1,7895,1
Kelsey,F,'kɛl siː,10,7655,2
Hunter,M,'hən tɛː,10,7602,2
Maria,F,mɛː 'iː ə,010,7593,3
Caleb,M,'keɪ ləb,10,7545,2
Allison,F,'æ lə sən,100,7453,3
Cameron,M,'kæ mɛː ən,100,7388,3
Sydney,F,'sɪd niː,10,7258,2
Noah,M,'noʊ ə,10,7182,2
Kimberly,F,'kɪm bɛː liː,100,7175,3
Melissa,F,mə 'lɪ sə,010,7169,3
Jesse,M,'ʤɛ siː,10,7075,2
Juan,M,'wɑn,1,7011,1
Savannah,F,sə 'væ nʌ,010,6998,3
Mary,F,'mɛ riː,10,6956,2
Connor,M,'kɑ nɛː,10,6912,2
Alex,M,'æ ləks,10,6911,2
Brooke,F,'brʊk,1,6725,1
Natalie,F,'næ tʌ liː,100,6692,3
Mark,M,'mɑrk,1,6597,1
Michelle,F,mɪ 'ʃɛl,01,6596,2
Jeremy,M,'ʤɛ rə miː,100,6411,3
Luis,M,luː 'iːs,01,6405,2
Julia,F,'ʤuːl jʌ,10,6312,2
Jordan,F,'ʤɔːr dən,10,6297,2
