name,gender,IPA,IPA_stress,counts,n_syllables
Michael,M,'maɪ kəl,10,67736,2
Christopher,M,'krɪ stə fɛː,100,60023,3
Jennifer,F,'ʤɛ nʌ fɛː,100,50561,3
Matthew,M,'mæ θjuː,10,49775,2
Jessica,F,'ʤɛ sɪ kə,100,45855,3
Joshua,M,'ʤɑ ʃuː ə,100,40257,3
Ashley,F,'æ ʃliː,10,38770,2
David,M,'deɪ vɪd,10,38481,2
Daniel,M,'dæ njəl,10,36525,2
James,M,'ʤeɪmz,1,35846,1
Amanda,F,ə 'mæn də,010,33907,3
John,M,'ʤɑn,1,32612,1
Robert,M,'rɑ bɛːt,10,31772,2
Joseph,M,'ʤoʊ səf,10,30512,2
Jason,M,'ʤeɪ sən,10,29949,2
Ryan,M,'raɪ ən,10,28720,2
Justin,M,'ʤə stən,10,26766,2
Andrew,M,'æn druː,10,25921,2
Sarah,F,'sɛ rə,10,25882,2
Brandon,M,'bræn dən,10,25671,2
William,M,'wɪl jəm,10,24901,2
Brian,M,'braɪ ən,10,24726,2
Adam,M,'æ dəm,10,23934,2
Jonathan,M,'ʤɑ nʌ θʌn,100,23337,3
Stephanie,F,'stɛ fə niː,100,23022,3
Nicole,F,nɪ 'koʊl,01,22264,2
Melissa,F,mə 'lɪ sə,010,21889,3
Heather,F,'hɛ ðɛː,10,21491,2
Nicholas,M,'nɪ kə ləs,100,21013,3
Anthony,M,'æn θə niː,100,20957,3
Eric,M,'ɛ rɪk,10,20953,2
Elizabeth,F,ɪ 'lɪ zʌ bəθ,0100,20364,4
Steven,M,'stiː vən,10,18213,2
Kevin,M,'kɛ vɪn,10,17862,2
Thomas,M,'tɑ məs,10,17594,2
Timothy,M,'tɪ mə θiː,100,16994,3
Megan,F,'meɪ gən,10,16979,2
Crystal,F,'krɪ stəl,10,16561,2
Amy,F,'eɪ miː,10,15990,2
Tiffany,F,'tɪ fə niː,100,15855,3
Rachel,F,'reɪ ʧəl,10,15837,2
Danielle,F,`dæ niː 'ɛl,101,15670,3
Richard,M,'rɪ ʧɛːd,10,15593,2
Michelle,F,mɪ 'ʃɛl,01,15498,2
Amber,F,'æm bɛː,10,15367,2
Laura,F,'lɔː rə,10,14813,2
Jeffrey,M,'ʤɛ friː,10,14762,2
Christina,F,krɪ 'stiː nʌ,010,14702,3
Lauren,F,'lɔː rən,10,14475,2
Kimberly,F,'kɪm bɛː liː,100,14442,3
Aaron,M,'ɛ rən,10,13404,2
Rebecca,F,rə 'bɛ kə,010,13346,3
Benjamin,M,'bɛn ʤə mən,100,13263,3
Jeremy,M,'ʤɛ rə miː,100,13255,3
Mark,M,'mɑrk,1,13215,1
Charles,M,'ʧɑrlz,1,12939,1
Emily,F,'ɛ mɪ liː,100,12782,3
Erin,F,'ɛ rɪn,10,12621,2
Kyle,M,'kaɪl,1,12544,1
Stephen,M,'stiː vən,10,12091,2
Patrick,M,'pæ trɪk,10,11521,2
Jacob,M,'ʤeɪ kəb,10,11349,2
Angela,F,'æn ʤə lə,100,11294,3
Kelly,F,'kɛ liː,10,11217,2
Nathan,M,'neɪ θʌn,10,10612,2
Scott,M,'skɑt,1,10581,1
Paul,M,'pɔːl,1,10458,1
Dustin,M,'də stɪn,10,10399,2
Andrea,F,'æn driː ə,100,10347,3
Travis,M,'træ vɪs,10,10245,2
Lisa,F,'liː sə,10,10236,2
Katherine,F,'kæ θɛː ɪn,100,10157,3
Sean,M,'ʃɔːn,1,10019,1
Jamie,F,'ʤeɪ miː,10,9762,2
Gregory,M,'grɛ gɛː iː,100,9690,3
Sara,F,'sɛ rə,10,9313,2
Mary,F,'mɛ riː,10,9289,2
Erica,F,'ɛ rɪ kə,100,9277,3
Zachary,M,'zæ kɛː iː,100,9071,3
Lindsey,F,'lɪnd ziː,10,9008,2
Kenneth,M,'kɛ nɪθ,10,8789,2
Tyler,M,'taɪ lɛː,10,8707,2
Lindsay,F,'lɪnd ziː,10,8508,2
Shannon,F,'ʃæ nən,10,8476,2
Kristen,F,'krɪ sən,10,8386,2
Bryan,M,'braɪ ən,10,8267,2
Samantha,F,sə 'mæn θə,010,8033,3
Jose,M,`hoʊ 'zeɪ,11,8007,2
Alicia,F,ə 'lɪ ʃə,010,7819,3
Brittany,F,'brɪ tʌ niː,100,7666,3
Jesse,M,'ʤɛ siː,10,7606,2
April,F,'eɪ prəl,10,7565,2
Christine,F,krɪ 'stiːn,01,7299,2
Katie,F,'keɪ tiː,10,7170,2
Vanessa,F,və 'nɛ sə,010,7156,3
Courtney,F,'kɔːrt niː,10,7148,2
Chad,M,'ʧæd,1,7062,1
Kristin,F,'krɪ stɪn,10,7008,2
Derek,M,'dɛ rɪk,10,6972,2
Bradley,M,'bræd liː,10,6569,2
Kathryn,F,'kæ θrɪn,10,6540,2
Alexander,M,`æ ləg 'zæn dɛː,1010,6491,4
Samuel,M,'sæ mjuːl,10,6362,2
Tara,F,'tɛ rə,10,6283,2
Maria,F,mɛː 'iː ə,010,6123,3
Shawn,M,'ʃɔːn,1,6047,1
Allison,F,'æ lə sən,100,6038,3
Marcus,M,'mɑr kəs,10,5992,2
Julie,F,'ʤuː liː,10,5939,2
Holly,F,'hɑ liː,10,5926,2
Edward,M,'ɛ dwɛːd,10,5912,2
Jared,M,'ʤɛ rɪd,10,5681,2
Peter,M,'piː tɛː,10,5634,2
Natalie,F,'næ tʌ liː,100,5559,3
Jacqueline,F,'ʤæ kwə lɪn,100,5547,3
Keith,M,'kiːθ,1,5326,1
Anna,F,'æ nʌ,10,5305,2
Cody,M,'koʊ diː,10,5203,2
Monica,F,'mɑ nɪ kə,100,5130,3
Victoria,F,vɪk 'tɔː riː ə,0100,5078,4
Donald,M,'dɑ nəld,10,5064,2
Latoya,F,lə 'tɔɪ ə,010,5051,3
