name,gender,IPA,IPA_stress,counts,n_syllables
Emma,F,'ɛ mə,10,20435,2
Olivia,F,oʊ 'lɪ viː ə,0100,19669,4
Noah,M,'noʊ ə,10,19613,2
Liam,M,'liː əm,10,18355,2
Sophia,F,soʊ 'fiː ə,010,17402,3
Mason,M,'meɪ sən,10,16610,2
Ava,F,'eɪ və,10,16361,2
Jacob,M,'ʤeɪ kəb,10,15938,2
William,M,'wɪl jəm,10,15889,2
Isabella,F,`ɪ zʌ 'bɛ lə,1010,15594,4
Ethan,M,'iː θʌn,10,15069,2
Mia,F,'miː ə,10,14892,2
James,M,'ʤeɪmz,1,14799,1
Alexander,M,`æ ləg 'zæn dɛː,1010,14531,4
Michael,M,'maɪ kəl,10,14413,2
Benjamin,M,'bɛn ʤə mən,100,13692,3
Elijah,M,ɛ 'laɪ ʤə,010,13628,3
Daniel,M,'dæ njəl,10,13490,2
Logan,M,'loʊ gən,10,12910,2
Matthew,M,'mæ θjuː,10,12737,2
Abigail,F,'æ bə `geɪl,101,12390,3
Lucas,M,'luː kəs,10,12297,2
Jackson,M,'ʤæk sən,10,12258,2
David,M,'deɪ vɪd,10,11781,2
Emily,F,'ɛ mɪ liː,100,11780,3
Oliver,M,'ɑ lə vɛː,100,11649,3
Joseph,M,'ʤoʊ səf,10,11471,2
Charlotte,F,'ʃɑr lət,10,11390,2
Gabriel,M,'geɪ briː əl,100,10859,3
Samuel,M,'sæ mjuːl,10,10853,2
Carter,M,'kɑr tɛː,10,10771,2
Anthony,M,'æn θə niː,100,10618,3
John,M,'ʤɑn,1,10373,1
Harper,F,'hɑr pɛː,10,10291,2
Dylan,M,'dɪ lən,10,10274,2
Luke,M,'luːk,1,10270,1
Henry,M,'hɛn riː,10,10164,2
Andrew,M,'æn druː,10,10096,2
Madison,F,'mæ də sən,100,10087,3
Isaac,M,'aɪ zək,10,9953,2
Amelia,F,ə 'miːl jʌ,010,9852,3
Christopher,M,'krɪ stə fɛː,100,9805,3
Joshua,M,'ʤɑ ʃuː ə,100,9783,3
Elizabeth,F,ɪ 'lɪ zʌ bəθ,0100,9724,4
Sofia,F,soʊ 'fiː ə,010,9684,3
Wyatt,M,'waɪ ət,10,9641,2
Sebastian,M,sə 'bæs ʧən,010,9608,3
Owen,M,'oʊ ən,10,9587,2
Evelyn,F,'ɛ və lən,100,9358,3
Avery,F,'eɪ vɛː iː,100,9339,3
Caleb,M,'keɪ ləb,10,8789,2
Nathan,M,'neɪ θʌn,10,8581,2
Ryan,M,'raɪ ən,10,8521,2
Jack,M,'ʤæk,1,8494,1
Hunter,M,'hən tɛː,10,8325,2
Levi,M,'liː vaɪ,10,8296,2
Christian,M,'krɪs ʧən,10,8183,2
Julian,M,'ʤuː liː ən,100,8036,3
Landon,M,'læn dən,10,7925,2
Chloe,F,'kloʊ iː,10,7919,2
Grayson,M,'greɪ sən,10,7901,2
Ella,F,'ɛ lə,10,7896,2
Grace,F,'greɪs,1,7646,1
Jonathan,M,'ʤɑ nʌ θʌn,100,7619,3
Victoria,F,vɪk 'tɔː riː ə,0100,7606,4
Isaiah,M,`aɪ 'zeɪ ə,110,7601,3
Aubrey,F,'ɔː briː,10,7383,2
Charles,M,'ʧɑrlz,1,7177,1
Thomas,M,'tɑ məs,10,7172,2
Aaron,M,'ɛ rən,10,7152,2
Eli,M,'iː laɪ,10,7134,2
Scarlett,F,'skɑr lɪt,10,7125,2
Jeremiah,M,`ʤɛ rə 'maɪ ə,1010,6771,4
Connor,M,'kɑ nɛː,10,6751,2
Cameron,M,'kæ mɛː ən,100,6739,3
Addison,F,'æ də sən,100,6713,3
Lily,F,'lɪ liː,10,6658,2
Josiah,M,ʤoʊ 'saɪ ə,010,6647,3
Lillian,F,'lɪ liː ən,100,6604,3
Adrian,M,'eɪ driː ən,100,6521,3
Natalie,F,'næ tʌ liː,100,6497,3
Hannah,F,'hæ nʌ,10,6406,2
Aria,F,'ɑ riː ə,100,6403,3
Brooklyn,F,'brʊ klən,10,6302,2
Colton,M,'koʊl tən,10,6294,2
Jordan,M,'ʤɔːr dən,10,6287,2
Nicholas,M,'nɪ kə ləs,100,6238,3
Robert,M,'rɑ bɛːt,10,6111,2
Angel,M,'eɪn ʤəl,10,6092,2
Alexa,F,ə 'lɛk sə,010,6050,3
Zoe,F,'zoʊ iː,10,6038,2
Hudson,M,'hʌd sən,10,6038,2
Lincoln,M,'lɪŋ kən,10,5992,2
Penelope,F,pə 'nɛ lə piː,0100,5938,4
Evan,M,'ɛ vən,10,5904,2
Dominic,M,'dɑ mə nɪk,100,5847,3
Austin,M,'ɔː stən,10,5796,2
Gavin,M,'gæ vɪn,10,5777,2
Nolan,M,'noʊ lən,10,5734,2
Riley,F,'raɪ liː,10,5726,2
Leah,F,'liː ə,10,5616,2
Audrey,F,'ɔː driː,10,5601,2
Savannah,F,sə 'væ nʌ,010,5444,3
Parker,M,'pɑr kɛː,10,5404,2
Adam,M,'æ dəm,10,5386,2
Chase,M,'ʧeɪs,1,5361,1
Allison,F,'æ lə sən,100,5343,3
Samantha,F,sə 'mæn θə,010,5336,3
Nora,F,'nɔː rə,10,5319,2
Ian,M,'iː ən,10,5316,2
Cooper,M,'kuː pɛː,10,5262,2
Easton,M,'iː stən,10,5222,2
Kevin,M,'kɛ vɪn,10,5170,2
Jose,M,`hoʊ 'zeɪ,11,5163,2
Tyler,M,'taɪ lɛː,10,5157,2
Anna,F,'æ nʌ,10,5125,2
Asher,M,'æ ʃɛː,10,5115,2
Brandon,M,'bræn dən,10,5106,2
Paisley,F,'peɪz liː,10,5074,2
Mateo,M,mɑ 'teɪ oʊ,010,5015,3
Jason,M,'ʤeɪ sən,10,4998,2
Ariana,F,ɑ riː 'æ nʌ,0010,4948,4
Ellie,F,'ɛ liː,10,4860,2
Zachary,M,'zæ kɛː iː,100,4843,3
Claire,F,'klɛr,1,4827,1
Violet,F,'vaɪ ə lɪt,100,4810,3
Stella,F,'stɛ lə,10,4789,2
Sadie,F,'sæ diː,10,4750,2
Carson,M,'kɑr sən,10,4744,2
Xavier,M,'zeɪ vjɛː,10,4634,2
Gabriella,F,gɑ briː 'ɛ lə,0010,4618,4
Leo,M,'liː oʊ,10,4587,2
Lucy,F,'luː siː,10,4543,2
Arianna,F,ɑ riː 'æ nʌ,0010,4525,4
Kennedy,F,'kɛ nʌ diː,100,4517,3
Sarah,F,'sɛ rə,10,4515,2
Madelyn,F,'mæ dɪ lɪn,100,4480,3
Eleanor,F,'ɛ lə nɔːr,100,4430,3
Caroline,F,'kɛ rə `laɪn,101,4324,3
Ezra,M,'ɛz rə,10,4323,2
Bentley,M,'bɛnt liː,10,4311,2
Hazel,F,'heɪ zəl,10,4295,2
Sawyer,M,'sɔː jɛː,10,4266,2
Hailey,F,'heɪ liː,10,4243,2
Blake,M,'bleɪk,1,4224,1
Nathaniel,M,nʌ 'θæ njəl,010,4207,3
Genesis,F,'ʤɛ nʌ səs,100,4160,3
Ryder,M,'raɪ dɛː,10,4147,2
Theodore,M,'θiː ə `dɔːr,101,4145,3
Piper,F,'paɪ pɛː,10,4126,2
Maya,F,'maɪ ə,10,4125,2
Autumn,F,'ɔː təm,10,4112,2
Elias,M,ə 'laɪ əs,010,4096,3
Serenity,F,sɛː 'ɛ nʌ tiː,0100,3976,4
Tristan,M,'trɪ `stæn,11,3911,2
Peyton,F,'peɪ tən,10,3901,2
Roman,M,'roʊ mən,10,3880,2
Mackenzie,F,mə 'kɛn ziː,010,3855,3
Leonardo,M,`liː ə 'nɑr doʊ,1010,3816,4
Bella,F,'bɛ lə,10,3787,2
Eva,F,'eɪ və,10,3761,2
Camden,M,'kæm dən,10,3758,2
Naomi,F,neɪ 'oʊ miː,010,3756,3
Micah,M,'maɪ kə,10,3745,2
Taylor,F,'teɪ lɛː,10,3744,2
Brody,M,'broʊ diː,10,3737,2
Luis,M,luː 'iːs,01,3731,2
Miles,M,'maɪlz,1,3731,1
Vincent,M,'vɪn sənt,10,3716,2
Justin,M,'ʤə stən,10,3714,2
Aurora,F,ɛː 'ɔː rə,010,3639,3
Maxwell,M,'mæk `swɛl,11,3545,2
Juan,M,'wɑn,1,3518,1
Cole,M,'koʊl,1,3494,1
Lydia,F,'lɪ diː ə,100,3492,3
Melanie,F,'mɛ lə niː,100,3492,3
Damian,M,'deɪ miː ən,100,3479,3
Brianna,F,briː 'æ nʌ,010,3467,3
Ruby,F,'ruː biː,10,3460,2
Katherine,F,'kæ θɛː ɪn,100,3444,3
Ashley,F,'æ ʃliː,10,3423,2
Carlos,M,'kɑr loʊs,10,3416,2
Alice,F,'æ ləs,10,3414,2
Alexis,F,ə 'lɛk sɪs,010,3413,3
Max,M,'mæks,1,3411,1
Cora,F,'kɔː rə,10,3400,2
Julia,F,'ʤuːl jʌ,10,3371,2
Harrison,M,'hɛ rɪ sən,100,3337,3
Madeline,F,'mæ də lɪn,100,3335,3
Weston,M,'wɛ stən,10,3321,2
Faith,F,'feɪθ,1,3319,1
Braxton,M,'bræk stən,10,3298,2
Brantley,M,'brænt liː,10,3293,2
Annabelle,F,'æ nʌ bəl,100,3270,3
Alyssa,F,ə 'lɪ sə,010,3249,3
Axel,M,'æk səl,10,3239,2
Abel,M,'eɪ bəl,10,3235,2
Diego,M,diː 'eɪ goʊ,010,3232,3
Wesley,M,'wɛ sliː,10,3224,2
Santiago,M,`sæn tiː 'ɑ goʊ,1010,3216,4
Isabelle,F,'ɪ zʌ `bɛl,101,3214,3
Vivian,F,'vɪ viː ən,100,3200,3
