name,gender,IPA,IPA_stress,counts,n_syllables
Michael,M,'maɪ kəl,10,60785,2
Christopher,M,'krɪ stə fɛː,100,47101,3
Ashley,F,'æ ʃliː,10,43479,2
Jessica,F,'ʤɛ sɪ kə,100,43397,3
Matthew,M,'mæ θjuː,10,41636,2
Joshua,M,'ʤɑ ʃuː ə,100,41217,3
Andrew,M,'æn druː,10,31529,2
Daniel,M,'dæ njəl,10,30919,2
James,M,'ʤeɪmz,1,30504,1
David,M,'deɪ vɪd,10,30415,2
Joseph,M,'ʤoʊ səf,10,29835,2
Brittany,F,'brɪ tʌ niː,100,29089,3
Amanda,F,ə 'mæn də,010,28889,3
John,M,'ʤɑn,1,27801,1
Ryan,M,'raɪ ən,10,27529,2
Nicholas,M,'nɪ kə ləs,100,27357,3
Robert,M,'rɑ bɛːt,10,26828,2
Justin,M,'ʤə stən,10,26787,2
Brandon,M,'bræn dən,10,26016,2
Samantha,F,sə 'mæn θə,010,25644,3
Sarah,F,'sɛ rə,10,25223,2
Tyler,M,'taɪ lɛː,10,25205,2
Jacob,M,'ʤeɪ kəb,10,25190,2
Anthony,M,'æn θə niː,100,24440,3
William,M,'wɪl jəm,10,23865,2
Jonathan,M,'ʤɑ nʌ θʌn,100,22971,3
Stephanie,F,'stɛ fə niː,100,22771,3
Kyle,M,'kaɪl,1,21611,1
Zachary,M,'zæ kɛː iː,100,21382,3
Jennifer,F,'ʤɛ nʌ fɛː,100,20672,3
Elizabeth,F,ɪ 'lɪ zʌ bəθ,0100,20387,4
Emily,F,'ɛ mɪ liː,100,20308,3
Kevin,M,'kɛ vɪn,10,20261,2
Megan,F,'meɪ gən,10,19277,2
Cody,M,'koʊ diː,10,18977,2
Kayla,F,'keɪ lə,10,18542,2
Lauren,F,'lɔː rən,10,18407,2
Eric,M,'ɛ rɪk,10,18050,2
Alexander,M,`æ ləg 'zæn dɛː,1010,17637,4
Steven,M,'stiː vən,10,16857,2
Thomas,M,'tɑ məs,10,16786,2
Rachel,F,'reɪ ʧəl,10,16343,2
Nicole,F,nɪ 'koʊl,01,16050,2
Jordan,M,'ʤɔːr dən,10,16013,2
Amber,F,'æm bɛː,10,14991,2
Brian,M,'braɪ ən,10,14912,2
Aaron,M,'ɛ rən,10,14242,2
Timothy,M,'tɪ mə θiː,100,14149,3
Benjamin,M,'bɛn ʤə mən,100,13872,3
Danielle,F,`dæ niː 'ɛl,101,13616,3
Chelsea,F,'ʧɛl siː,10,13510,2
Courtney,F,'kɔːrt niː,10,13441,2
Melissa,F,mə 'lɪ sə,010,13343,3
Rebecca,F,rə 'bɛ kə,010,13298,3
Richard,M,'rɪ ʧɛːd,10,12552,2
Patrick,M,'pæ trɪk,10,12414,2
Adam,M,'æ dəm,10,12301,2
Michelle,F,mɪ 'ʃɛl,01,12215,2
Jose,M,`hoʊ 'zeɪ,11,11723,2
Heather,F,'hɛ ðɛː,10,11700,2
Jasmine,F,'ʤæz mən,10,11524,2
Katherine,F,'kæ θɛː ɪn,100,11489,3
Kelsey,F,'kɛl siː,10,11430,2
Charles,M,'ʧɑrlz,1,11333,1
Samuel,M,'sæ mjuːl,10,11229,2
Sean,M,'ʃɔːn,1,11176,1
Tiffany,F,'tɪ fə niː,100,11155,3
Victoria,F,vɪk 'tɔː riː ə,0100,10913,4
Hannah,F,'hæ nʌ,10,10768,2
Alyssa,F,ə 'lɪ sə,010,10675,3
Christina,F,krɪ 'stiː nʌ,010,10565,3
Stephen,M,'stiː vən,10,10526,2
Nathan,M,'neɪ θʌn,10,10494,2
Jeremy,M,'ʤɛ rə miː,100,10401,3
Taylor,F,'teɪ lɛː,10,10253,2
Shelby,F,'ʃɛl biː,10,10218,2
Travis,M,'træ vɪs,10,10134,2
Jeffrey,M,'ʤɛ friː,10,9895,2
Kimberly,F,'kɪm bɛː liː,100,9800,3
Dylan,M,'dɪ lən,10,9761,2
Mark,M,'mɑrk,1,9682,1
Laura,F,'lɔː rə,10,9644,2
Alexandra,F,`æ lɛg 'zæn drə,1010,9456,4
Christian,M,'krɪs ʧən,10,9442,2
Jason,M,'ʤeɪ sən,10,9380,2
Austin,M,'ɔː stən,10,9054,2
Sara,F,'sɛ rə,10,8844,2
Mary,F,'mɛ riː,10,8760,2
Jesse,M,'ʤɛ siː,10,8365,2
Andrea,F,'æn driː ə,100,7992,3
Taylor,M,'teɪ lɛː,10,7967,2
Erica,F,'ɛ rɪ kə,100,7801,3
Crystal,F,'krɪ stəl,10,7728,2
Paul,M,'pɔːl,1,7677,1
Kenneth,M,'kɛ nɪθ,10,7576,2
Gregory,M,'grɛ gɛː iː,100,7551,3
Kelly,F,'kɛ liː,10,7512,2
Dustin,M,'də stɪn,10,7384,2
Amy,F,'eɪ miː,10,7277,2
Erin,F,'ɛ rɪn,10,7206,2
Maria,F,mɛː 'iː ə,010,7129,3
Anna,F,'æ nʌ,10,7118,2
Scott,M,'skɑt,1,7112,1
Alexis,F,ə 'lɛk sɪs,010,7009,3
Corey,M,'kɔː riː,10,6926,2
Derek,M,'dɛ rɪk,10,6893,2
Juan,M,'wɑn,1,6836,1
Kristen,F,'krɪ sən,10,6817,2
Morgan,F,'mɔːr gən,10,6792,2
Allison,F,'æ lə sən,100,6772,3
Bryan,M,'braɪ ən,10,6756,2
Cameron,M,'kæ mɛː ən,100,6696,3
Alex,M,'æ ləks,10,6672,2
Brianna,F,briː 'æ nʌ,010,6560,3
Lindsey,F,'lɪnd ziː,10,6458,2
Katie,F,'keɪ tiː,10,6419,2
Cassandra,F,kə 'sæn drə,010,6407,3
Caitlin,F,'keɪt lɪn,10,6382,2
Jared,M,'ʤɛ rɪd,10,6213,2
Ethan,M,'iː θʌn,10,6127,2
Vanessa,F,və 'nɛ sə,010,5926,3
Luis,M,luː 'iːs,01,5891,2
Kathryn,F,'kæ θrɪn,10,5831,2
Angela,F,'æn ʤə lə,100,5799,3
Jamie,F,'ʤeɪ miː,10,5780,2
Bradley,M,'bræd liː,10,5724,2
Olivia,F,oʊ 'lɪ viː ə,0100,5598,4
Edward,M,'ɛ dwɛːd,10,5572,2
Jordan,F,'ʤɔːr dən,10,5560,2
Alicia,F,ə 'lɪ ʃə,010,5557,3
Natalie,F,'næ tʌ liː,100,5554,3
Brooke,F,'brʊk,1,5550,1
Trevor,M,'trɛ vɛː,10,5530,2
Evan,M,'ɛ vən,10,5451,2
Shawn,M,'ʃɔːn,1,5416,1
Ariel,F,'ɛ riː əl,100,5410,3
Julia,F,'ʤuːl jʌ,10,5363,2
