name,gender,IPA,IPA_stress,counts,n_syllables
Sophia,F,soʊ 'fiː ə,010,21837,3
Jacob,M,'ʤeɪ kəb,10,20365,2
Isabella,F,`ɪ zʌ 'bɛ lə,1010,19901,4
Mason,M,'meɪ sən,10,19507,2
Emma,F,'ɛ mə,10,18797,2
William,M,'wɪl jəm,10,17339,2
Olivia,F,oʊ 'lɪ viː ə,0100,17321,4
Noah,M,'noʊ ə,10,16854,2
Michael,M,'maɪ kəl,10,16789,2
Ethan,M,'iː θʌn,10,16681,2
Alexander,M,`æ ləg 'zæn dɛː,1010,15700,4
Ava,F,'eɪ və,10,15496,2
Daniel,M,'dæ njəl,10,15279,2
Anthony,M,'æn θə niː,100,14263,3
Emily,F,'ɛ mɪ liː,100,14251,3
Matthew,M,'mæ θjuː,10,14159,2
Elijah,M,ɛ 'laɪ ʤə,010,13960,3
Joshua,M,'ʤɑ ʃuː ə,100,13763,3
Liam,M,'liː əm,10,13433,2
Andrew,M,'æn druː,10,13272,2
Abigail,F,'æ bə `geɪl,101,13247,3
James,M,'ʤeɪmz,1,13247,1
David,M,'deɪ vɪd,10,13222,2
Benjamin,M,'bɛn ʤə mən,100,13061,3
Christopher,M,'krɪ stə fɛː,100,12995,3
Logan,M,'loʊ gən,10,12982,2
Joseph,M,'ʤoʊ səf,10,12964,2
Jackson,M,'ʤæk sən,10,12395,2
Madison,F,'mæ də sən,100,12381,3
Gabriel,M,'geɪ briː əl,100,12337,3
Mia,F,'miː ə,10,11527,2
Ryan,M,'raɪ ən,10,11493,2
Samuel,M,'sæ mjuːl,10,11340,2
John,M,'ʤɑn,1,11042,1
Chloe,F,'kloʊ iː,10,10988,2
Nathan,M,'neɪ θʌn,10,10501,2
Lucas,M,'luː kəs,10,10395,2
Christian,M,'krɪs ʧən,10,10310,2
Jonathan,M,'ʤɑ nʌ θʌn,100,10230,3
Elizabeth,F,ɪ 'lɪ zʌ bəθ,0100,10084,4
Caleb,M,'keɪ ləb,10,10027,2
Dylan,M,'dɪ lən,10,9776,2
Landon,M,'læn dən,10,9753,2
Isaac,M,'aɪ zək,10,9597,2
Ella,F,'ɛ lə,10,9586,2
Addison,F,'æ də sən,100,9297,3
Gavin,M,'gæ vɪn,10,9009,2
Tyler,M,'taɪ lɛː,10,8834,2
Luke,M,'luːk,1,8701,1
Evan,M,'ɛ vən,10,8651,2
Natalie,F,'næ tʌ liː,100,8637,3
Carter,M,'kɑr tɛː,10,8596,2
Nicholas,M,'nɪ kə ləs,100,8589,3
Isaiah,M,`aɪ 'zeɪ ə,110,8526,3
Owen,M,'oʊ ən,10,8329,2
Jack,M,'ʤæk,1,8179,1
Lily,F,'lɪ liː,10,8177,2
Jordan,M,'ʤɔːr dən,10,8065,2
Brandon,M,'bræn dən,10,7809,2
Wyatt,M,'waɪ ət,10,7677,2
Grace,F,'greɪs,1,7633,1
Julian,M,'ʤuː liː ən,100,7616,3
Aaron,M,'ɛ rən,10,7613,2
Jeremiah,M,`ʤɛ rə 'maɪ ə,1010,7601,4
Angel,M,'eɪn ʤəl,10,7529,2
Cameron,M,'kæ mɛː ən,100,7517,3
Connor,M,'kɑ nɛː,10,7405,2
Samantha,F,sə 'mæn θə,010,7393,3
Hunter,M,'hən tɛː,10,7365,2
Avery,F,'eɪ vɛː iː,100,7340,3
Adrian,M,'eɪ driː ən,100,7333,3
Sofia,F,soʊ 'fiː ə,010,7327,3
Henry,M,'hɛn riː,10,7229,2
Eli,M,'iː laɪ,10,7205,2
Aubrey,F,'ɔː briː,10,7174,2
Brooklyn,F,'brʊ klən,10,7164,2
Justin,M,'ʤə stən,10,7109,2
Austin,M,'ɔː stən,10,7026,2
Charles,M,'ʧɑrlz,1,6977,1
Robert,M,'rɑ bɛːt,10,6968,2
Lillian,F,'lɪ liː ən,100,6920,3
Thomas,M,'tɑ məs,10,6913,2
Victoria,F,vɪk 'tɔː riː ə,0100,6888,4
Zachary,M,'zæ kɛː iː,100,6802,3
Jose,M,`hoʊ 'zeɪ,11,6758,2
Evelyn,F,'ɛ və lən,100,6707,3
Levi,M,'liː vaɪ,10,6647,2
Hannah,F,'hæ nʌ,10,6566,2
Kevin,M,'kɛ vɪn,10,6560,2
Sebastian,M,sə 'bæs ʧən,010,6543,3
Alexis,F,ə 'lɛk sɪs,010,6521,3
Charlotte,F,'ʃɑr lət,10,6427,2
Leah,F,'liː ə,10,6389,2
Amelia,F,ə 'miːl jʌ,010,6368,3
Zoe,F,'zoʊ iː,10,6303,2
Hailey,F,'heɪ liː,10,6270,2
Chase,M,'ʧeɪs,1,6187,1
Gabriella,F,gɑ briː 'ɛ lə,0010,6094,4
Alyssa,F,ə 'lɪ sə,010,6015,3
Jason,M,'ʤeɪ sən,10,5840,2
Anna,F,'æ nʌ,10,5658,2
Ian,M,'iː ən,10,5616,2
Blake,M,'bleɪk,1,5609,1
Colton,M,'koʊl tən,10,5592,2
Bentley,M,'bɛnt liː,10,5573,2
Sarah,F,'sɛ rə,10,5555,2
Allison,F,'æ lə sən,100,5465,3
Savannah,F,sə 'væ nʌ,010,5446,3
Xavier,M,'zeɪ vjɛː,10,5438,2
Dominic,M,'dɑ mə nɪk,100,5429,3
Oliver,M,'ɑ lə vɛː,100,5410,3
Ashley,F,'æ ʃliː,10,5398,2
Parker,M,'pɑr kɛː,10,5288,2
Josiah,M,ʤoʊ 'saɪ ə,010,5258,3
Audrey,F,'ɔː driː,10,5210,2
Adam,M,'æ dəm,10,5204,2
Taylor,F,'teɪ lɛː,10,5188,2
Brianna,F,briː 'æ nʌ,010,5180,3
Cooper,M,'kuː pɛː,10,5176,2
Brody,M,'broʊ diː,10,5073,2
Riley,F,'raɪ liː,10,5031,2
Nathaniel,M,nʌ 'θæ njəl,010,4971,3
Carson,M,'kɑr sən,10,4921,2
Claire,F,'klɛr,1,4896,1
Sophie,F,'soʊ fiː,10,4728,2
Tristan,M,'trɪ `stæn,11,4724,2
Luis,M,luː 'iːs,01,4689,2
Arianna,F,ɑ riː 'æ nʌ,0010,4686,4
Juan,M,'wɑn,1,4677,1
Harper,F,'hɑr pɛː,10,4674,2
Peyton,F,'peɪ tən,10,4674,2
Hayden,M,'heɪ dən,10,4592,2
