name,gender,IPA,IPA_stress,counts,n_syllables
Sophia,F,soʊ 'fiː ə,010,22304,3
Emma,F,'ɛ mə,10,20934,2
Isabella,F,`ɪ zʌ 'bɛ lə,1010,19093,4
Jacob,M,'ʤeɪ kəb,10,19069,2
Mason,M,'meɪ sən,10,18964,2
Ethan,M,'iː θʌn,10,17668,2
Noah,M,'noʊ ə,10,17346,2
Olivia,F,oʊ 'lɪ viː ə,0100,17310,4
William,M,'wɪl jəm,10,16880,2
Liam,M,'liː əm,10,16796,2
Michael,M,'maɪ kəl,10,16154,2
Ava,F,'eɪ və,10,15529,2
Alexander,M,`æ ləg 'zæn dɛː,1010,15232,4
Daniel,M,'dæ njəl,10,14271,2
Matthew,M,'mæ θjuː,10,13964,2
Elijah,M,ɛ 'laɪ ʤə,010,13865,3
Emily,F,'ɛ mɪ liː,100,13646,3
James,M,'ʤeɪmz,1,13418,1
Anthony,M,'æn θə niː,100,13195,3
Benjamin,M,'bɛn ʤə mən,100,12821,3
Abigail,F,'æ bə `geɪl,101,12697,3
Joshua,M,'ʤɑ ʃuː ə,100,12652,3
Andrew,M,'æn druː,10,12617,2
Joseph,M,'ʤoʊ səf,10,12553,2
David,M,'deɪ vɪd,10,12530,2
Jackson,M,'ʤæk sən,10,12483,2
Logan,M,'loʊ gən,10,12463,2
Mia,F,'miː ə,10,12019,2
Christopher,M,'krɪ stə fɛː,100,11892,3
Gabriel,M,'geɪ briː əl,100,11549,3
Samuel,M,'sæ mjuːl,10,11447,2
Madison,F,'mæ də sən,100,11392,3
Ryan,M,'raɪ ən,10,10935,2
Lucas,M,'luː kəs,10,10701,2
John,M,'ʤɑn,1,10615,1
Nathan,M,'neɪ θʌn,10,10417,2
Isaac,M,'aɪ zək,10,10046,2
Dylan,M,'dɪ lən,10,9982,2
Caleb,M,'keɪ ləb,10,9962,2
Elizabeth,F,ɪ 'lɪ zʌ bəθ,0100,9703,4
Chloe,F,'kloʊ iː,10,9659,2
Christian,M,'krɪs ʧən,10,9617,2
Jonathan,M,'ʤɑ nʌ θʌn,100,9355,3
Landon,M,'læn dən,10,9344,2
Carter,M,'kɑr tɛː,10,9258,2
Ella,F,'ɛ lə,10,9198,2
Luke,M,'luːk,1,9008,1
Owen,M,'oʊ ən,10,8689,2
Avery,F,'eɪ vɛː iː,100,8314,3
Gavin,M,'gæ vɪn,10,8252,2
Wyatt,M,'waɪ ət,10,8217,2
Addison,F,'æ də sən,100,8175,3
Isaiah,M,`aɪ 'zeɪ ə,110,8152,3
Henry,M,'hɛn riː,10,8066,2
Eli,M,'iː laɪ,10,8059,2
Aubrey,F,'ɔː briː,10,8047,2
Hunter,M,'hən tɛː,10,8030,2
Lily,F,'lɪ liː,10,7955,2
Jack,M,'ʤæk,1,7934,1
Evan,M,'ɛ vən,10,7897,2
Natalie,F,'næ tʌ liː,100,7892,3
Sofia,F,soʊ 'fiː ə,010,7831,3
Jordan,M,'ʤɔːr dən,10,7802,2
Nicholas,M,'nɪ kə ləs,100,7734,3
Tyler,M,'taɪ lɛː,10,7696,2
Aaron,M,'ɛ rən,10,7530,2
Charlotte,F,'ʃɑr lət,10,7476,2
Jeremiah,M,`ʤɛ rə 'maɪ ə,1010,7475,4
Grace,F,'greɪs,1,7375,1
Julian,M,'ʤuː liː ən,100,7374,3
Cameron,M,'kæ mɛː ən,100,7361,3
Hannah,F,'hæ nʌ,10,7274,2
Amelia,F,ə 'miːl jʌ,010,7242,3
Levi,M,'liː vaɪ,10,7223,2
Harper,F,'hɑr pɛː,10,7188,2
Lillian,F,'lɪ liː ən,100,7156,3
Brandon,M,'bræn dən,10,7026,2
Angel,M,'eɪn ʤəl,10,7019,2
Austin,M,'ɔː stən,10,6999,2
Connor,M,'kɑ nɛː,10,6972,2
Robert,M,'rɑ bɛːt,10,6946,2
Adrian,M,'eɪ driː ən,100,6941,3
Charles,M,'ʧɑrlz,1,6935,1
Samantha,F,sə 'mæn θə,010,6924,3
Evelyn,F,'ɛ və lən,100,6876,3
Victoria,F,vɪk 'tɔː riː ə,0100,6861,4
Thomas,M,'tɑ məs,10,6838,2
Brooklyn,F,'brʊ klən,10,6785,2
Sebastian,M,sə 'bæs ʧən,010,6731,3
Zoe,F,'zoʊ iː,10,6455,2
Colton,M,'koʊl tən,10,6356,2
Zachary,M,'zæ kɛː iː,100,6256,3
Kevin,M,'kɛ vɪn,10,6221,2
Dominic,M,'dɑ mə nɪk,100,6182,3
Jose,M,`hoʊ 'zeɪ,11,6034,2
Blake,M,'bleɪk,1,6033,1
Oliver,M,'ɑ lə vɛː,100,5917,3
Hailey,F,'heɪ liː,10,5908,2
Justin,M,'ʤə stən,10,5888,2
Bentley,M,'bɛnt liː,10,5873,2
Leah,F,'liː ə,10,5767,2
Jason,M,'ʤeɪ sən,10,5743,2
Ian,M,'iː ən,10,5689,2
Chase,M,'ʧeɪs,1,5686,1
Anna,F,'æ nʌ,10,5615,2
Josiah,M,ʤoʊ 'saɪ ə,010,5515,3
Gabriella,F,gɑ briː 'ɛ lə,0010,5497,4
Allison,F,'æ lə sən,100,5421,3
Xavier,M,'zeɪ vjɛː,10,5363,2
Parker,M,'pɑr kɛː,10,5357,2
Alexis,F,ə 'lɛk sɪs,010,5353,3
Adam,M,'æ dəm,10,5316,2
Audrey,F,'ɔː driː,10,5297,2
Cooper,M,'kuː pɛː,10,5191,2
Savannah,F,sə 'væ nʌ,010,5190,3
Sarah,F,'sɛ rə,10,5186,2
Alyssa,F,ə 'lɪ sə,010,5085,3
Claire,F,'klɛr,1,4944,1
Taylor,F,'teɪ lɛː,10,4864,2
Riley,F,'raɪ liː,10,4825,2
Nathaniel,M,nʌ 'θæ njəl,010,4780,3
Arianna,F,ɑ riː 'æ nʌ,0010,4716,4
Grayson,M,'greɪ sən,10,4711,2
Ashley,F,'æ ʃliː,10,4698,2
Brianna,F,briː 'æ nʌ,010,4633,3
Carson,M,'kɑr sən,10,4593,2
Sophie,F,'soʊ fiː,10,4574,2
Peyton,F,'peɪ tən,10,4468,2
Tristan,M,'trɪ `stæn,11,4430,2
Nolan,M,'noʊ lən,10,4424,2
Luis,M,luː 'iːs,01,4365,2
Brody,M,'broʊ diː,10,4359,2
Bella,F,'bɛ lə,10,4348,2
Genesis,F,'ʤɛ nʌ səs,100,4300,3
Alexa,F,ə 'lɛk sə,010,4292,3
Juan,M,'wɑn,1,4281,1
Serenity,F,sɛː 'ɛ nʌ tiː,0100,4231,4
Hudson,M,'hʌd sən,10,4218,2
Scarlett,F,'skɑr lɪt,10,4042,2
Bryson,M,'braɪ sən,10,4034,2
Carlos,M,'kɑr loʊs,10,4007,2
Stella,F,'stɛ lə,10,3997,2
Maya,F,'maɪ ə,10,3974,2
Katherine,F,'kæ θɛː ɪn,100,3950,3
Easton,M,'iː stən,10,3938,2
Julia,F,'ʤuːl jʌ,10,3876,2
Alex,M,'æ ləks,10,3857,2
Damian,M,'deɪ miː ən,100,3854,3
Lucy,F,'luː siː,10,3810,2
Ryder,M,'raɪ dɛː,10,3810,2
Madelyn,F,'mæ dɪ lɪn,100,3793,3
Jesus,M,'ʤiː zəs,10,3781,2
Cole,M,'koʊl,1,3776,1
Autumn,F,'ɔː təm,10,3774,2
Kayla,F,'keɪ lə,10,3768,2
Micah,M,'maɪ kə,10,3760,2
Mackenzie,F,mə 'kɛn ziː,010,3757,3
Vincent,M,'vɪn sənt,10,3729,2
Max,M,'mæks,1,3694,1
Lauren,F,'lɔː rən,10,3658,2
Eric,M,'ɛ rɪk,10,3627,2
Ariana,F,ɑ riː 'æ nʌ,0010,3582,4
Asher,M,'æ ʃɛː,10,3554,2
Faith,F,'feɪθ,1,3539,1
Hayden,M,'heɪ dən,10,3534,2
Alexandra,F,`æ lɛg 'zæn drə,1010,3479,4
Melanie,F,'mɛ lə niː,100,3465,3
Sydney,F,'sɪd niː,10,3452,2
Naomi,F,neɪ 'oʊ miː,010,3420,3
Caroline,F,'kɛ rə `laɪn,101,3415,3
Bailey,F,'beɪ liː,10,3406,2
Morgan,F,'mɔːr gən,10,3398,2
Ellie,F,'ɛ liː,10,3383,2
