name,gender,IPA,IPA_stress,counts,n_syllables
Mary,F,'mɛ riː,10,14406,2
John,M,'ʤɑn,1,8159,1
William,M,'wɪl jəm,10,7400,2
Anna,F,'æ nʌ,10,5773,2
James,M,'ʤeɪmz,1,5321,1
Helen,F,'hɛ lən,10,5230,2
George,M,'ʤɔːrʤ,1,4853,1
Margaret,F,'mɑr gɛː ɪt,100,4696,3
Ruth,F,'ruːθ,1,4249,1
Florence,F,'flɔː rəns,10,3790,2
Elizabeth,F,ɪ 'lɪ zʌ bəθ,0100,3659,4
Charles,M,'ʧɑrlz,1,3557,1
Ethel,F,'ɛ θəl,10,3531,2
Marie,F,mɛː 'iː,01,3435,2
Joseph,M,'ʤoʊ səf,10,3171,2
Lillian,F,'lɪ liː ən,100,3061,3
Robert,M,'rɑ bɛːt,10,2932,2
Frank,M,'fræŋk,1,2925,1
Alice,F,'æ ləs,10,2846,2
Edna,F,'ɛd nʌ,10,2813,2
Emma,F,'ɛ mə,10,2788,2
Clara,F,'klæ rə,10,2731,2
Grace,F,'greɪs,1,2726,1
Bessie,F,'bɛ siː,10,2647,2
Bertha,F,'bɛː θə,10,2642,2
Annie,F,'æ niː,10,2470,2
Hazel,F,'heɪ zəl,10,2439,2
Rose,F,'roʊz,1,2436,1
Minnie,F,'mɪ niː,10,2409,2
Frances,F,'fræn sɪs,10,2379,2
Edward,M,'ɛ dwɛːd,10,2337,2
Mabel,F,'meɪ bəl,10,2331,2
Gertrude,F,'gɛː truːd,10,2302,2
Martha,F,'mɑr θə,10,2184,2
Thomas,M,'tɑ məs,10,2161,2
Pearl,F,'pɛːl,1,2158,1
Henry,M,'hɛn riː,10,2145,2
Gladys,F,'glæ dɪs,10,2136,2
Harry,M,'hɛ riː,10,2129,2
Mildred,F,'mɪl drɪd,10,2101,2
Myrtle,F,'mɛː təl,10,2090,2
Ida,F,'aɪ də,10,2090,2
Esther,F,'ɛ stɛː,10,2047,2
Walter,M,'wɔːl tɛː,10,2002,2
Edith,F,'iː dɪθ,10,1981,2
Elsie,F,'ɛl siː,10,1919,2
Irene,F,aɪ 'riːn,01,1902,2
Eva,F,'eɪ və,10,1823,2
Nellie,F,'nɛ liː,10,1810,2
Sarah,F,'sɛ rə,10,1800,2
Laura,F,'lɔː rə,10,1768,2
Ella,F,'ɛ lə,10,1715,2
Agnes,F,'æg nɪs,10,1708,2
Catherine,F,'kæ θɛː ən,100,1705,3
Louise,F,luː 'iːz,01,1693,2
Dorothy,F,'dɔː rə θiː,100,1671,3
Arthur,M,'ɑr θɛː,10,1619,2
Lillie,F,'lɪ liː,10,1522,2
Julia,F,'ʤuːl jʌ,10,1462,2
Fred,M,'frɛd,1,1447,1
Josephine,F,'ʤoʊ sə `fiːn,101,1425,3
Albert,M,'æl bɛːt,10,1417,2
Carrie,F,'kɛ riː,10,1371,2
Hattie,F,'hæ tiː,10,1328,2
Clarence,M,'klɛ rəns,10,1326,2
Lena,F,'liː nʌ,10,1320,2
Mattie,F,'mæ tiː,10,1314,2
Cora,F,'kɔː rə,10,1304,2
Alma,F,'æl mə,10,1299,2
Viola,F,vaɪ 'oʊ lə,010,1272,3
Blanche,F,'blænʧ,1,1269,1
Jessie,F,'ʤɛ siː,10,1244,2
Mae,F,'meɪ,1,1239,1
Jennie,F,'ʤɛ niː,10,1194,2
Ruby,F,'ruː biː,10,1191,2
Lucy,F,'luː siː,10,1144,2
Willie,M,'wɪ liː,10,1134,2
Beatrice,F,'biː ə trəs,100,1122,3
Dewey,M,'duː iː,10,1115,2
Fannie,F,'fæ niː,10,1085,2
Marion,F,'mɛ riː ən,100,1085,3
Mamie,F,'meɪ miː,10,1084,2
Lula,F,'luː lə,10,1069,2
Stella,F,'stɛ lə,10,1062,2
Roy,M,'rɔɪ,1,1049,1
Ada,F,'eɪ də,10,1022,2
Maude,F,'mɔːd,1,1009,1
Paul,M,'pɔːl,1,991,1
Harold,M,'hɛ rəld,10,963,2
Raymond,M,'reɪ mənd,10,929,2
Dora,F,'dɔː rə,10,929,2
Carl,M,'kɑrl,1,919,1
Katherine,F,'kæ θɛː ɪn,100,914,3
Pauline,F,pɔː 'liːn,01,900,2
Earl,M,'ɛːl,1,883,1
Willie,F,'wɪ liː,10,878,2
Maggie,F,'mæ giː,10,876,2
Vera,F,'vɛ rə,10,875,2
Richard,M,'rɪ ʧɛːd,10,872,2
Nora,F,'nɔː rə,10,868,2
Louis,M,'luː ɪs,10,862,2
Rosa,F,'roʊ zʌ,10,841,2
Ernest,M,'ɛː nəst,10,839,2
Evelyn,F,'ɛ və lən,100,836,3
Joe,M,'ʤoʊ,1,827,1
David,M,'deɪ vɪd,10,815,2
Sadie,F,'sæ diː,10,808,2
Ralph,M,'rælf,1,803,1
Virginia,F,vɛː 'ʤɪ njə,010,801,3
Marguerite,F,`mɑr gɛː 'iːt,101,800,3
Lucille,F,luː 'siːl,01,795,2
Ellen,F,'ɛ lən,10,786,2
Beulah,F,'bjuː lə,10,783,2
Samuel,M,'sæ mjuːl,10,749,2
Charlie,M,'ʧɑr liː,10,728,2
Herbert,M,'hɛː bɛːt,10,716,2
Effie,F,'ɛ fiː,10,714,2
Daisy,F,'deɪ ziː,10,712,2
Howard,M,'haʊ ɛːd,10,706,2
Susie,F,'suː ziː,10,702,2
May,F,meɪ,0,696,1
Nettie,F,'nɛ tiː,10,678,2
Lydia,F,'lɪ diː ə,100,677,3
Kathryn,F,'kæ θrɪn,10,671,2
Leona,F,'liː oʊ nʌ,100,665,3
Della,F,'dɛ lə,10,656,2
Georgia,F,'ʤɔːr ʤə,10,654,2
Alfred,M,'æl frəd,10,645,2
Olive,F,'ɑ lʌv,10,644,2
Jack,M,'ʤæk,1,633,1
Emily,F,'ɛ mɪ liː,100,628,3
Eleanor,F,'ɛ lə nɔːr,100,620,3
Bernice,F,bɛː 'niːs,01,619,2
Andrew,M,'æn druː,10,611,2
Hilda,F,'hɪl də,10,610,2
Flora,F,'flɔː rə,10,607,2
Thelma,F,'θɛl mə,10,605,2
Sallie,F,'sæ liː,10,598,2
Ann,F,'æn,1,593,1
Leo,M,'liː oʊ,10,588,2
Lottie,F,'lɑ tiː,10,586,2
Elmer,M,'ɛl mɛː,10,583,2
Lizzie,F,'lɪ ziː,10,582,2
Katie,F,'keɪ tiː,10,580,2
Charlotte,F,'ʃɑr lət,10,569,2
Oscar,M,'ɔː skɛː,10,546,2
Nancy,F,'næn siː,10,546,2
Sam,M,'sæm,1,543,1
Francis,M,'fræn səs,10,541,2
Theresa,F,tɛː 'iː sə,010,540,3
Lola,F,'loʊ lə,10,534,2
Lawrence,M,'lɔː rəns,10,533,2
Daniel,M,'dæ njəl,10,523,2
Lee,M,'liː,1,498,1
Anne,F,'æn,1,496,1
Harriet,F,'hɛ riː ət,100,491,3
Addie,F,'æ diː,10,481,2
Etta,F,'ɛ tʌ,10,479,2
Inez,F,ɪ 'nɛz,01,479,2
Jesse,M,'ʤɛ siː,10,476,2
Will,M,wɪl,0,475,1
Eugene,M,juː 'ʤiːn,01,473,2
Herman,M,'hɛː mən,10,467,2
Lois,F,'loʊ əs,10,466,2
Ollie,F,'ɑ liː,10,459,2
Lela,F,'liː lə,10,459,2
Marjorie,F,'mɑr ʤɛː iː,100,457,3
Loretta,F,lɛː 'ɛ tʌ,010,454,3
Iva,F,'iː və,10,451,2
Ora,F,'ɔː rə,10,447,2
Goldie,F,'goʊl diː,10,446,2
Caroline,F,'kɛ rə `laɪn,101,441,3
Eunice,F,'juː nəs,10,437,2
Floyd,M,'flɔɪd,1,434,1
Michael,M,'maɪ kəl,10,434,2
Henrietta,F,`hɛn riː 'ɛ tʌ,1010,430,4
Doris,F,'dɔː rəs,10,429,2
Leonard,M,'lɛ nɛːd,10,421,2
Betty,F,'bɛ tiː,10,421,2
Violet,F,'vaɪ ə lɪt,100,411,3
Estelle,F,ɛ 'stɛl,01,410,2
Verna,F,'vɛː nʌ,10,410,2
Peter,M,'piː tɛː,10,409,2
Jane,F,'ʤeɪn,1,406,1
Benjamin,M,'bɛn ʤə mən,100,405,3
Eula,F,'juː lə,10,400,2
Ray,M,'reɪ,1,394,1
Edwin,M,'ɛ dwən,10,392,2
Sylvia,F,'sɪl viː ə,100,391,3
Genevieve,F,'ʤɛ nʌ `viːv,101,391,3
Nina,F,'naɪ nʌ,10,383,2
Clyde,M,'klaɪd,1,383,1
Susan,F,'suː zən,10,382,2
Rebecca,F,rə 'bɛ kə,010,376,3
Amanda,F,ə 'mæn də,010,371,3
Claude,M,'klɔːd,1,371,1
Frederick,M,'frɛ drɪk,10,368,2
Rachel,F,'reɪ ʧəl,10,367,2
Sara,F,'sɛ rə,10,362,2
Amelia,F,ə 'miːl jʌ,010,360,3
Russell,M,'rə səl,10,359,2
Mollie,F,'mɑ liː,10,357,2
Mable,F,'meɪ bəl,10,356,2
Lewis,M,'luː ɪs,10,352,2
Matilda,F,mə 'tɪl də,010,349,3
Marian,F,'mɛ riː ən,100,343,3
Jean,F,'ʤiːn,1,341,1
Amy,F,'eɪ miː,10,341,2
Martin,M,'mɑr tən,10,339,2
Hannah,F,'hæ nʌ,10,338,2
Madeline,F,'mæ də lɪn,100,337,3
Tom,M,'tɑm,1,337,1
Essie,F,'ɛ siː,10,336,2
Frieda,F,'friː də,10,335,2
Velma,F,'vɛl mə,10,331,2
Lucile,F,luː 'siːl,01,330,2
Rosie,F,'roʊ ziː,10,330,2
Maria,F,mɛː 'iː ə,010,329,3
Olga,F,'oʊl gə,10,329,2
Ola,F,'oʊ lə,10,327,2
Anthony,M,'æn θə niː,100,325,3
Chester,M,'ʧɛ stɛː,10,321,2
Flossie,F,'flɔː siː,10,320,2
Estella,F,ɛ 'stɛ lə,010,319,3
Irma,F,'ɛː mə,10,319,2
Clifford,M,'klɪ fɛːd,10,317,2
Alta,F,'ɑl tʌ,10,317,2
Leroy,M,'liː `rɔɪ,11,315,2
Ben,M,'bɛn,1,310,1
Vivian,F,'vɪ viː ən,100,308,3
Kathleen,F,kæθ 'liːn,01,306,2
Winnie,F,'wɪ niː,10,304,2
Barbara,F,'bɑr bɛː ə,100,304,3
Christine,F,krɪ 'stiːn,01,302,2
Alberta,F,æl 'bɛː tʌ,010,302,3
Lester,M,'lɛ stɛː,10,298,2
Kate,F,'keɪt,1,297,1
Ina,F,'iː nʌ,10,297,2
Stanley,M,'stæn liː,10,295,2
Winifred,F,'wɪ nɪ frɪd,100,289,3
Edgar,M,'ɛd gɛː,10,285,2
Harvey,M,'hɑr viː,10,284,2
Bernard,M,bɛː 'nɑrd,01,284,2
Theodore,M,'θiː ə `dɔːr,101,281,3
Victoria,F,vɪk 'tɔː riː ə,0100,276,4
Luther,M,'luː θɛː,10,275,2
Freda,F,'frɛd,1,273,1
Allie,F,'æ liː,10,271,2
Jim,M,'ʤɪm,1,269,1
Jessie,M,'ʤɛ siː,10,267,2
Lloyd,M,'lɔɪd,1,265,1
Celia,F,'siːl jʌ,10,265,2
Fern,F,'fɛːn,1,265,1
Naomi,F,neɪ 'oʊ miː,010,264,3
Maud,F,'mɔːd,1,262,1
Opal,F,'oʊ pəl,10,262,2
Elva,F,'ɛl və,10,261,2
Luella,F,`luː 'ɛ lə,110,261,3
Sophie,F,'soʊ fiː,10,259,2
Otto,M,'ɑ `toʊ,11,259,2
Eliza,F,ɪ 'laɪ zʌ,010,259,3
Belle,F,'bɛl,1,257,1
Eddie,M,'ɛ diː,10,256,2
Jacob,M,'ʤeɪ kəb,10,256,2
Isabel,F,'ɪ zʌ `bɛl,101,252,3
Leon,M,'liː ɑn,10,251,2
Hugh,M,'hjuː,1,250,1
Augusta,F,ə 'gə stə,010,248,3
Homer,M,'hoʊ mɛː,10,246,2
Nell,F,'nɛl,1,246,1
Philip,M,'fɪ ləp,10,244,2
Cecil,M,'siː səl,10,243,2
Norma,F,'nɔːr mə,10,241,2
Sophia,F,soʊ 'fiː ə,010,240,3
Erma,F,'ɛː mə,10,240,2
Donald,M,'dɑ nəld,10,238,2
Janie,F,'ʤeɪ niː,10,235,2
Callie,F,'kɔː liː,10,235,2
Cecelia,F,sɪ 'siːl jʌ,010,229,3
Selma,F,'sɛl mə,10,229,2
Ed,M,'ɛd,1,228,1
Leslie,M,'lɛ sliː,10,228,2
Tillie,F,'tɪ liː,10,225,2
Milton,M,'mɪl tən,10,225,2
Archie,M,'ɑr ʧiː,10,222,2
Isabelle,F,'ɪ zʌ `bɛl,101,221,3
Geneva,F,ʤə 'niː və,010,220,3
Patrick,M,'pæ trɪk,10,219,2
Josie,F,'ʤoʊ ziː,10,219,2
Rena,F,'riː nʌ,10,218,2
Teresa,F,tɛː 'iː sə,010,217,3
Veronica,F,vɛː 'ɑ nɪ kə,0100,216,4
Guy,M,'gaɪ,1,215,1
Cecilia,F,sɪ 'siːl jʌ,010,213,3
Adeline,F,'æ də `laɪn,101,213,3
Everett,M,'ɛ vɛː ət,100,212,3
Lulu,F,'luː `luː,11,209,2
Lila,F,'liː lə,10,208,2
Norman,M,'nɔːr mən,10,207,2
Victor,M,'vɪk tɛː,10,205,2
Virgie,F,'vɛː giː,10,204,2
Sally,F,'sæ liː,10,199,2
Anita,F,ə 'niː tʌ,010,198,3
Millie,F,'mɪ liː,10,197,2
Stephen,M,'stiː vən,10,195,2
Ira,M,'aɪ rə,10,195,2
Kenneth,M,'kɛ nɪθ,10,191,2
Jeanette,F,ʤə 'nɛt,01,191,2
Horace,M,'hɔː rəs,10,189,2
Bonnie,F,'bɑ niː,10,187,2
Oliver,M,'ɑ lə vɛː,100,186,3
Allen,M,'æ lən,10,185,2
Leah,F,'liː ə,10,185,2
Alvin,M,'æl vɪn,10,184,2
Neva,F,'neɪ və,10,183,2
Dollie,F,'dɑ liː,10,181,2
Gussie,F,'gə siː,10,181,2
Julius,M,'ʤuːl jəs,10,181,2
Alexander,M,`æ ləg 'zæn dɛː,1010,180,4
Delia,F,'diːl jʌ,10,179,2
Otis,M,'oʊ tɪs,10,179,2
Glenn,M,'glɛn,1,178,1
Madge,F,'mæʤ,1,178,1
Birdie,F,'bɛː diː,10,178,2
Juanita,F,wɑ 'niː tʌ,010,176,3
Miriam,F,'mɪ riː əm,100,176,3
Mayme,F,'meɪm,1,174,1
Cecile,F,sɪ 'siːl,01,172,2
Elma,F,'ɛl mə,10,172,2
