name,gender,IPA,IPA_stress,counts,n_syllables
Mary,F,'mɛ riː,10,9888,2
John,M,'ʤɑn,1,8110,1
William,M,'wɪl jəm,10,7470,2
James,M,'ʤeɪmz,1,4768,1
George,M,'ʤɔːrʤ,1,4284,1
Anna,F,'æ nʌ,10,4227,2
Charles,M,'ʧɑrlz,1,4031,1
Frank,M,'fræŋk,1,2883,1
Elizabeth,F,ɪ 'lɪ zʌ bəθ,0100,2681,4
Emma,F,'ɛ mə,10,2647,2
Joseph,M,'ʤoʊ səf,10,2456,2
Margaret,F,'mɑr gɛː ɪt,100,2419,3
Henry,M,'hɛn riː,10,2228,2
Minnie,F,'mɪ niː,10,2215,2
Thomas,M,'tɑ məs,10,2151,2
Edward,M,'ɛ dwɛːd,10,2125,2
Robert,M,'rɑ bɛːt,10,2125,2
Harry,M,'hɛ riː,10,2057,2
Bertha,F,'bɛː θə,10,2037,2
Clara,F,'klæ rə,10,1984,2
Florence,F,'flɔː rəns,10,1964,2
Ida,F,'aɪ də,10,1929,2
Ethel,F,'ɛ θəl,10,1907,2
Annie,F,'æ niː,10,1844,2
Bessie,F,'bɛ siː,10,1838,2
Alice,F,'æ ləs,10,1819,2
Walter,M,'wɔːl tɛː,10,1704,2
Grace,F,'greɪs,1,1692,1
Ella,F,'ɛ lə,10,1521,2
Martha,F,'mɑr θə,10,1504,2
Mabel,F,'meɪ bəl,10,1494,2
Arthur,M,'ɑr θɛː,10,1489,2
Nellie,F,'nɛ liː,10,1457,2
Fred,M,'frɛd,1,1454,1
Sarah,F,'sɛ rə,10,1436,2
Helen,F,'hɛ lən,10,1405,2
Laura,F,'lɔː rə,10,1364,2
Carrie,F,'kɛ riː,10,1344,2
Edna,F,'ɛd nʌ,10,1339,2
Pearl,F,'pɛːl,1,1316,1
Lillian,F,'lɪ liː ən,100,1308,3
Albert,M,'æl bɛːt,10,1294,2
Cora,F,'kɔː rə,10,1257,2
Gertrude,F,'gɛː truːd,10,1251,2
Edith,F,'iː dɪθ,10,1243,2
Rose,F,'roʊz,1,1242,1
Maude,F,'mɔːd,1,1162,1
Hattie,F,'hæ tiː,10,1135,2
Eva,F,'eɪ və,10,1125,2
Frances,F,'fræn sɪs,10,1105,2
Louise,F,luː 'iːz,01,1088,2
Myrtle,F,'mɛː təl,10,1087,2
Lillie,F,'lɪ liː,10,1072,2
Jennie,F,'ʤɛ niː,10,1047,2
Julia,F,'ʤuːl jʌ,10,1043,2
Mattie,F,'mæ tiː,10,1031,2
Jessie,F,'ʤɛ siː,10,1012,2
Lena,F,'liː nʌ,10,1004,2
Marie,F,mɛː 'iː,01,994,2
Catherine,F,'kæ θɛː ən,100,967,3
Ada,F,'eɪ də,10,910,2
Agnes,F,'æg nɪs,10,896,2
Clarence,M,'klɛ rəns,10,892,2
Lula,F,'luː lə,10,891,2
Dora,F,'dɔː rə,10,842,2
Elsie,F,'ɛl siː,10,832,2
Josephine,F,'ʤoʊ sə `fiːn,101,815,3
Lucy,F,'luː siː,10,811,2
Samuel,M,'sæ mjuːl,10,802,2
Fannie,F,'fæ niː,10,798,2
Katherine,F,'kæ θɛː ɪn,100,794,3
Louis,M,'luː ɪs,10,791,2
Blanche,F,'blænʧ,1,763,1
Maggie,F,'mæ giː,10,740,2
Nora,F,'nɔː rə,10,735,2
Roy,M,'rɔɪ,1,726,1
Mamie,F,'meɪ miː,10,716,2
Joe,M,'ʤoʊ,1,685,1
Mae,F,'meɪ,1,680,1
David,M,'deɪ vɪd,10,673,2
Stella,F,'stɛ lə,10,664,2
Rosa,F,'roʊ zʌ,10,659,2
Ernest,M,'ɛː nəst,10,653,2
May,F,meɪ,0,648,1
Charlie,M,'ʧɑr liː,10,642,2
Ruth,F,'ruːθ,1,627,1
Alma,F,'æl mə,10,623,2
Richard,M,'rɪ ʧɛːd,10,622,2
Effie,F,'ɛ fiː,10,615,2
Jesse,M,'ʤɛ siː,10,601,2
Nettie,F,'nɛ tiː,10,595,2
Willie,M,'wɪ liː,10,590,2
Carl,M,'kɑrl,1,588,1
Ellen,F,'ɛ lən,10,579,2
Oscar,M,'ɔː skɛː,10,574,2
