name,gender,IPA,IPA_stress,counts,n_syllables
Mary,F,'mɛ riː,10,19259,2
John,M,'ʤɑn,1,9591,1
Helen,F,'hɛ lən,10,9250,2
William,M,'wɪl jəm,10,7914,2
James,M,'ʤeɪmz,1,7594,1
Margaret,F,'mɑr gɛː ɪt,100,7359,3
Ruth,F,'ruːθ,1,6509,1
Dorothy,F,'dɔː rə θiː,100,6253,3
Anna,F,'æ nʌ,10,5804,2
Elizabeth,F,ɪ 'lɪ zʌ bəθ,0100,5176,4
Mildred,F,'mɪl drɪd,10,5054,2
George,M,'ʤɔːrʤ,1,4688,1
Robert,M,'rɑ bɛːt,10,4563,2
Joseph,M,'ʤoʊ səf,10,4348,2
Marie,F,mɛː 'iː,01,4301,2
Alice,F,'æ ləs,10,4170,2
Charles,M,'ʧɑrlz,1,4029,1
Florence,F,'flɔː rəns,10,3789,2
Frances,F,'fræn sɪs,10,3780,2
Ethel,F,'ɛ θəl,10,3661,2
Lillian,F,'lɪ liː ən,100,3596,3
Gladys,F,'glæ dɪs,10,3538,2
Edna,F,'ɛd nʌ,10,3429,2
Rose,F,'roʊz,1,3374,1
Frank,M,'fræŋk,1,3244,1
Evelyn,F,'ɛ və lən,100,3157,3
Louise,F,luː 'iːz,01,3019,2
Irene,F,aɪ 'riːn,01,2961,2
Edward,M,'ɛ dwɛːd,10,2935,2
Grace,F,'greɪs,1,2912,1
Annie,F,'æ niː,10,2904,2
Catherine,F,'kæ θɛː ən,100,2897,3
Hazel,F,'heɪ zəl,10,2708,2
Gertrude,F,'gɛː truːd,10,2622,2
Thelma,F,'θɛl mə,10,2612,2
Ruby,F,'ruː biː,10,2524,2
Martha,F,'mɑr θə,10,2510,2
Thomas,M,'tɑ məs,10,2468,2
Bertha,F,'bɛː θə,10,2444,2
Virginia,F,vɛː 'ʤɪ njə,010,2420,3
Josephine,F,'ʤoʊ sə `fiːn,101,2416,3
Henry,M,'hɛn riː,10,2411,2
Clara,F,'klæ rə,10,2403,2
Edith,F,'iː dɪθ,10,2371,2
Emma,F,'ɛ mə,10,2338,2
Walter,M,'wɔːl tɛː,10,2287,2
Bessie,F,'bɛ siː,10,2276,2
Lucille,F,luː 'siːl,01,2192,2
Esther,F,'ɛ stɛː,10,2185,2
Willie,M,'wɪ liː,10,2175,2
Beatrice,F,'biː ə trəs,100,2105,3
Elsie,F,'ɛl siː,10,2064,2
Pearl,F,'pɛːl,1,2048,1
Mabel,F,'meɪ bəl,10,2007,2
Agnes,F,'æg nɪs,10,1974,2
Myrtle,F,'mɛː təl,10,1950,2
Ida,F,'aɪ də,10,1943,2
Julia,F,'ʤuːl jʌ,10,1931,2
Viola,F,vaɪ 'oʊ lə,010,1926,3
Harry,M,'hɛ riː,10,1924,2
Eva,F,'eɪ və,10,1896,2
Pauline,F,pɔː 'liːn,01,1896,2
Sarah,F,'sɛ rə,10,1845,2
Albert,M,'æl bɛːt,10,1816,2
Minnie,F,'mɪ niː,10,1779,2
Nellie,F,'nɛ liː,10,1768,2
Harold,M,'hɛ rəld,10,1725,2
Paul,M,'pɔːl,1,1676,1
Arthur,M,'ɑr θɛː,10,1665,2
Lillie,F,'lɪ liː,10,1634,2
Katherine,F,'kæ θɛː ɪn,100,1557,3
Willie,F,'wɪ liː,10,1549,2
Laura,F,'lɔː rə,10,1524,2
Clarence,M,'klɛ rəns,10,1518,2
Ann,F,'æn,1,1478,1
Eleanor,F,'ɛ lə nɔːr,100,1460,3
Marion,F,'mɛ riː ən,100,1445,3
Raymond,M,'reɪ mənd,10,1441,2
Richard,M,'rɪ ʧɛːd,10,1427,2
Mattie,F,'mæ tiː,10,1407,2
Ella,F,'ɛ lə,10,1382,2
Alma,F,'æl mə,10,1375,2
Fred,M,'frɛd,1,1355,1
Bernice,F,bɛː 'niːs,01,1337,2
Jessie,F,'ʤɛ siː,10,1321,2
Doris,F,'dɔː rəs,10,1298,2
Lena,F,'liː nʌ,10,1295,2
Joe,M,'ʤoʊ,1,1292,1
Carrie,F,'kɛ riː,10,1276,2
Vera,F,'vɛ rə,10,1242,2
Louis,M,'luː ɪs,10,1231,2
Mae,F,'meɪ,1,1230,1
Blanche,F,'blænʧ,1,1217,1
Carl,M,'kɑrl,1,1215,1
Stella,F,'stɛ lə,10,1188,2
Lucy,F,'luː siː,10,1175,2
Leona,F,'liː oʊ nʌ,100,1167,3
Howard,M,'haʊ ɛːd,10,1166,2
Lois,F,'loʊ əs,10,1157,2
Jack,M,'ʤæk,1,1150,1
Kathryn,F,'kæ θrɪn,10,1138,2
Roy,M,'rɔɪ,1,1135,1
Hattie,F,'hæ tiː,10,1134,2
Anne,F,'æn,1,1110,1
David,M,'deɪ vɪd,10,1094,2
Ralph,M,'rælf,1,1091,1
Marjorie,F,'mɑr ʤɛː iː,100,1082,3
Betty,F,'bɛ tiː,10,1082,2
Fannie,F,'fæ niː,10,1071,2
Beulah,F,'bjuː lə,10,1052,2
Marguerite,F,`mɑr gɛː 'iːt,101,1036,3
Opal,F,'oʊ pəl,10,1028,2
Earl,M,'ɛːl,1,1007,1
Jennie,F,'ʤɛ niː,10,998,2
Samuel,M,'sæ mjuːl,10,983,2
Mamie,F,'meɪ miː,10,974,2
Cora,F,'kɔː rə,10,969,2
Ellen,F,'ɛ lən,10,960,2
Rosa,F,'roʊ zʌ,10,959,2
Violet,F,'vaɪ ə lɪt,100,945,3
Ada,F,'eɪ də,10,945,2
Jean,F,'ʤiːn,1,940,1
Lula,F,'luː lə,10,922,2
Francis,M,'fræn səs,10,886,2
Ernest,M,'ɛː nəst,10,885,2
Velma,F,'vɛl mə,10,857,2
Lawrence,M,'lɔː rəns,10,854,2
Sylvia,F,'sɪl viː ə,100,847,3
Charlotte,F,'ʃɑr lət,10,841,2
Charlie,M,'ʧɑr liː,10,833,2
Herbert,M,'hɛː bɛːt,10,831,2
Dora,F,'dɔː rə,10,829,2
Inez,F,ɪ 'nɛz,01,826,2
Georgia,F,'ʤɔːr ʤə,10,813,2
Maggie,F,'mæ giː,10,794,2
Genevieve,F,'ʤɛ nʌ `viːv,101,785,3
Hilda,F,'hɪl də,10,773,2
Susie,F,'suː ziː,10,770,2
Andrew,M,'æn druː,10,766,2
Alfred,M,'æl frəd,10,763,2
Anthony,M,'æn θə niː,100,758,3
Daisy,F,'deɪ ziː,10,754,2
Emily,F,'ɛ mɪ liː,100,749,3
Sadie,F,'sæ diː,10,749,2
Kenneth,M,'kɛ nɪθ,10,746,2
