name,gender,IPA,IPA_stress,counts,n_syllables
Mary,F,'mɛ riː,10,13446,2
John,M,'ʤɑn,1,8320,1
William,M,'wɪl jəm,10,7277,2
Anna,F,'æ nʌ,10,5950,2
James,M,'ʤeɪmz,1,5335,1
George,M,'ʤɔːrʤ,1,4289,1
Helen,F,'hɛ lən,10,4023,2
Margaret,F,'mɑr gɛː ɪt,100,3931,3
Charles,M,'ʧɑrlz,1,3633,1
Elizabeth,F,ɪ 'lɪ zʌ bəθ,0100,3603,4
Ruth,F,'ruːθ,1,3551,1
Florence,F,'flɔː rəns,10,3471,2
Ethel,F,'ɛ θəl,10,3391,2
Frank,M,'fræŋk,1,3012,1
Marie,F,mɛː 'iː,01,3011,2
Joseph,M,'ʤoʊ səf,10,2992,2
Emma,F,'ɛ mə,10,2952,2
Robert,M,'rɑ bɛːt,10,2635,2
Bertha,F,'bɛː θə,10,2626,2
Clara,F,'klæ rə,10,2613,2
Minnie,F,'mɪ niː,10,2567,2
Edna,F,'ɛd nʌ,10,2560,2
Bessie,F,'bɛ siː,10,2542,2
Lillian,F,'lɪ liː ən,100,2495,3
Alice,F,'æ ləs,10,2457,2
Grace,F,'greɪs,1,2448,1
Annie,F,'æ niː,10,2390,2
Mabel,F,'meɪ bəl,10,2359,2
Rose,F,'roʊz,1,2262,1
Hazel,F,'heɪ zəl,10,2252,2
Henry,M,'hɛn riː,10,2221,2
Edward,M,'ɛ dwɛːd,10,2203,2
Ida,F,'aɪ də,10,2170,2
Thomas,M,'tɑ məs,10,2153,2
Gertrude,F,'gɛː truːd,10,2129,2
Harry,M,'hɛ riː,10,2128,2
Martha,F,'mɑr θə,10,2096,2
Walter,M,'wɔːl tɛː,10,2015,2
Pearl,F,'pɛːl,1,1958,1
Edith,F,'iː dɪθ,10,1940,2
Myrtle,F,'mɛː təl,10,1938,2
Frances,F,'fræn sɪs,10,1834,2
Nellie,F,'nɛ liː,10,1833,2
Esther,F,'ɛ stɛː,10,1803,2
Elsie,F,'ɛl siː,10,1795,2
