name,gender,IPA,IPA_stress,counts,n_syllables
Michael,M,'maɪ kəl,10,65382,2
Christopher,M,'krɪ stə fɛː,100,53176,3
Jessica,F,'ʤɛ sɪ kə,100,47885,3
Ashley,F,'æ ʃliː,10,47587,2
Matthew,M,'mæ θjuː,10,45371,2
Joshua,M,'ʤɑ ʃuː ə,100,44090,3
Brittany,F,'brɪ tʌ niː,100,37788,3
Amanda,F,ə 'mæn də,010,36828,3
David,M,'deɪ vɪd,10,35216,2
Daniel,M,'dæ njəl,10,34998,2
Andrew,M,'æn druː,10,34811,2
Justin,M,'ʤə stən,10,32842,2
James,M,'ʤeɪmz,1,32698,1
Robert,M,'rɑ bɛːt,10,30064,2
Joseph,M,'ʤoʊ səf,10,29869,2
John,M,'ʤɑn,1,29844,1
Ryan,M,'raɪ ən,10,28409,2
Nicholas,M,'nɪ kə ləs,100,28225,3
Sarah,F,'sɛ rə,10,27792,2
Samantha,F,sə 'mæn θə,010,24791,3
William,M,'wɪl jəm,10,24670,2
Anthony,M,'æn θə niː,100,24420,3
Jennifer,F,'ʤɛ nʌ fɛː,100,23995,3
Jonathan,M,'ʤɑ nʌ θʌn,100,23599,3
Brandon,M,'bræn dən,10,23304,2
Stephanie,F,'stɛ fə niː,100,22767,3
Kevin,M,'kɛ vɪn,10,21206,2
Lauren,F,'lɔː rən,10,21061,2
Kyle,M,'kaɪl,1,20878,1
Elizabeth,F,ɪ 'lɪ zʌ bəθ,0100,20296,4
Megan,F,'meɪ gən,10,19782,2
Nicole,F,nɪ 'koʊl,01,19031,2
Eric,M,'ɛ rɪk,10,18976,2
Steven,M,'stiː vən,10,18921,2
Thomas,M,'tɑ məs,10,18429,2
Brian,M,'braɪ ən,10,18100,2
Zachary,M,'zæ kɛː iː,100,18074,3
Jacob,M,'ʤeɪ kəb,10,17830,2
Emily,F,'ɛ mɪ liː,100,17319,3
Adam,M,'æ dəm,10,16929,2
Amber,F,'æm bɛː,10,16758,2
Timothy,M,'tɪ mə θiː,100,16425,3
Heather,F,'hɛ ðɛː,10,16245,2
Benjamin,M,'bɛn ʤə mən,100,15730,3
Tiffany,F,'tɪ fə niː,100,15714,3
Tyler,M,'taɪ lɛː,10,15589,2
Danielle,F,`dæ niː 'ɛl,101,15367,3
Rachel,F,'reɪ ʧəl,10,15356,2
Aaron,M,'ɛ rən,10,15312,2
Melissa,F,mə 'lɪ sə,010,15204,3
Kayla,F,'keɪ lə,10,14902,2
Alexander,M,`æ ləg 'zæn dɛː,1010,14520,4
Richard,M,'rɪ ʧɛːd,10,14135,2
Courtney,F,'kɔːrt niː,10,13452,2
Michelle,F,mɪ 'ʃɛl,01,13373,2
Christina,F,krɪ 'stiː nʌ,010,13137,3
Jeremy,M,'ʤɛ rə miː,100,13077,3
Jason,M,'ʤeɪ sən,10,12605,2
Rebecca,F,rə 'bɛ kə,010,12433,3
Charles,M,'ʧɑrlz,1,12247,1
Jeffrey,M,'ʤɛ friː,10,12012,2
