name,gender,IPA,IPA_stress,counts,n_syllables
Jacob,M,'ʤeɪ kəb,10,24841,2
Michael,M,'maɪ kəl,10,22632,2
Joshua,M,'ʤɑ ʃuː ə,100,22317,3
Emily,F,'ɛ mɪ liː,100,21400,3
Ethan,M,'iː θʌn,10,20511,2
Matthew,M,'mæ θjuː,10,20331,2
Daniel,M,'dæ njəl,10,20059,2
Andrew,M,'æn druː,10,19718,2
Christopher,M,'krɪ stə fɛː,100,19678,3
Anthony,M,'æn θə niː,100,19401,3
Emma,F,'ɛ mə,10,19114,2
William,M,'wɪl jəm,10,18955,2
Madison,F,'mæ də sən,100,18625,3
Joseph,M,'ʤoʊ səf,10,18440,2
Isabella,F,`ɪ zʌ 'bɛ lə,1010,18222,4
Alexander,M,`æ ləg 'zæn dɛː,1010,18220,4
David,M,'deɪ vɪd,10,17627,2
Ava,F,'eɪ və,10,16938,2
Ryan,M,'raɪ ən,10,16426,2
Noah,M,'noʊ ə,10,16330,2
James,M,'ʤeɪmz,1,16235,1
Nicholas,M,'nɪ kə ləs,100,15669,3
Abigail,F,'æ bə `geɪl,101,15627,3
Tyler,M,'taɪ lɛː,10,15535,2
Olivia,F,oʊ 'lɪ viː ə,0100,15498,4
John,M,'ʤɑn,1,15161,1
Logan,M,'loʊ gən,10,15144,2
Hannah,F,'hæ nʌ,10,14544,2
Christian,M,'krɪs ʧən,10,14472,2
Jonathan,M,'ʤɑ nʌ θʌn,100,14374,3
Nathan,M,'neɪ θʌn,10,14273,2
Benjamin,M,'bɛn ʤə mən,100,13755,3
Samuel,M,'sæ mjuːl,10,13632,2
Sophia,F,soʊ 'fiː ə,010,13499,3
Dylan,M,'dɪ lən,10,13166,2
Brandon,M,'bræn dən,10,12675,2
Gabriel,M,'geɪ briː əl,100,12534,3
Samantha,F,sə 'mæn θə,010,12460,3
Elizabeth,F,ɪ 'lɪ zʌ bəθ,0100,12425,4
Ashley,F,'æ ʃliː,10,12345,2
Elijah,M,ɛ 'laɪ ʤə,010,12044,3
Mia,F,'miː ə,10,12024,2
Jose,M,`hoʊ 'zeɪ,11,11597,2
Angel,M,'eɪn ʤəl,10,11596,2
Alexis,F,ə 'lɛk sɪs,010,11228,3
Sarah,F,'sɛ rə,10,11148,2
