name,gender,IPA,IPA_stress,counts,n_syllables
Michael,M,'maɪ kəl,10,63647,2
Jessica,F,'ʤɛ sɪ kə,100,55991,3
Ashley,F,'æ ʃliː,10,54851,2
Christopher,M,'krɪ stə fɛː,100,54489,3
Matthew,M,'mæ θjuː,10,46481,2
Amanda,F,ə 'mæn də,010,41786,3
Joshua,M,'ʤɑ ʃuː ə,100,39996,3
David,M,'deɪ vɪd,10,36781,2
Andrew,M,'æn druː,10,36204,2
Daniel,M,'dæ njəl,10,35861,2
Jennifer,F,'ʤɛ nʌ fɛː,100,32700,3
James,M,'ʤeɪmz,1,32636,1
Justin,M,'ʤə stən,10,31490,2
Robert,M,'rɑ bɛːt,10,30228,2
John,M,'ʤɑn,1,29541,1
Joseph,M,'ʤoʊ səf,10,28510,2
Ryan,M,'raɪ ən,10,28478,2
Sarah,F,'sɛ rə,10,27890,2
Brandon,M,'bræn dən,10,24817,2
William,M,'wɪl jəm,10,24199,2
Nicholas,M,'nɪ kə ləs,100,23251,3
Anthony,M,'æn θə niː,100,23117,3
Jonathan,M,'ʤɑ nʌ θʌn,100,23100,3
Stephanie,F,'stɛ fə niː,100,22398,3
Brittany,F,'brɪ tʌ niː,100,22228,3
Kevin,M,'kɛ vɪn,10,20416,2
Brian,M,'braɪ ən,10,20352,2
Nicole,F,nɪ 'koʊl,01,20285,2
Eric,M,'ɛ rɪk,10,20201,2
Kyle,M,'kaɪl,1,19862,1
Jason,M,'ʤeɪ sən,10,19343,2
Heather,F,'hɛ ðɛː,10,18979,2
Elizabeth,F,ɪ 'lɪ zʌ bəθ,0100,18606,4
Thomas,M,'tɑ məs,10,18125,2
Samantha,F,sə 'mæn θə,010,17941,3
Megan,F,'meɪ gən,10,17823,2
Steven,M,'stiː vən,10,17761,2
Melissa,F,mə 'lɪ sə,010,17673,3
Timothy,M,'tɪ mə θiː,100,17390,3
Danielle,F,`dæ niː 'ɛl,101,17005,3
Adam,M,'æ dəm,10,16918,2
Amber,F,'æm bɛː,10,16746,2
Lauren,F,'lɔː rən,10,16707,2
Rachel,F,'reɪ ʧəl,10,15643,2
Benjamin,M,'bɛn ʤə mən,100,14880,3
Tiffany,F,'tɪ fə niː,100,14743,3
Emily,F,'ɛ mɪ liː,100,14711,3
Jeremy,M,'ʤɛ rə miː,100,14470,3
Richard,M,'rɪ ʧɛːd,10,14401,2
Jacob,M,'ʤeɪ kəb,10,14318,2
Christina,F,krɪ 'stiː nʌ,010,13814,3
Jeffrey,M,'ʤɛ friː,10,13477,2
Zachary,M,'zæ kɛː iː,100,13206,3
Michelle,F,mɪ 'ʃɛl,01,13030,2
Kimberly,F,'kɪm bɛː liː,100,13030,3
Laura,F,'lɔː rə,10,13029,2
Aaron,M,'ɛ rən,10,12682,2
Charles,M,'ʧɑrlz,1,12170,1
Mark,M,'mɑrk,1,11993,1
Alexander,M,`æ ləg 'zæn dɛː,1010,11835,4
Amy,F,'eɪ miː,10,11786,2
Rebecca,F,rə 'bɛ kə,010,11631,3
Stephen,M,'stiː vən,10,11549,2
Tyler,M,'taɪ lɛː,10,11536,2
Sean,M,'ʃɔːn,1,11449,1
Patrick,M,'pæ trɪk,10,11140,2
Crystal,F,'krɪ stəl,10,11007,2
Kayla,F,'keɪ lə,10,10575,2
Katherine,F,'kæ θɛː ɪn,100,10433,3
Travis,M,'træ vɪs,10,10394,2
Scott,M,'skɑt,1,10190,1
Dustin,M,'də stɪn,10,10102,2
Sara,F,'sɛ rə,10,10089,2
Nathan,M,'neɪ θʌn,10,9908,2
Kelly,F,'kɛ liː,10,9864,2
Paul,M,'pɔːl,1,9700,1
Erica,F,'ɛ rɪ kə,100,9326,3
Gregory,M,'grɛ gɛː iː,100,9127,3
Whitney,F,'wɪt niː,10,8921,2
Courtney,F,'kɔːrt niː,10,8907,2
Erin,F,'ɛ rɪn,10,8846,2
Jose,M,`hoʊ 'zeɪ,11,8728,2
Cody,M,'koʊ diː,10,8668,2
Angela,F,'æn ʤə lə,100,8581,3
Samuel,M,'sæ mjuːl,10,8573,2
Bryan,M,'braɪ ən,10,8556,2
Andrea,F,'æn driː ə,100,8490,3
Jordan,M,'ʤɔːr dən,10,8408,2
Mary,F,'mɛ riː,10,8395,2
Kenneth,M,'kɛ nɪθ,10,8356,2
Derek,M,'dɛ rɪk,10,8247,2
Katie,F,'keɪ tiː,10,8193,2
Jesse,M,'ʤɛ siː,10,7981,2
Jamie,F,'ʤeɪ miː,10,7916,2
Lisa,F,'liː sə,10,7547,2
Lindsey,F,'lɪnd ziː,10,7453,2
Kristen,F,'krɪ sən,10,7360,2
Vanessa,F,və 'nɛ sə,010,7346,3
Allison,F,'æ lə sən,100,7340,3
Shannon,F,'ʃæ nən,10,6965,2
Bradley,M,'bræd liː,10,6913,2
Alicia,F,ə 'lɪ ʃə,010,6777,3
Chelsea,F,'ʧɛl siː,10,6630,2
Christine,F,krɪ 'stiːn,01,6619,2
Lindsay,F,'lɪnd ziː,10,6532,2
Corey,M,'kɔː riː,10,6442,2
Victoria,F,vɪk 'tɔː riː ə,0100,6255,4
Kathryn,F,'kæ θrɪn,10,6238,2
Jared,M,'ʤɛ rɪd,10,6207,2
Shawn,M,'ʃɔːn,1,6203,1
Anna,F,'æ nʌ,10,6165,2
Alex,M,'æ ləks,10,6041,2
Edward,M,'ɛ dwɛːd,10,5903,2
Cory,M,'kɔː riː,10,5851,2
Maria,F,mɛː 'iː ə,010,5671,3
Jacqueline,F,'ʤæ kwə lɪn,100,5626,3
Chad,M,'ʧæd,1,5624,1
Peter,M,'piː tɛː,10,5542,2
Kristin,F,'krɪ stɪn,10,5461,2
Natalie,F,'næ tʌ liː,100,5327,3
Shane,M,'ʃeɪn,1,5301,1
April,F,'eɪ prəl,10,5295,2
Alexandra,F,`æ lɛg 'zæn drə,1010,5219,4
Alyssa,F,ə 'lɪ sə,010,5133,3
Kristina,F,kɹɪ 'sti nʌ,010,5019,3
Caitlin,F,'keɪt lɪn,10,4990,2
Juan,M,'wɑn,1,4976,1
Marcus,M,'mɑr kəs,10,4944,2
Phillip,M,'fɪ lɪp,10,4811,2
Monica,F,'mɑ nɪ kə,100,4810,3
Keith,M,'kiːθ,1,4782,1
Julie,F,'ʤuː liː,10,4742,2
Hannah,F,'hæ nʌ,10,4592,2
Kelsey,F,'kɛl siː,10,4572,2
Cassandra,F,kə 'sæn drə,010,4555,3
Donald,M,'dɑ nəld,10,4500,2
Tara,F,'tɛ rə,10,4443,2
Brett,M,'brɛt,1,4430,1
Antonio,M,æn 'toʊ niː oʊ,0100,4420,4
Holly,F,'hɑ liː,10,4259,2
Kathleen,F,kæθ 'liːn,01,4163,2
Ronald,M,'rɑ nəld,10,4153,2
Carlos,M,'kɑr loʊs,10,4147,2
Joel,M,'ʤoʊ əl,10,4135,2
Natasha,F,nʌ 'tɑ ʃə,010,4129,3
Catherine,F,'kæ θɛː ən,100,4107,3
Austin,M,'ɔː stən,10,4090,2
George,M,'ʤɔːrʤ,1,4088,1
Nathaniel,M,nʌ 'θæ njəl,010,4046,3
Raymond,M,'reɪ mənd,10,3995,2
Erika,F,'ɛ rɪ kə,100,3994,3
Casey,M,'keɪ siː,10,3925,2
Ian,M,'iː ən,10,3924,2
Luis,M,luː 'iːs,01,3915,2
Patricia,F,pə 'trɪ ʃə,010,3913,3
Evan,M,'ɛ vən,10,3866,2
Kendra,F,'kɛn drə,10,3841,2
Philip,M,'fɪ ləp,10,3838,2
Douglas,M,'də gləs,10,3802,2
Meghan,F,'mɛ gən,10,3769,2
Jasmine,F,'ʤæz mən,10,3724,2
Veronica,F,vɛː 'ɑ nɪ kə,0100,3616,4
Casey,F,'keɪ siː,10,3581,2
Derrick,M,'dɛ rɪk,10,3532,2
Gary,M,'gɛ riː,10,3486,2
Leah,F,'liː ə,10,3453,2
Dana,F,'deɪ nʌ,10,3423,2
Cynthia,F,'sɪn θiː ə,100,3395,3
Craig,M,'kreɪg,1,3364,1
Diana,F,daɪ 'æ nʌ,010,3352,3
Seth,M,'sɛθ,1,3339,1
Julia,F,'ʤuːl jʌ,10,3329,2
Christian,M,'krɪs ʧən,10,3323,2
Victor,M,'vɪk tɛː,10,3304,2
Bethany,F,'bɛ θə niː,100,3296,3
Brandi,F,'bræn diː,10,3244,2
Wesley,M,'wɛ sliː,10,3244,2
Trevor,M,'trɛ vɛː,10,3233,2
Erik,M,'ɛ rɪk,10,3231,2
Leslie,F,'lɛ sliː,10,3195,2
Vincent,M,'vɪn sənt,10,3170,2
Cameron,M,'kæ mɛː ən,100,3159,3
Margaret,F,'mɑr gɛː ɪt,100,3145,3
Mallory,F,'mæ lɛː iː,100,3140,3
Frank,M,'fræŋk,1,3127,1
Gabriel,M,'geɪ briː əl,100,3077,3
Devin,M,'dɛ vɪn,10,3077,2
Brandy,F,'bræn diː,10,3032,2
Valerie,F,'væ lɛː iː,100,2963,3
Brooke,F,'brʊk,1,2957,1
Morgan,F,'mɔːr gən,10,2924,2
Felicia,F,fə 'liː ʃə,010,2910,3
Curtis,M,'kɛː təs,10,2909,2
Molly,F,'mɑ liː,10,2889,2
Mitchell,M,'mɪ ʧəl,10,2871,2
Adrian,M,'eɪ driː ən,100,2847,3
Brent,M,'brɛnt,1,2835,1
Jillian,F,'ʤɪ liː ən,100,2794,3
Randy,M,'ræn diː,10,2789,2
Jesus,M,'ʤiː zəs,10,2788,2
Blake,M,'bleɪk,1,2787,1
Alison,F,'æ lɪ sən,100,2770,3
Dennis,M,'dɛ nɪs,10,2755,2
Stacy,F,'steɪ siː,10,2746,2
Melanie,F,'mɛ lə niː,100,2746,3
Mario,M,'mɑ riː oʊ,100,2738,3
Stacey,F,'steɪ siː,10,2710,2
Kara,F,'kɛ rə,10,2699,2
Jeffery,M,'ʤɛ fɛː iː,100,2644,3
Miguel,M,mɪ 'gɛl,01,2636,2
Katrina,F,kə 'triː nʌ,010,2613,3
Angelica,F,æn 'ʤɛ lɪ kə,0100,2602,4
Luke,M,'luːk,1,2591,1
Alan,M,'æ lən,10,2586,2
Garrett,M,'gæ rɪt,10,2585,2
Karen,F,'kɛ rən,10,2581,2
Krista,F,'krɪ stə,10,2550,2
Marissa,F,mə 'rɪ sə,010,2545,3
Sabrina,F,sə 'briː nʌ,010,2542,3
Larry,M,'lɛ riː,10,2501,2
Caleb,M,'keɪ ləb,10,2501,2
Alexis,F,ə 'lɛk sɪs,010,2457,3
