name,gender,IPA,IPA_stress,counts,n_syllables
Michael,M,'maɪ kəl,10,90620,2
James,M,'ʤeɪmz,1,84837,1
Robert,M,'rɑ bɛːt,10,83898,2
David,M,'deɪ vɪd,10,81596,2
John,M,'ʤɑn,1,80761,1
Mary,F,'mɛ riː,10,61750,2
William,M,'wɪl jəm,10,58934,2
Richard,M,'rɪ ʧɛːd,10,52891,2
Mark,M,'mɑrk,1,48811,1
Debra,F,'dɛ brə,10,48299,2
Linda,F,'lɪn də,10,48065,2
Deborah,F,'dɛ bɛː ə,100,47831,3
Susan,F,'suː zən,10,46567,2
Thomas,M,'tɑ məs,10,44800,2
Patricia,F,pə 'trɪ ʃə,010,43328,3
Karen,F,'kɛ rən,10,40042,2
Steven,M,'stiː vən,10,38385,2
Charles,M,'ʧɑrlz,1,35207,1
Joseph,M,'ʤoʊ səf,10,32715,2
Cynthia,F,'sɪn θiː ə,100,32341,3
Barbara,F,'bɑr bɛː ə,100,32303,3
Gary,M,'gɛ riː,10,31794,2
Donna,F,'dɑ nʌ,10,29852,2
Nancy,F,'næn siː,10,28784,2
Donald,M,'dɑ nəld,10,28202,2
Ronald,M,'rɑ nəld,10,27725,2
Kenneth,M,'kɛ nɪθ,10,27406,2
Pamela,F,'pæ mə lə,100,26914,3
Sharon,F,'ʃæ rən,10,26882,2
Paul,M,'pɔːl,1,26873,1
Daniel,M,'dæ njəl,10,26623,2
Sandra,F,'sæn drə,10,24293,2
Timothy,M,'tɪ mə θiː,100,23268,3
Jeffrey,M,'ʤɛ friː,10,23261,2
Diane,F,daɪ 'æn,01,22511,2
Larry,M,'lɛ riː,10,22294,2
Kevin,M,'kɛ vɪn,10,21764,2
Carol,F,'kæ rəl,10,21402,2
Kathleen,F,kæθ 'liːn,01,21370,2
Cheryl,F,'ʃɛ rəl,10,21278,2
Stephen,M,'stiː vən,10,21190,2
Gregory,M,'grɛ gɛː iː,100,21082,3
Edward,M,'ɛ dwɛːd,10,19417,2
Brenda,F,'brɛn də,10,19340,2
Dennis,M,'dɛ nɪs,10,18354,2
George,M,'ʤɔːrʤ,1,17222,1
Kathy,F,'kæ θiː,10,17171,2
Janet,F,'ʤæ nət,10,16763,2
Randy,M,'ræn diː,10,16549,2
Douglas,M,'də gləs,10,16364,2
Elizabeth,F,ɪ 'lɪ zʌ bəθ,0100,16340,4
Anthony,M,'æn θə niː,100,15552,3
Terry,M,'tɛ riː,10,15048,2
Bruce,M,'bruːs,1,14659,1
Brian,M,'braɪ ən,10,14649,2
Denise,F,dɪ 'niːs,01,14506,2
Teresa,F,tɛː 'iː sə,010,14465,3
Margaret,F,'mɑr gɛː ɪt,100,13914,3
Scott,M,'skɑt,1,13219,1
Janice,F,'ʤæ nəs,10,13013,2
Jerry,M,'ʤɛ riː,10,12616,2
Rebecca,F,rə 'bɛ kə,010,12171,3
Catherine,F,'kæ θɛː ən,100,12067,3
Robin,F,'rɑ bən,10,11616,2
Keith,M,'kiːθ,1,11476,1
Peter,M,'piː tɛː,10,11318,2
Frank,M,'fræŋk,1,11144,1
Raymond,M,'reɪ mənd,10,11094,2
Joyce,F,'ʤɔɪs,1,11092,1
Lisa,F,'liː sə,10,11016,2
Theresa,F,tɛː 'iː sə,010,10841,3
Carolyn,F,'kɛ rə lɪn,100,10639,3
Laura,F,'lɔː rə,10,10568,2
Patrick,M,'pæ trɪk,10,10327,2
Judy,F,'ʤuː diː,10,10193,2
Cathy,F,'kæ θiː,10,10135,2
Roger,M,'rɑ ʤɛː,10,10134,2
Cindy,F,'sɪn diː,10,9986,2
Kim,F,'kɪm,1,9892,1
Debbie,F,'dɛ biː,10,9865,2
Beverly,F,'bɛ vɛː liː,100,9452,3
Shirley,F,'ʃɛː liː,10,9425,2
Christine,F,krɪ 'stiːn,01,9376,2
Connie,F,'kɔː niː,10,9362,2
Betty,F,'bɛ tiː,10,9214,2
Judith,F,'ʤuː dəθ,10,9110,2
Ann,F,'æn,1,8984,1
Paula,F,'pɔː lə,10,8923,2
Lawrence,M,'lɔː rəns,10,8881,2
Ricky,M,'rɪ kiː,10,8772,2
Alan,M,'æ lən,10,8722,2
Wayne,M,'weɪn,1,8720,1
Julie,F,'ʤuː liː,10,8573,2
Danny,M,'dæ niː,10,8548,2
Gail,F,'geɪl,1,8438,1
Christopher,M,'krɪ stə fɛː,100,8372,3
Carl,M,'kɑrl,1,8304,1
Jane,F,'ʤeɪn,1,8245,1
Bonnie,F,'bɑ niː,10,8133,2
Joan,F,'ʤoʊn,1,8078,1
Gerald,M,'ʤɛ rəld,10,7979,2
Gloria,F,'glɔː riː ə,100,7923,3
Sherry,F,'ʃɛ riː,10,7896,2
Sheila,F,'ʃiː lə,10,7870,2
