name,gender,IPA,IPA_stress,counts,n_syllables
Mary,F,'mɛ riː,10,73532,2
Robert,M,'rɑ bɛːt,10,60798,2
John,M,'ʤɑn,1,59052,1
William,M,'wɪl jəm,10,53515,2
James,M,'ʤeɪmz,1,52944,1
Dorothy,F,'dɔː rə θiː,100,39997,3
Helen,F,'hɛ lən,10,31191,2
Betty,F,'bɛ tiː,10,30602,2
Charles,M,'ʧɑrlz,1,30465,1
George,M,'ʤɔːrʤ,1,27373,1
Margaret,F,'mɑr gɛː ɪt,100,26550,3
Joseph,M,'ʤoʊ səf,10,25426,2
Ruth,F,'ruːθ,1,23601,1
Richard,M,'rɪ ʧɛːd,10,21244,2
Edward,M,'ɛ dwɛːd,10,21125,2
Virginia,F,vɛː 'ʤɪ njə,010,18624,3
Donald,M,'dɑ nəld,10,17929,2
Thomas,M,'tɑ məs,10,16557,2
Frank,M,'fræŋk,1,16042,1
Mildred,F,'mɪl drɪd,10,15854,2
Doris,F,'dɔː rəs,10,15785,2
Frances,F,'fræn sɪs,10,15183,2
Elizabeth,F,ɪ 'lɪ zʌ bəθ,0100,14951,4
Harold,M,'hɛ rəld,10,14153,2
Evelyn,F,'ɛ və lən,100,13354,3
Paul,M,'pɔːl,1,13339,1
Anna,F,'æ nʌ,10,13079,2
Raymond,M,'reɪ mənd,10,12872,2
Walter,M,'wɔːl tɛː,10,12697,2
Jack,M,'ʤæk,1,11924,1
Marie,F,mɛː 'iː,01,11577,2
Alice,F,'æ ləs,10,11538,2
Henry,M,'hɛn riː,10,11196,2
Jean,F,'ʤiːn,1,10724,1
Kenneth,M,'kɛ nɪθ,10,10355,2
Arthur,M,'ɑr θɛː,10,10174,2
Marjorie,F,'mɑr ʤɛː iː,100,10069,3
Irene,F,aɪ 'riːn,01,9930,2
Albert,M,'æl bɛːt,10,9880,2
Shirley,F,'ʃɛː liː,10,9488,2
Florence,F,'flɔː rəns,10,9469,2
Martha,F,'mɑr θə,10,9317,2
Lois,F,'loʊ əs,10,9300,2
Harry,M,'hɛ riː,10,9114,2
Lillian,F,'lɪ liː ən,100,9098,3
Louise,F,luː 'iːz,01,8854,2
Ralph,M,'rælf,1,8766,1
David,M,'deɪ vɪd,10,8758,2
Rose,F,'roʊz,1,8480,1
Ruby,F,'ruː biː,10,8406,2
Catherine,F,'kæ θɛː ən,100,8363,3
Eugene,M,juː 'ʤiːn,01,8348,2
Barbara,F,'bɑr bɛː ə,100,8307,3
Eleanor,F,'ɛ lə nɔːr,100,8192,3
Gladys,F,'glæ dɪs,10,7791,2
Edna,F,'ɛd nʌ,10,7409,2
Howard,M,'haʊ ɛːd,10,7370,2
Annie,F,'æ niː,10,7349,2
Thelma,F,'θɛl mə,10,7318,2
Josephine,F,'ʤoʊ sə `fiːn,101,7275,3
Carl,M,'kɑrl,1,7087,1
Louis,M,'luː ɪs,10,7040,2
Patricia,F,pə 'trɪ ʃə,010,6958,3
Clarence,M,'klɛ rəns,10,6895,2
Edith,F,'iː dɪθ,10,6891,2
Lucille,F,luː 'siːl,01,6745,2
Pauline,F,pɔː 'liːn,01,6721,2
Willie,M,'wɪ liː,10,6703,2
Ethel,F,'ɛ θəl,10,6584,2
Roy,M,'rɔɪ,1,6557,1
Norma,F,'nɔːr mə,10,6542,2
Gloria,F,'glɔː riː ə,100,6534,3
Fred,M,'frɛd,1,6532,1
Earl,M,'ɛːl,1,6529,1
Hazel,F,'heɪ zəl,10,6343,2
Grace,F,'greɪs,1,6329,1
Phyllis,F,'fɪ lɪs,10,6267,2
June,F,'ʤuːn,1,6150,1
Francis,M,'fræn səs,10,6132,2
Marion,F,'mɛ riː ən,100,6046,3
Joe,M,'ʤoʊ,1,6044,1
Bernice,F,bɛː 'niːs,01,6033,2
Lawrence,M,'lɔː rəns,10,5775,2
Ernest,M,'ɛː nəst,10,5685,2
Leonard,M,'lɛ nɛːd,10,5602,2
Juanita,F,wɑ 'niː tʌ,010,5404,3
Rita,F,'riː tʌ,10,5381,2
Beatrice,F,'biː ə trəs,100,5269,3
Esther,F,'ɛ stɛː,10,5258,2
Anthony,M,'æn θə niː,100,5193,3
Stanley,M,'stæn liː,10,5187,2
Herbert,M,'hɛː bɛːt,10,5121,2
Lorraine,F,lɛː 'eɪn,01,5108,2
Jane,F,'ʤeɪn,1,5104,1
Norman,M,'nɔːr mən,10,5044,2
Sarah,F,'sɛ rə,10,5044,2
Ann,F,'æn,1,5035,1
Clara,F,'klæ rə,10,4990,2
Alfred,M,'æl frəd,10,4928,2
Calvin,M,'kæl vən,10,4917,2
Emma,F,'ɛ mə,10,4899,2
Geraldine,F,ʤɛ rəl 'diːn,001,4833,3
Katherine,F,'kæ θɛː ɪn,100,4695,3
Samuel,M,'sæ mjuːl,10,4594,2
Gertrude,F,'gɛː truːd,10,4543,2
Bernard,M,bɛː 'nɑrd,01,4505,2
Elsie,F,'ɛl siː,10,4498,2
Daniel,M,'dæ njəl,10,4403,2
Julia,F,'ʤuːl jʌ,10,4289,2
Agnes,F,'æg nɪs,10,4241,2
Marian,F,'mɛ riː ən,100,4196,3
Melvin,M,'mɛl vɪn,10,4169,2
Gerald,M,'ʤɛ rəld,10,4153,2
Bertha,F,'bɛː θə,10,4122,2
Eva,F,'eɪ və,10,4067,2
Wilma,F,'wɪl mə,10,4064,2
Marvin,M,'mɑr vɪn,10,4023,2
Nancy,F,'næn siː,10,3990,2
Leo,M,'liː oʊ,10,3989,2
Willie,F,'wɪ liː,10,3989,2
Russell,M,'rə səl,10,3947,2
Leroy,M,'liː `rɔɪ,11,3924,2
Michael,M,'maɪ kəl,10,3872,2
Ida,F,'aɪ də,10,3861,2
Vivian,F,'vɪ viː ən,100,3850,3
Laura,F,'lɔː rə,10,3827,2
Elaine,F,ɪ 'leɪn,01,3801,2
Edwin,M,'ɛ dwən,10,3791,2
Andrew,M,'æn druː,10,3746,2
Wanda,F,'wɑn də,10,3733,2
Elmer,M,'ɛl mɛː,10,3732,2
Dolores,F,də 'lɔː rɪs,010,3729,3
Kathleen,F,kæθ 'liːn,01,3663,2
Maxine,F,mæk 'siːn,01,3659,2
Pearl,F,'pɛːl,1,3635,1
Anne,F,'æn,1,3629,1
Charlotte,F,'ʃɑr lət,10,3612,2
Kathryn,F,'kæ θrɪn,10,3598,2
Warren,M,'wɔː rən,10,3583,2
Viola,F,vaɪ 'oʊ lə,010,3578,3
Joyce,F,'ʤɔɪs,1,3532,1
Audrey,F,'ɔː driː,10,3521,2
Peter,M,'piː tɛː,10,3520,2
Vera,F,'vɛ rə,10,3476,2
Bessie,F,'bɛ siː,10,3404,2
Ray,M,'reɪ,1,3370,1
Lloyd,M,'lɔɪd,1,3348,1
Frederick,M,'frɛ drɪk,10,3278,2
Billy,M,'bɪ liː,10,3270,2
Clifford,M,'klɪ fɛːd,10,3249,2
Alma,F,'æl mə,10,3241,2
Theodore,M,'θiː ə `dɔːr,101,3226,3
Violet,F,'vaɪ ə lɪt,100,3224,3
Myrtle,F,'mɛː təl,10,3205,2
Floyd,M,'flɔɪd,1,3167,1
Jeanne,F,'ʤiːn,1,3150,1
Jessie,F,'ʤɛ siː,10,3147,2
Nellie,F,'nɛ liː,10,3075,2
Eileen,F,aɪ 'liːn,01,3069,2
Ella,F,'ɛ lə,10,3061,2
Chester,M,'ʧɛ stɛː,10,3031,2
Joan,F,'ʤoʊn,1,3023,1
Theresa,F,tɛː 'iː sə,010,3021,3
Vernon,M,'vɛː nən,10,3008,2
Clyde,M,'klaɪd,1,3003,1
Lillie,F,'lɪ liː,10,2980,2
Lucy,F,'luː siː,10,2979,2
Herman,M,'hɛː mən,10,2952,2
Ellen,F,'ɛ lən,10,2949,2
Philip,M,'fɪ ləp,10,2922,2
Minnie,F,'mɪ niː,10,2885,2
Marilyn,F,'mɛ rə lən,100,2860,3
Margie,F,'mɑr ʤiː,10,2831,2
Leona,F,'liː oʊ nʌ,100,2794,3
Lester,M,'lɛ stɛː,10,2779,2
Alvin,M,'æl vɪn,10,2759,2
Sylvia,F,'sɪl viː ə,100,2757,3
Stella,F,'stɛ lə,10,2752,2
Rosemary,F,'roʊz `mɛ riː,110,2734,3
Wayne,M,'weɪn,1,2730,1
Genevieve,F,'ʤɛ nʌ `viːv,101,2725,3
Gordon,M,'gɔːr dən,10,2714,2
Leon,M,'liː ɑn,10,2675,2
Lewis,M,'luː ɪs,10,2670,2
Mabel,F,'meɪ bəl,10,2652,2
Vincent,M,'vɪn sənt,10,2639,2
Mattie,F,'mæ tiː,10,2600,2
Glenn,M,'glɛn,1,2585,1
Geneva,F,ʤə 'niː və,010,2582,3
Charlie,M,'ʧɑr liː,10,2504,2
Jennie,F,'ʤɛ niː,10,2495,2
Milton,M,'mɪl tən,10,2475,2
Martin,M,'mɑr tən,10,2453,2
Lee,M,'liː,1,2419,1
Lena,F,'liː nʌ,10,2410,2
Dale,M,'deɪl,1,2396,1
Georgia,F,'ʤɔːr ʤə,10,2396,2
Mae,F,'meɪ,1,2370,1
Christine,F,krɪ 'stiːn,01,2325,2
Sara,F,'sɛ rə,10,2313,2
Cecil,M,'siː səl,10,2299,2
Bonnie,F,'bɑ niː,10,2296,2
Janet,F,'ʤæ nət,10,2295,2
Maria,F,mɛː 'iː ə,010,2292,3
Jesse,M,'ʤɛ siː,10,2290,2
Opal,F,'oʊ pəl,10,2284,2
Beverly,F,'bɛ vɛː liː,100,2283,3
Wallace,M,'wɔː ləs,10,2282,2
Arlene,F,'ɑr `liːn,11,2276,2
Velma,F,'vɛl mə,10,2272,2
Loretta,F,lɛː 'ɛ tʌ,010,2261,3
Marguerite,F,`mɑr gɛː 'iːt,101,2247,3
Harvey,M,'hɑr viː,10,2242,2
Muriel,F,'mjʊ riː əl,100,2237,3
Carolyn,F,'kɛ rə lɪn,100,2221,3
Benjamin,M,'bɛn ʤə mən,100,2221,3
Harriet,F,'hɛ riː ət,100,2190,3
Victor,M,'vɪk tɛː,10,2189,2
Rosa,F,'roʊ zʌ,10,2148,2
Eunice,F,'juː nəs,10,2147,2
Donna,F,'dɑ nʌ,10,2125,2
Sam,M,'sæm,1,2121,1
Carol,F,'kæ rəl,10,2094,2
Peggy,F,'pɛ giː,10,2074,2
Bill,M,'bɪl,1,2067,1
Jeanette,F,ʤə 'nɛt,01,2066,2
Roger,M,'rɑ ʤɛː,10,2054,2
Carrie,F,'kɛ riː,10,2053,2
Emily,F,'ɛ mɪ liː,100,2044,3
Allen,M,'æ lən,10,2044,2
Blanche,F,'blænʧ,1,2034,1
Arnold,M,'ɑr nəld,10,2014,2
Beulah,F,'bjuː lə,10,2005,2
Dora,F,'dɔː rə,10,2000,2
Naomi,F,neɪ 'oʊ miː,010,1981,3
Hilda,F,'hɪl də,10,1941,2
Edgar,M,'ɛd gɛː,10,1878,2
Anita,F,ə 'niː tʌ,010,1853,3
Willard,M,'wɪ lɛːd,10,1835,2
Miriam,F,'mɪ riː əm,100,1834,3
Inez,F,ɪ 'nɛz,01,1825,2
Roland,M,'roʊ lənd,10,1823,2
Oscar,M,'ɔː skɛː,10,1818,2
Alberta,F,æl 'bɛː tʌ,010,1817,3
Gilbert,M,'gɪl bɛːt,10,1796,2
Lula,F,'luː lə,10,1777,2
Roberta,F,rə 'bɛː tʌ,010,1773,3
Jacqueline,F,'ʤæ kwə lɪn,100,1771,3
Hattie,F,'hæ tiː,10,1759,2
Madeline,F,'mæ də lɪn,100,1745,3
Johnnie,M,'ʤɑ niː,10,1739,2
Bette,F,'bɛ tiː,10,1736,2
Maurice,M,mɔː 'riːs,01,1714,2
Fannie,F,'fæ niː,10,1709,2
Claude,M,'klɔːd,1,1706,1
Everett,M,'ɛ vɛː ət,100,1695,3
Douglas,M,'də gləs,10,1676,2
Wilbur,M,'wɪl bɛː,10,1667,2
Manuel,M,mɑn 'wɛl,01,1664,2
Leslie,M,'lɛ sliː,10,1664,2
Verna,F,'vɛː nʌ,10,1661,2
Constance,F,'kɑn stəns,10,1655,2
Homer,M,'hoʊ mɛː,10,1647,2
Stephen,M,'stiː vən,10,1636,2
Cora,F,'kɔː rə,10,1629,2
Mamie,F,'meɪ miː,10,1627,2
Virgil,M,'vɛː ʤəl,10,1627,2
Marion,M,'mɛ riː ən,100,1616,3
Rachel,F,'reɪ ʧəl,10,1600,2
Billie,F,'bɪ liː,10,1599,2
Eddie,M,'ɛ diː,10,1596,2
Claire,F,'klɛr,1,1583,1
Ada,F,'eɪ də,10,1583,2
Jerome,M,ʤɛː 'oʊm,01,1575,2
Hubert,M,'hjuː bɛːt,10,1551,2
Hugh,M,'hjuː,1,1541,1
Lola,F,'loʊ lə,10,1538,2
Curtis,M,'kɛː təs,10,1529,2
Glen,M,'glɛn,1,1519,1
Mable,F,'meɪ bəl,10,1517,2
Sidney,M,'sɪd niː,10,1501,2
Morris,M,'mɔː rəs,10,1499,2
Junior,M,'ʤuː njɛː,10,1495,2
Nicholas,M,'nɪ kə ləs,100,1488,3
Rosie,F,'roʊ ziː,10,1482,2
Marcella,F,mɑr 'sɛ lə,010,1476,3
Jerry,M,'ʤɛ riː,10,1468,2
Olga,F,'oʊl gə,10,1462,2
Daisy,F,'deɪ ziː,10,1459,2
Jessie,M,'ʤɛ siː,10,1459,2
Don,M,'dɑn,1,1451,1
Flora,F,'flɔː rə,10,1449,2
Erma,F,'ɛː mə,10,1424,2
Luther,M,'luː θɛː,10,1396,2
Max,M,'mæks,1,1396,1
Jose,M,`hoʊ 'zeɪ,11,1393,2
Laverne,F,lə 'vɛːn,01,1383,2
Alexander,M,`æ ləg 'zæn dɛː,1010,1382,4
Sophie,F,'soʊ fiː,10,1371,2
Ronald,M,'rɑ nəld,10,1360,2
Rebecca,F,rə 'bɛ kə,010,1359,3
Wesley,M,'wɛ sliː,10,1347,2
Nora,F,'nɔː rə,10,1335,2
Antoinette,F,`æn twə 'nɛt,101,1333,3
Delores,F,də 'lɔː rɪs,010,1324,3
Jimmie,M,'ʤɪ miː,10,1316,2
Bruce,M,'bruːs,1,1312,1
Caroline,F,'kɛ rə `laɪn,101,1302,3
Franklin,M,'fræŋ klɪn,10,1284,2
Gene,M,'ʤiːn,1,1275,1
Susie,F,'suː ziː,10,1274,2
Winifred,F,'wɪ nɪ frɪd,100,1269,3
Irma,F,'ɛː mə,10,1268,2
Eula,F,'juː lə,10,1268,2
Estelle,F,ɛ 'stɛl,01,1266,2
Willis,M,'wɪ lɪs,10,1261,2
Irving,M,'ɛː vɪŋ,10,1261,2
Maggie,F,'mæ giː,10,1259,2
Imogene,F,'ɪ mə `ʤiːn,101,1247,3
Rudolph,M,'ruː dɔːlf,10,1228,2
Regina,F,rɪ 'ʤiː nʌ,010,1226,3
Steve,M,'stiːv,1,1219,1
Eloise,F,ɪ 'lɔɪz,01,1212,2
Nina,F,'naɪ nʌ,10,1212,2
Janice,F,'ʤæ nəs,10,1175,2
Lorene,F,lɔː 'riːn,01,1173,2
Ben,M,'bɛn,1,1172,1
Oliver,M,'ɑ lə vɛː,100,1172,3
Bob,M,'bɑb,1,1168,1
Horace,M,'hɔː rəs,10,1166,2
Rosalie,F,'roʊ zʌ liː,100,1153,3
Dean,M,'diːn,1,1150,1
Sally,F,'sæ liː,10,1145,2
Earnest,M,'ɛː nɪst,10,1144,2
Adeline,F,'æ də `laɪn,101,1142,3
Henrietta,F,`hɛn riː 'ɛ tʌ,1010,1136,4
Julius,M,'ʤuːl jəs,10,1135,2
Patrick,M,'pæ trɪk,10,1121,2
Sadie,F,'sæ diː,10,1120,2
Edmund,M,'ɛd mənd,10,1115,2
Victoria,F,vɪk 'tɔː riː ə,0100,1105,4
Tom,M,'tɑm,1,1097,1
Angelina,F,æn ʤɛ 'liː nʌ,0010,1083,4
Johnnie,F,'ʤɑ niː,10,1071,2
Keith,M,'kiːθ,1,1070,1
Fern,F,'fɛːn,1,1059,1
Olive,F,'ɑ lʌv,10,1058,2
Guy,M,'gaɪ,1,1055,1
Lila,F,'liː lə,10,1052,2
Della,F,'dɛ lə,10,1049,2
Johnny,M,'ʤɑ niː,10,1047,2
Clayton,M,'kleɪ tən,10,1039,2
Archie,M,'ɑr ʧiː,10,1037,2
Orville,M,'ɔːr vɪl,10,1036,2
Tony,M,'toʊ niː,10,1033,2
Jeannette,F,ʤə 'nɛt,01,1032,2
Salvatore,M,sæl və 'tɔː riː,0010,1024,4
Otis,M,'oʊ tɪs,10,1011,2
Lyle,M,'laɪl,1,1000,1
Melba,F,'mɛl bə,10,998,2
Jim,M,'ʤɪm,1,991,1
Delbert,M,'dɛl bɛːt,10,988,2
Alex,M,'æ ləks,10,979,2
Lottie,F,'lɑ tiː,10,978,2
Katie,F,'keɪ tiː,10,972,2
