name,gender,IPA,IPA_stress,counts,n_syllables
Emma,F,'ɛ mə,10,19738,2
Liam,M,'liː əm,10,18728,2
Olivia,F,oʊ 'lɪ viː ə,0100,18632,4
Noah,M,'noʊ ə,10,18326,2
Ava,F,'eɪ və,10,15902,2
Isabella,F,`ɪ zʌ 'bɛ lə,1010,15100,4
William,M,'wɪl jəm,10,14904,2
Sophia,F,soʊ 'fiː ə,010,14831,3
James,M,'ʤeɪmz,1,14232,1
Logan,M,'loʊ gən,10,13974,2
Benjamin,M,'bɛn ʤə mən,100,13733,3
Mason,M,'meɪ sən,10,13502,2
Mia,F,'miː ə,10,13437,2
Elijah,M,ɛ 'laɪ ʤə,010,13268,3
Oliver,M,'ɑ lə vɛː,100,13141,3
Jacob,M,'ʤeɪ kəb,10,13106,2
Lucas,M,'luː kəs,10,12951,2
Charlotte,F,'ʃɑr lət,10,12893,2
Michael,M,'maɪ kəl,10,12579,2
Alexander,M,`æ ləg 'zæn dɛː,1010,12467,4
Ethan,M,'iː θʌn,10,12389,2
Amelia,F,ə 'miːl jʌ,010,11800,3
Daniel,M,'dæ njəl,10,11640,2
Matthew,M,'mæ θjuː,10,11611,2
Evelyn,F,'ɛ və lən,100,10675,3
Abigail,F,'æ bə `geɪl,101,10551,3
Harper,F,'hɑr pɛː,10,10451,2
Henry,M,'hɛn riː,10,10406,2
Joseph,M,'ʤoʊ səf,10,10360,2
Jackson,M,'ʤæk sən,10,10356,2
Samuel,M,'sæ mjuːl,10,10323,2
Sebastian,M,sə 'bæs ʧən,010,10136,3
David,M,'deɪ vɪd,10,10124,2
Carter,M,'kɑr tɛː,10,9753,2
Emily,F,'ɛ mɪ liː,100,9746,3
Wyatt,M,'waɪ ət,10,9661,2
John,M,'ʤɑn,1,9434,1
Owen,M,'oʊ ən,10,9312,2
Dylan,M,'dɪ lən,10,9268,2
Luke,M,'luːk,1,9163,1
Gabriel,M,'geɪ briː əl,100,9083,3
Elizabeth,F,ɪ 'lɪ zʌ bəθ,0100,8915,4
Anthony,M,'æn θə niː,100,8802,3
Isaac,M,'aɪ zək,10,8796,2
Grayson,M,'greɪ sən,10,8640,2
Jack,M,'ʤæk,1,8419,1
Julian,M,'ʤuː liː ən,100,8393,3
Levi,M,'liː vaɪ,10,8367,2
Christopher,M,'krɪ stə fɛː,100,8255,3
Joshua,M,'ʤɑ ʃuː ə,100,8239,3
Andrew,M,'æn druː,10,8215,2
Avery,F,'eɪ vɛː iː,100,8186,3
Lincoln,M,'lɪŋ kən,10,8146,2
Sofia,F,soʊ 'fiː ə,010,8134,3
Ella,F,'ɛ lə,10,8014,2
Madison,F,'mæ də sən,100,7847,3
