name,gender,IPA,IPA_stress,counts,n_syllables
Michael,M,'maɪ kəl,10,49550,2
Christopher,M,'krɪ stə fɛː,100,38228,3
Matthew,M,'mæ θjuː,10,35769,2
Jessica,F,'ʤɛ sɪ kə,100,34988,3
Ashley,F,'æ ʃliː,10,34850,2
Joshua,M,'ʤɑ ʃuː ə,100,33578,3
Tyler,M,'taɪ lɛː,10,29796,2
Brandon,M,'bræn dən,10,28732,2
Daniel,M,'dæ njəl,10,28682,2
Nicholas,M,'nɪ kə ləs,100,28105,3
Jacob,M,'ʤeɪ kəb,10,27482,2
Andrew,M,'æn druː,10,27316,2
David,M,'deɪ vɪd,10,27026,2
Joseph,M,'ʤoʊ səf,10,27007,2
Ryan,M,'raɪ ən,10,26720,2
James,M,'ʤeɪmz,1,26249,1
Zachary,M,'zæ kɛː iː,100,25535,3
John,M,'ʤɑn,1,24989,1
Sarah,F,'sɛ rə,10,24251,2
Samantha,F,sə 'mæn θə,010,23668,3
Emily,F,'ɛ mɪ liː,100,23593,3
Robert,M,'rɑ bɛːt,10,22443,2
William,M,'wɪl jəm,10,22208,2
Anthony,M,'æn θə niː,100,21785,3
Brittany,F,'brɪ tʌ niː,100,21725,3
Justin,M,'ʤə stən,10,21538,2
Taylor,F,'teɪ lɛː,10,21266,2
Amanda,F,ə 'mæn də,010,20810,3
Alexander,M,`æ ləg 'zæn dɛː,1010,20522,4
Jonathan,M,'ʤɑ nʌ θʌn,100,19946,3
Kyle,M,'kaɪl,1,19450,1
Cody,M,'koʊ diː,10,19151,2
Kevin,M,'kɛ vɪn,10,19079,2
Austin,M,'ɔː stən,10,17579,2
Elizabeth,F,ɪ 'lɪ zʌ bəθ,0100,17555,4
Stephanie,F,'stɛ fə niː,100,17182,3
Megan,F,'meɪ gən,10,16384,2
Lauren,F,'lɔː rən,10,16187,2
Nicole,F,nɪ 'koʊl,01,16179,2
Rachel,F,'reɪ ʧəl,10,15971,2
Jennifer,F,'ʤɛ nʌ fɛː,100,15748,3
Kayla,F,'keɪ lə,10,15448,2
Thomas,M,'tɑ məs,10,14862,2
Jordan,M,'ʤɔːr dən,10,14753,2
Eric,M,'ɛ rɪk,10,14541,2
Amber,F,'æm bɛː,10,14064,2
Aaron,M,'ɛ rən,10,13828,2
Steven,M,'stiː vən,10,13465,2
Danielle,F,`dæ niː 'ɛl,101,12985,3
Victoria,F,vɪk 'tɔː riː ə,0100,12923,4
Dylan,M,'dɪ lən,10,12688,2
Benjamin,M,'bɛn ʤə mən,100,12679,3
Courtney,F,'kɔːrt niː,10,12575,2
Brian,M,'braɪ ən,10,12544,2
Hannah,F,'hæ nʌ,10,12504,2
Rebecca,F,rə 'bɛ kə,010,12318,3
Jasmine,F,'ʤæz mən,10,12060,2
Christian,M,'krɪs ʧən,10,11886,2
Jose,M,`hoʊ 'zeɪ,11,11843,2
Samuel,M,'sæ mjuːl,10,11704,2
Timothy,M,'tɪ mə θiː,100,11635,3
Adam,M,'æ dəm,10,11530,2
Kelsey,F,'kɛl siː,10,11377,2
Chelsea,F,'ʧɛl siː,10,11290,2
Alyssa,F,ə 'lɪ sə,010,11030,3
Alexis,F,ə 'lɛk sɪs,010,10831,3
Alexandra,F,`æ lɛg 'zæn drə,1010,10676,4
Katherine,F,'kæ θɛː ɪn,100,10506,3
Richard,M,'rɪ ʧɛːd,10,10227,2
Melissa,F,mə 'lɪ sə,010,10222,3
Nathan,M,'neɪ θʌn,10,10192,2
Michelle,F,mɪ 'ʃɛl,01,10187,2
Sean,M,'ʃɔːn,1,10177,1
Patrick,M,'pæ trɪk,10,9856,2
Charles,M,'ʧɑrlz,1,9855,1
Brianna,F,briː 'æ nʌ,010,8773,3
Jason,M,'ʤeɪ sən,10,8633,2
Tiffany,F,'tɪ fə niː,100,8584,3
Morgan,F,'mɔːr gən,10,8571,2
Jeremy,M,'ʤɛ rə miː,100,8571,3
Stephen,M,'stiː vən,10,8367,2
Christina,F,krɪ 'stiː nʌ,010,8286,3
Jesse,M,'ʤɛ siː,10,8262,2
Shelby,F,'ʃɛl biː,10,8121,2
Mary,F,'mɛ riː,10,8119,2
Heather,F,'hɛ ðɛː,10,8102,2
Mark,M,'mɑrk,1,8058,1
Kimberly,F,'kɪm bɛː liː,100,7966,3
Travis,M,'træ vɪs,10,7937,2
Sara,F,'sɛ rə,10,7900,2
Allison,F,'æ lə sən,100,7727,3
Taylor,M,'teɪ lɛː,10,7688,2
Alex,M,'æ ləks,10,7637,2
Haley,F,'heɪ liː,10,7616,2
Jeffrey,M,'ʤɛ friː,10,7536,2
Laura,F,'lɔː rə,10,7257,2
Andrea,F,'æn driː ə,100,7235,3
Cameron,M,'kæ mɛː ən,100,7088,3
Maria,F,mɛː 'iː ə,010,6971,3
Juan,M,'wɑn,1,6895,1
Anna,F,'æ nʌ,10,6808,2
Erin,F,'ɛ rɪn,10,6716,2
Paul,M,'pɔːl,1,6479,1
Connor,M,'kɑ nɛː,10,6451,2
Erica,F,'ɛ rɪ kə,100,6413,3
Luis,M,luː 'iːs,01,6407,2
Olivia,F,oʊ 'lɪ viː ə,0100,6339,4
Dustin,M,'də stɪn,10,6308,2
Kelly,F,'kɛ liː,10,6299,2
Kenneth,M,'kɛ nɪθ,10,6275,2
Brooke,F,'brʊk,1,6161,1
Bryan,M,'braɪ ən,10,6158,2
Evan,M,'ɛ vən,10,6087,2
Shannon,F,'ʃæ nən,10,6070,2
Jared,M,'ʤɛ rɪd,10,6060,2
Trevor,M,'trɛ vɛː,10,6008,2
Vanessa,F,və 'nɛ sə,010,5888,3
Lindsey,F,'lɪnd ziː,10,5844,2
Crystal,F,'krɪ stəl,10,5828,2
Jordan,F,'ʤɔːr dən,10,5824,2
Gregory,M,'grɛ gɛː iː,100,5806,3
Caleb,M,'keɪ ləb,10,5781,2
Derek,M,'dɛ rɪk,10,5756,2
Corey,M,'kɔː riː,10,5675,2
Marissa,F,mə 'rɪ sə,010,5625,3
Paige,F,'peɪʤ,1,5614,1
Scott,M,'skɑt,1,5573,1
Kristen,F,'krɪ sən,10,5531,2
Natalie,F,'næ tʌ liː,100,5482,3
Katie,F,'keɪ tiː,10,5455,2
Caitlin,F,'keɪt lɪn,10,5426,2
Amy,F,'eɪ miː,10,5422,2
Cassandra,F,kə 'sæn drə,010,5421,3
Ian,M,'iː ən,10,5398,2
Devin,M,'dɛ vɪn,10,5355,2
Carlos,M,'kɑr loʊs,10,5349,2
Abigail,F,'æ bə `geɪl,101,5184,3
Bradley,M,'bræd liː,10,5133,2
Kathryn,F,'kæ θrɪn,10,5089,2
Marcus,M,'mɑr kəs,10,5059,2
Alexandria,F,`æ ləg 'zæn driː ə,10100,5026,5
Briana,F,briː 'æ nʌ,010,4878,3
